ocd-division,County,Location Name,Address 1,Address 2,dirs,City,State,Zip,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,is_subject_to_change
"""ocd-division/country:us/state:mn/place:dayton",Hennepin,Dayton City Hall,12260 South Diamond Lake Road,,,Dayton,MN,55327,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
"""ocd-division/country:us/state:mn/place:dayton",Hennepin,Dayton City Hall,12260 South Diamond Lake Road,,,Dayton,MN,55327,730,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:deephaven,Hennepin,Deephaven City Hall,20225 Cottagewood Road,,,Deephaven,MN,55331,800,1630,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:deephaven,Hennepin,Deephaven City Hall,20225 Cottagewood Road,,,Deephaven,MN,55331,800,1630,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:deephaven,Hennepin,Deephaven City Hall,20225 Cottagewood Road,,,Deephaven,MN,55331,800,1630,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:deephaven,Hennepin,Deephaven City Hall,20225 Cottagewood Road,,,Deephaven,MN,55331,800,1630,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:deephaven,Hennepin,Deephaven City Hall,20225 Cottagewood Road,,,Deephaven,MN,55331,800,1630,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:deephaven,Hennepin,Deephaven City Hall,20225 Cottagewood Road,,,Deephaven,MN,55331,800,1630,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:deephaven,Hennepin,Deephaven City Hall,20225 Cottagewood Road,,,Deephaven,MN,55331,800,1630,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:deephaven,Hennepin,Deephaven City Hall,20225 Cottagewood Road,,,Deephaven,MN,55331,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:deephaven,Hennepin,Deephaven City Hall,20225 Cottagewood Road,,,Deephaven,MN,55331,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:eden_prairie,Hennepin,Eden Prairie City Center,8080 Mitchell Road,,,Eden Prairie,MN,55344,800,1630,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:eden_prairie,Hennepin,Eden Prairie City Center,8080 Mitchell Road,,,Eden Prairie,MN,55344,800,1630,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:eden_prairie,Hennepin,Eden Prairie City Center,8080 Mitchell Road,,,Eden Prairie,MN,55344,800,1630,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:eden_prairie,Hennepin,Eden Prairie City Center,8080 Mitchell Road,,,Eden Prairie,MN,55344,800,1630,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:eden_prairie,Hennepin,Eden Prairie City Center,8080 Mitchell Road,,,Eden Prairie,MN,55344,800,1630,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:eden_prairie,Hennepin,Eden Prairie City Center,8080 Mitchell Road,,,Eden Prairie,MN,55344,800,1630,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:eden_prairie,Hennepin,Eden Prairie City Center,8080 Mitchell Road,,,Eden Prairie,MN,55344,800,1630,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:eden_prairie,Hennepin,Eden Prairie City Center,8080 Mitchell Road,,,Eden Prairie,MN,55344,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:eden_prairie,Hennepin,Eden Prairie City Center,8080 Mitchell Road,,,Eden Prairie,MN,55344,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:excelsior,Hennepin,Excelsior City Hall,339 Third St,,,Excelsior,MN,55331,730,1730,09-26-2016,09-29-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:excelsior,Hennepin,Excelsior City Hall,339 Third St,,,Excelsior,MN,55331,730,1730,10-03-2016,10-06-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:excelsior,Hennepin,Excelsior City Hall,339 Third St,,,Excelsior,MN,55331,730,1730,10-10-2016,10-13-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:excelsior,Hennepin,Excelsior City Hall,339 Third St,,,Excelsior,MN,55331,730,1730,10-17-2016,10-20-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:excelsior,Hennepin,Excelsior City Hall,339 Third St,,,Excelsior,MN,55331,730,1730,10-24-2016,10-27-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:excelsior,Hennepin,Excelsior City Hall,339 Third St,,,Excelsior,MN,55331,730,1730,10-31-2016,11-03-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:excelsior,Hennepin,Excelsior City Hall,339 Third St,,,Excelsior,MN,55331,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:excelsior,Hennepin,Excelsior City Hall,339 Third St,,,Excelsior,MN,55331,730,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:golden_valley,Hennepin,Golden Valley City Hall,7800 Golden Valley Rd,,,Golden Valley,MN,55427,800,1630,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:golden_valley,Hennepin,Golden Valley City Hall,7800 Golden Valley Rd,,,Golden Valley,MN,55427,800,1630,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:golden_valley,Hennepin,Golden Valley City Hall,7800 Golden Valley Rd,,,Golden Valley,MN,55427,800,1630,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:golden_valley,Hennepin,Golden Valley City Hall,7800 Golden Valley Rd,,,Golden Valley,MN,55427,800,1630,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:golden_valley,Hennepin,Golden Valley City Hall,7800 Golden Valley Rd,,,Golden Valley,MN,55427,800,1630,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:golden_valley,Hennepin,Golden Valley City Hall,7800 Golden Valley Rd,,,Golden Valley,MN,55427,800,1630,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:golden_valley,Hennepin,Golden Valley City Hall,7800 Golden Valley Rd,,,Golden Valley,MN,55427,800,1630,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:golden_valley,Hennepin,Golden Valley City Hall,7800 Golden Valley Rd,,,Golden Valley,MN,55427,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:golden_valley,Hennepin,Golden Valley City Hall,7800 Golden Valley Rd,,,Golden Valley,MN,55427,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:greenfield,Hennepin,Greenfield City Village Hall,7738 Commerce Cir,,,Greenfield,MN,55373,730,1700,09-26-2016,09-29-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:greenfield,Hennepin,Greenfield City Village Hall,7738 Commerce Cir,,,Greenfield,MN,55373,730,1130,09-30-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:greenfield,Hennepin,Greenfield City Village Hall,7738 Commerce Cir,,,Greenfield,MN,55373,730,1700,10-03-2016,10-06-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:greenfield,Hennepin,Greenfield City Village Hall,7738 Commerce Cir,,,Greenfield,MN,55373,730,1130,10-07-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:greenfield,Hennepin,Greenfield City Village Hall,7738 Commerce Cir,,,Greenfield,MN,55373,730,1700,10-10-2016,10-13-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:greenfield,Hennepin,Greenfield City Village Hall,7738 Commerce Cir,,,Greenfield,MN,55373,730,1130,10-14-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:greenfield,Hennepin,Greenfield City Village Hall,7738 Commerce Cir,,,Greenfield,MN,55373,730,1700,10-17-2016,10-20-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:greenfield,Hennepin,Greenfield City Village Hall,7738 Commerce Cir,,,Greenfield,MN,55373,730,1130,10-21-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:greenfield,Hennepin,Greenfield City Village Hall,7738 Commerce Cir,,,Greenfield,MN,55373,730,1700,10-24-2016,10-27-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:greenfield,Hennepin,Greenfield City Village Hall,7738 Commerce Cir,,,Greenfield,MN,55373,730,1130,10-28-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:greenfield,Hennepin,Greenfield City Village Hall,7738 Commerce Cir,,,Greenfield,MN,55373,730,1700,10-31-2016,11-03-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:greenfield,Hennepin,Greenfield City Village Hall,7738 Commerce Cir,,,Greenfield,MN,55373,730,1130,11-04-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:greenfield,Hennepin,Greenfield City Village Hall,7738 Commerce Cir,,,Greenfield,MN,55373,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:greenfield,Hennepin,Greenfield City Village Hall,7738 Commerce Cir,,,Greenfield,MN,55373,730,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hanover,Hennepin,Hanover City Clerk Office,11250 5th St NE,,,Hanover,MN,55341,800,1530,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hanover,Hennepin,Hanover City Clerk Office,11250 5th St NE,,,Hanover,MN,55341,800,1630,09-26-2016,09-26-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hanover,Hennepin,Hanover City Clerk Office,11250 5th St NE,,,Hanover,MN,55341,800,1730,09-27-2016,09-27-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hanover,Hennepin,Hanover City Clerk Office,11250 5th St NE,,,Hanover,MN,55341,800,1630,09-28-2016,10-06-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hanover,Hennepin,Hanover City Clerk Office,11250 5th St NE,,,Hanover,MN,55341,800,1530,09-30-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hanover,Hennepin,Hanover City Clerk Office,11250 5th St NE,,,Hanover,MN,55341,800,1630,10-03-2016,10-03-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hanover,Hennepin,Hanover City Clerk Office,11250 5th St NE,,,Hanover,MN,55341,800,1730,10-04-2016,10-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hanover,Hennepin,Hanover City Clerk Office,11250 5th St NE,,,Hanover,MN,55341,800,1630,10-05-2016,10-06-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hanover,Hennepin,Hanover City Clerk Office,11250 5th St NE,,,Hanover,MN,55341,800,1530,10-07-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hanover,Hennepin,Hanover City Clerk Office,11250 5th St NE,,,Hanover,MN,55341,800,1630,10-10-2016,10-10-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hanover,Hennepin,Hanover City Clerk Office,11250 5th St NE,,,Hanover,MN,55341,800,1730,10-11-2016,10-11-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hanover,Hennepin,Hanover City Clerk Office,11250 5th St NE,,,Hanover,MN,55341,800,1630,10-12-2016,10-13-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hanover,Hennepin,Hanover City Clerk Office,11250 5th St NE,,,Hanover,MN,55341,800,1530,10-14-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hanover,Hennepin,Hanover City Clerk Office,11250 5th St NE,,,Hanover,MN,55341,800,1630,10-17-2016,10-17-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hanover,Hennepin,Hanover City Clerk Office,11250 5th St NE,,,Hanover,MN,55341,800,1730,10-18-2016,10-18-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hanover,Hennepin,Hanover City Clerk Office,11250 5th St NE,,,Hanover,MN,55341,800,1630,10-19-2016,10-20-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hanover,Hennepin,Hanover City Clerk Office,11250 5th St NE,,,Hanover,MN,55341,800,1530,10-21-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hanover,Hennepin,Hanover City Clerk Office,11250 5th St NE,,,Hanover,MN,55341,800,1630,10-24-2016,10-24-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hanover,Hennepin,Hanover City Clerk Office,11250 5th St NE,,,Hanover,MN,55341,800,1730,10-25-2016,10-25-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hanover,Hennepin,Hanover City Clerk Office,11250 5th St NE,,,Hanover,MN,55341,800,1630,10-26-2016,10-27-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hanover,Hennepin,Hanover City Clerk Office,11250 5th St NE,,,Hanover,MN,55341,800,1530,10-28-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hanover,Hennepin,Hanover City Clerk Office,11250 5th St NE,,,Hanover,MN,55341,800,1630,10-31-2016,10-31-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hanover,Hennepin,Hanover City Clerk Office,11250 5th St NE,,,Hanover,MN,55341,800,1730,11-01-2016,11-01-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hanover,Hennepin,Hanover City Clerk Office,11250 5th St NE,,,Hanover,MN,55341,800,1630,11-02-2016,11-03-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hanover,Hennepin,Hanover City Clerk Office,11250 5th St NE,,,Hanover,MN,55341,800,1530,11-04-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hanover,Hennepin,Hanover City Clerk Office,11250 5th St NE,,,Hanover,MN,55341,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hanover,Hennepin,Hanover City Clerk Office,11250 5th St NE,,,Hanover,MN,55341,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Hennepin County Government Center,300 South 6th St,,PSL 012,Minneapolis,MN,55487,800,1630,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Hennepin County Government Center,300 South 6th St,,PSL 012,Minneapolis,MN,55487,800,1630,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Hennepin County Government Center,300 South 6th St,,PSL 012,Minneapolis,MN,55487,800,1630,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Hennepin County Government Center,300 South 6th St,,PSL 012,Minneapolis,MN,55487,800,1630,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Hennepin County Government Center,300 South 6th St,,PSL 012,Minneapolis,MN,55487,800,1630,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Hennepin County Government Center,300 South 6th St,,PSL 012,Minneapolis,MN,55487,800,1630,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Hennepin County Government Center,300 South 6th St,,PSL 012,Minneapolis,MN,55487,800,1630,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Hennepin County Government Center,300 South 6th St,,PSL 012,Minneapolis,MN,55487,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Hennepin County Government Center,300 South 6th St,,PSL 012,Minneapolis,MN,55487,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hopkins,Hennepin,Hopkins City Hall,1010 1st St S,,,Hopkins,MN,55343,800,1630,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hopkins,Hennepin,Hopkins City Hall,1010 1st St S,,,Hopkins,MN,55343,800,1630,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hopkins,Hennepin,Hopkins City Hall,1010 1st St S,,,Hopkins,MN,55343,800,1630,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hopkins,Hennepin,Hopkins City Hall,1010 1st St S,,,Hopkins,MN,55343,800,1630,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hopkins,Hennepin,Hopkins City Hall,1010 1st St S,,,Hopkins,MN,55343,800,1630,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hopkins,Hennepin,Hopkins City Hall,1010 1st St S,,,Hopkins,MN,55343,800,1630,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hopkins,Hennepin,Hopkins City Hall,1010 1st St S,,,Hopkins,MN,55343,800,1630,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hopkins,Hennepin,Hopkins City Hall,1010 1st St S,,,Hopkins,MN,55343,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hopkins,Hennepin,Hopkins City Hall,1010 1st St S,,,Hopkins,MN,55343,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:independence,Hennepin,Independence City Hall,1920 County Rd 90,,,Independence,MN,55359,800,1200,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:independence,Hennepin,Independence City Hall,1920 County Rd 90,,,Independence,MN,55359,800,1630,09-26-2016,09-29-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:independence,Hennepin,Independence City Hall,1920 County Rd 90,,,Independence,MN,55359,800,1200,09-30-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:independence,Hennepin,Independence City Hall,1920 County Rd 90,,,Independence,MN,55359,800,1630,10-03-2016,10-06-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:independence,Hennepin,Independence City Hall,1920 County Rd 90,,,Independence,MN,55359,800,1200,10-07-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:independence,Hennepin,Independence City Hall,1920 County Rd 90,,,Independence,MN,55359,800,1630,10-10-2016,10-13-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:independence,Hennepin,Independence City Hall,1920 County Rd 90,,,Independence,MN,55359,800,1200,10-14-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:independence,Hennepin,Independence City Hall,1920 County Rd 90,,,Independence,MN,55359,800,1630,10-17-2016,10-20-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:independence,Hennepin,Independence City Hall,1920 County Rd 90,,,Independence,MN,55359,800,1200,10-21-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:independence,Hennepin,Independence City Hall,1920 County Rd 90,,,Independence,MN,55359,800,1630,10-24-2016,10-27-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:independence,Hennepin,Independence City Hall,1920 County Rd 90,,,Independence,MN,55359,800,1200,10-28-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:independence,Hennepin,Independence City Hall,1920 County Rd 90,,,Independence,MN,55359,800,1630,10-31-2016,11-03-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:independence,Hennepin,Independence City Hall,1920 County Rd 90,,,Independence,MN,55359,800,1200,11-04-2016,11-04-2016,FALSE,FALSE,FALSE
"""ocd-division/country:us/state:mn/place:long_lake",Hennepin,Long Lake City Hall,450 Virginia Ave,,,Long Lake,MN,55356,800,1200,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
"""ocd-division/country:us/state:mn/place:long_lake",Hennepin,Long Lake City Hall,450 Virginia Ave,,,Long Lake,MN,55356,1300,1630,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
"""ocd-division/country:us/state:mn/place:long_lake",Hennepin,Long Lake City Hall,450 Virginia Ave,,,Long Lake,MN,55356,800,1200,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
"""ocd-division/country:us/state:mn/place:long_lake",Hennepin,Long Lake City Hall,450 Virginia Ave,,,Long Lake,MN,55356,1300,1630,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
"""ocd-division/country:us/state:mn/place:long_lake",Hennepin,Long Lake City Hall,450 Virginia Ave,,,Long Lake,MN,55356,800,1200,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
"""ocd-division/country:us/state:mn/place:long_lake",Hennepin,Long Lake City Hall,450 Virginia Ave,,,Long Lake,MN,55356,1300,1630,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
"""ocd-division/country:us/state:mn/place:long_lake",Hennepin,Long Lake City Hall,450 Virginia Ave,,,Long Lake,MN,55356,800,1200,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
"""ocd-division/country:us/state:mn/place:long_lake",Hennepin,Long Lake City Hall,450 Virginia Ave,,,Long Lake,MN,55356,1300,1630,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
"""ocd-division/country:us/state:mn/place:long_lake",Hennepin,Long Lake City Hall,450 Virginia Ave,,,Long Lake,MN,55356,800,1200,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
"""ocd-division/country:us/state:mn/place:long_lake",Hennepin,Long Lake City Hall,450 Virginia Ave,,,Long Lake,MN,55356,1300,1630,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
"""ocd-division/country:us/state:mn/place:long_lake",Hennepin,Long Lake City Hall,450 Virginia Ave,,,Long Lake,MN,55356,800,1200,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
"""ocd-division/country:us/state:mn/place:long_lake",Hennepin,Long Lake City Hall,450 Virginia Ave,,,Long Lake,MN,55356,1300,1630,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
"""ocd-division/country:us/state:mn/place:long_lake",Hennepin,Long Lake City Hall,450 Virginia Ave,,,Long Lake,MN,55356,800,1200,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
