ocd-division,COUNTY,Location Name,Address 1,Address 2,City,State,Zip,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,Appointment Phone #,is_subject_to_change,
ocd-division/country:us/state:mn/county:mower,Mower,,201 1st St. NE,Ste 5,Austin,MN,55912,,,,,,,,,
ocd-division/country:us/state:mn/county:murray,Murray,,2500 28th St,,Slayton,MN,56172,,,,,,,,,
ocd-division/country:us/state:mn/county:nicollet,Nicollet,,501 S Minnesota Ave,,St Peter,MN,56082,,,,,,,,,
ocd-division/country:us/state:mn/county:nobles,Nobles,,315 10th St,,Worthington,MN,56187,,,,,,,,,
ocd-division/country:us/state:mn/county:norman,Norman,,16 E 3rd Ave,,Ada,MN,56510,,,,,,,,,
ocd-division/country:us/state:mn/county:olmsted,Olmsted,,151 4th St SE,,Rochester,MN,55904,,,,,,,,,
ocd-division/country:us/state:mn/county:otter_tail,Otter Tail,,510 Fir Ave W,,Fergus Falls,MN,56537,,,,,,,,,
ocd-division/country:us/state:mn/county:pennington,Pennington,,101 Main Ave N,,Thief River Falls,MN,56701,,,,,,,,,
ocd-division/country:us/state:mn/county:pine,Pine,,635 Northridge Dr NW,Ste 240,Pine City,MN,55063,,,,,,,,,
ocd-division/country:us/state:mn/county:pipestone,Pipestone,,416 Hiawatha Ave S,,Pipestone,MN,56164,,,,,,,,,
ocd-division/country:us/state:mn/county:polk,Polk,,612 N Broadway,Ste 207,Crookston,MN,56716,,,,,,,,,
ocd-division/country:us/state:mn/county:pope,Pope,,130 E Minnesota Ave,Ste 218,Glenwood,MN,56334,,,,,,,,,
ocd-division/country:us/state:mn/county:ramsey,Ramsey,,1245 Hwy 96 W,,Arden Hills,MN,55112,,,,,,,,,
ocd-division/country:us/state:mn/county:ramsey,Ramsey,,891 Walnut St,,Lauderdale,MN,55113,,,,,,,,,
ocd-division/country:us/state:mn/county:ramsey,Ramsey,,515 Little Canada Rd,,Little Canada,MN,55117,,,,,,,,,
ocd-division/country:us/state:mn/county:ramsey,Ramsey,,1830 County Road B,,Maplewood,MN,55109,,,,,,,,,
ocd-division/country:us/state:mn/county:ramsey,Ramsey,,2401 County Hwy 10,,Mounds View,MN,55112,,,,,,,,,
ocd-division/country:us/state:mn/county:ramsey,Ramsey,,803 Old Highway 8 NW,,New Brighton,MN,55112,,,,,,,,,
ocd-division/country:us/state:mn/county:ramsey,Ramsey,,100 Village Center Dr,,North Oaks,MN,55127,,,,,,,,,
ocd-division/country:us/state:mn/county:ramsey,Ramsey,,2400 Margaret St N,,St. Paul,MN,55109,,,,,,,,,
ocd-division/country:us/state:mn/county:ramsey,Ramsey,,90 W Plato Blvd #160,,St. Paul,MN,55107,,,,,,,,,
ocd-division/country:us/state:mn/county:ramsey,Ramsey,,2660 Civic Center Dr,,Roseville,MN,55113,,,,,,,,,
ocd-division/country:us/state:mn/county:ramsey,Ramsey,,4600 Victoria St N,,Shoreview,MN,55126,,,,,,,,,
ocd-division/country:us/state:mn/county:ramsey,Ramsey,,800 Co Rd E East,,Vadnais Heights,MN,55127,,,,,,,,,
ocd-division/country:us/state:mn/county:ramsey,Ramsey,,4701 Highway 61,,White Bear Lake,MN,55110,,,,,,,,,
ocd-division/country:us/state:mn/county:ramsey,Ramsey,,1281 Hammond Rd,,White Bear Township,MN,55110,,,,,,,,,
ocd-division/country:us/state:mn/county:ramsey,Ramsey,,90 W Plato Blvd,Ste 160,St Paul,MN,55164,,,,,,,,,
ocd-division/country:us/state:mn/county:red_lake,Red Lake,,124 Langevin Ave,,Red Lake Falls,MN,56750,,,,,,,,,
ocd-division/country:us/state:mn/county:redwood,Redwood,,403 S Mill St,,Redwood Falls,MN,56283,,,,,,,,,
ocd-division/country:us/state:mn/county:renville,Renville,,500 E Depue Ave,Ste 202,Olivia,MN,56277,,,,,,,,,
ocd-division/country:us/state:mn/county:rice,Rice,,801 Washington St,,Northfield,MN,55057,,,,,,,,,
ocd-division/country:us/state:mn/county:rice,Rice,,320 3rd St NW,,Faribault,MN,55021,,,,,,,,,
ocd-division/country:us/state:mn/county:rock,Rock,,204 Brown St E,,Luverne,MN,56156,,,,,,,,,
ocd-division/country:us/state:mn/county:roseau,Roseau,,606 5th Ave Sw,Rm 160,Roseau,MN,56751,,,,,,,,,
ocd-division/country:us/state:mn/county:st_louis,Saint Louis,,15 W 1st St,,Aurora,MN,55705,,,,,,,,,
ocd-division/country:us/state:mn/county:st_louis,Saint Louis,,71 South Dr,,Babbitt,MN,55706,,,,,,,,,
ocd-division/country:us/state:mn/county:st_louis,Saint Louis,,321 N Main St,,Biwabik,MN,55708,,,,,,,,,
ocd-division/country:us/state:mn/county:st_louis,Saint Louis,,302 Frantz Ave,,Buhl,MN,55713,,,,,,,,,
ocd-division/country:us/state:mn/county:st_louis,Saint Louis,,600 1st St NW,,Chisholm,MN,55719,,,,,,,,,
ocd-division/country:us/state:mn/county:st_louis,Saint Louis,,127 S River St,,Cook,MN,55723,,,,,,,,,
ocd-division/country:us/state:mn/county:st_louis,Saint Louis,,411 W 1st St,Rm 330,Duluth,MN,55802,,,,,,,,,
ocd-division/country:us/state:mn/county:st_louis,Saint Louis,,209 E Chapman St,,Ely,MN,55731,,,,,,,,,
ocd-division/country:us/state:mn/county:st_louis,Saint Louis,,413 Pierce St,,Eveleth,MN,55734,,,,,,,,,
ocd-division/country:us/state:mn/county:st_louis,Saint Louis,,16 S Broadway St,,Gilbert,MN,55741,,,,,,,,,
ocd-division/country:us/state:mn/county:st_louis,Saint Louis,,5105 Maple Grove Rd,,Hermantown,MN,55811,,,,,,,,,
ocd-division/country:us/state:mn/county:st_louis,Saint Louis,,401 E 21st St,,Hibbing,MN,55746,,,,,,,,,
ocd-division/country:us/state:mn/county:st_louis,Saint Louis,,102 Kennedy Memorial Dr,,Hoyt Lakes,MN,55750,,,,,,,,,
ocd-division/country:us/state:mn/county:st_louis,Saint Louis,,8586 Enterprise Dr S,,Mountain Iron,MN,55768,,,,,,,,,
ocd-division/country:us/state:mn/county:st_louis,Saint Louis,,4107 W Beyer Rd,,Duluth,MN,55803,,,,,,,,,
ocd-division/country:us/state:mn/county:st_louis,Saint Louis,,402 Pine St,,Tower,MN,55790,,,,,,,,,
ocd-division/country:us/state:mn/county:st_louis,Saint Louis,,327 S 1st St,,Virginia,MN,55792,,,,,,,,,
ocd-division/country:us/state:mn/county:st_louis,Saint Louis,White Township,16 W 2nd Ave N,,Aurora,MN,55705,,,,,,,,,
ocd-division/country:us/state:mn/county:st_louis,Saint Louis,,100 N 5th Ave W,# 214,Duluth,MN,55802,,,,,,,,,
ocd-division/country:us/state:mn/county:scott,Scott,,200 Fourth Ave W,,Shakopee,MN,55379,,,,,,,,,
ocd-division/country:us/state:mn/county:sherburne,Sherburne,,13880 Business Center Drive NW,,Elk River,MN,55330,,,,,,,,,
ocd-division/country:us/state:mn/county:sibley,Sibley,,400 Court Avenue,,Gaylord,MN,55334,,,,,,,,,
ocd-division/country:us/state:mn/county:stearns,Stearns,,225 1st St NE,,Melrose,MN,56352,,,,,,,,,
ocd-division/country:us/state:mn/county:stearns,Stearns,,705 Courthouse Sq,Rm 148,St Cloud,MN,56303,,,,,,,,,
ocd-division/country:us/state:mn/county:steele,Steele,,630 Florence Ave,,Owatonna,MN,55060,,,,,,,,,
ocd-division/country:us/state:mn/county:stevens,Stevens,,400 Colorado Ave,Ste 303,Morris,MN,56267,,,,,,,,,
ocd-division/country:us/state:mn/county:swift,Swift,,301 14th St N,,Benson,MN,56215,,,,,,,,,
ocd-division/country:us/state:mn/county:todd,Todd,,215 1st Ave S,Ste 201,Long Prairie,MN,56347,,,,,,,,,
ocd-division/country:us/state:mn/county:traverse,Traverse,,PO Box 428,,Wheaton,MN,56296,,,,,,,,,
ocd-division/country:us/state:mn/county:wabasha,Wabasha,,205 W Center St,,Lake City,MN,55041,,,,,,,,,
ocd-division/country:us/state:mn/county:wabasha,Wabasha,,702 2nd Ave N,,Wabasha,MN,55981,,,,,,,,,
ocd-division/country:us/state:mn/county:wadena,Wadena,,625 Jefferson Ave,,Wadena,MN,56482,,,,,,,,,
ocd-division/country:us/state:mn/county:waseca,Waseca,,307 N State St,,Waseca,MN,56093,,,,,,,,,
ocd-division/country:us/state:mn/county:washington,Washington,Cottage Grove Service Center*,13000 Ravine Parkway South,,Cottage Grove,MN,55016,,,,,,,,,
ocd-division/country:us/state:mn/county:washington,Washington,Government Center*,14949 62nd Street North,,Stillwater,MN,55082,,,,,,,,,
ocd-division/country:us/state:mn/county:washington,Washington,Headwaters Service Center*,19955 Forest Road North,,Forest Lake,MN,55025,,,,,,,,,
ocd-division/country:us/state:mn/county:washington,Washington,Woodbury Service Center*,2150 Radio Drive,,Woodbury,MN,55125,,,,,,,,,
ocd-division/country:us/state:mn/county:washington,Washington,,14949 62nd St N,,Stillwater,MN,55082,,,,,,,,,
ocd-division/country:us/state:mn/county:watonwan,Watonwan,,710 2nd Ave S,,St James,MN,56081,,,,,,,,,
ocd-division/country:us/state:mn/county:wilkin,Wilkin,,300 S 5th St,,Breckenridge,MN,56520,,,,,,,,,
ocd-division/country:us/state:mn/county:winona,Winona,,177 Main Street,,Winona,MN,55987,,,,,,,,,
ocd-division/country:us/state:mn/county:wright,Wright,,5959 Main Ave NE,,Albertville,MN,55301,,,,,,,,,
ocd-division/country:us/state:mn/county:wright,Wright,,212 Central Ave,,Buffalo,MN,55313,,,,,,,,,
ocd-division/country:us/state:mn/county:wright,Wright,,12260 South Diamond Lake Road,,Dayton,MN,55327,,,,,,,,,
ocd-division/country:us/state:mn/county:wright,Wright,,234 2nd St N,,Delano,MN,55328,,,,,,,,,
ocd-division/country:us/state:mn/county:wright,Wright,,11250 5th St NE,,Hanover,MN,55341,,,,,,,,,
ocd-division/country:us/state:mn/county:wright,Wright,,505 Walnut St,Ste 1,Monticello,MN,55362,,,,,,,,,
ocd-division/country:us/state:mn/county:wright,Wright,,11880 Town Center Dr NE,Ste 300,St. Michael,MN,55376,,,,,,,,,
ocd-division/country:us/state:mn/county:wright,Wright,,10 2nd St NW,Rm 230,Buffalo,MN,55313,,,,,,,,,
ocd-division/country:us/state:mn/county:yellow_medicine,Yellow Medicine,,180 8th Ave,,Granite Falls,MN,56241,,,,,,,,,
