loc_name,adr_1,adr_2,adr_3,city,state,zip,dirs,county,services,start_date,end_date,start_time,end_time,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Douglas County Elections Office,125 Stephanie Place ,,,Castle Rock,CO,80109.0,,Douglas,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,297,"125 Stephanie Place, Castle Rock, CO 80109",,08:00 AM - 05:00 PM,,ho27143792,false,true,,,,poll69593697
Douglas County Elections Office,125 Stephanie Place ,,,Castle Rock,CO,80109.0,,Douglas,VSPC,10/29/16,10/29/16,09:00:00-6:00,13:00:00-6:00,298,"125 Stephanie Place, Castle Rock, CO 80109",,09:00 AM - 01:00 PM,,ho27143792,false,true,,,,poll69593697
Douglas County Elections Office,125 Stephanie Place ,,,Castle Rock,CO,80109.0,,Douglas,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,299,"125 Stephanie Place, Castle Rock, CO 80109",,08:00 AM - 05:00 PM,,ho27143792,false,true,,,,poll69593697
Douglas County Elections Office,125 Stephanie Place ,,,Castle Rock,CO,80109.0,,Douglas,VSPC,11/5/16,11/5/16,09:00:00-6:00,13:00:00-6:00,300,"125 Stephanie Place, Castle Rock, CO 80109",,09:00 AM - 01:00 PM,,ho27143792,false,true,,,,poll69593697
Douglas County Elections Office,125 Stephanie Place ,,,Castle Rock,CO,80109.0,,Douglas,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,301,"125 Stephanie Place, Castle Rock, CO 80109",,08:00 AM - 05:00 PM,,ho27143792,false,true,,,,poll69593697
Highlands Ranch Sheriff's Substation,9250 Zotos Drive ,,,Highlands Ranch,CO,80129.0,,Douglas,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,302,"9250 Zotos Drive, Highlands Ranch, CO 80129",,08:00 AM - 05:00 PM,,ho51101084,false,true,,,,poll19928269
Highlands Ranch Sheriff's Substation,9250 Zotos Drive ,,,Highlands Ranch,CO,80129.0,,Douglas,VSPC,10/29/16,10/29/16,09:00:00-6:00,13:00:00-6:00,303,"9250 Zotos Drive, Highlands Ranch, CO 80129",,09:00 AM - 01:00 PM,,ho51101084,false,true,,,,poll19928269
Highlands Ranch Sheriff's Substation,9250 Zotos Drive ,,,Highlands Ranch,CO,80129.0,,Douglas,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,304,"9250 Zotos Drive, Highlands Ranch, CO 80129",,08:00 AM - 05:00 PM,,ho51101084,false,true,,,,poll19928269
Highlands Ranch Sheriff's Substation,9250 Zotos Drive ,,,Highlands Ranch,CO,80129.0,,Douglas,VSPC,11/5/16,11/5/16,09:00:00-6:00,13:00:00-6:00,305,"9250 Zotos Drive, Highlands Ranch, CO 80129",,09:00 AM - 01:00 PM,,ho51101084,false,true,,,,poll19928269
Highlands Ranch Sheriff's Substation,9250 Zotos Drive ,,,Highlands Ranch,CO,80129.0,,Douglas,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,306,"9250 Zotos Drive, Highlands Ranch, CO 80129",,08:00 AM - 05:00 PM,,ho51101084,false,true,,,,poll19928269
Larkspur Fire Protection District,9414 S Spruce Mountain Rd ,,,Larkspur,CO,80118.0,,Douglas,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,307,"9414 S Spruce Mountain Rd, Larkspur, CO 80118",,08:00 AM - 05:00 PM,,ho63079438,false,true,,,,poll41198165
Larkspur Fire Protection District,9414 S Spruce Mountain Rd ,,,Larkspur,CO,80118.0,,Douglas,VSPC,10/29/16,10/29/16,09:00:00-6:00,13:00:00-6:00,308,"9414 S Spruce Mountain Rd, Larkspur, CO 80118",,09:00 AM - 01:00 PM,,ho63079438,false,true,,,,poll41198165
Larkspur Fire Protection District,9414 S Spruce Mountain Rd ,,,Larkspur,CO,80118.0,,Douglas,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,309,"9414 S Spruce Mountain Rd, Larkspur, CO 80118",,08:00 AM - 05:00 PM,,ho63079438,false,true,,,,poll41198165
Larkspur Fire Protection District,9414 S Spruce Mountain Rd ,,,Larkspur,CO,80118.0,,Douglas,VSPC,11/5/16,11/5/16,09:00:00-6:00,13:00:00-6:00,310,"9414 S Spruce Mountain Rd, Larkspur, CO 80118",,09:00 AM - 01:00 PM,,ho63079438,false,true,,,,poll41198165
Larkspur Fire Protection District,9414 S Spruce Mountain Rd ,,,Larkspur,CO,80118.0,,Douglas,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,311,"9414 S Spruce Mountain Rd, Larkspur, CO 80118",,08:00 AM - 05:00 PM,,ho63079438,false,true,,,,poll41198165
Park Meadows Center (lower level),9350 Heritage Hills Circle ,,,Lone Tree,CO,80124.0,,Douglas,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,312,"9350 Heritage Hills Circle, Lone Tree, CO 80124",,08:00 AM - 05:00 PM,,ho87490011,false,true,,,,poll543058
Park Meadows Center (lower level),9350 Heritage Hills Circle ,,,Lone Tree,CO,80124.0,,Douglas,VSPC,10/29/16,10/29/16,09:00:00-6:00,13:00:00-6:00,313,"9350 Heritage Hills Circle, Lone Tree, CO 80124",,09:00 AM - 01:00 PM,,ho87490011,false,true,,,,poll543058
Park Meadows Center (lower level),9350 Heritage Hills Circle ,,,Lone Tree,CO,80124.0,,Douglas,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,314,"9350 Heritage Hills Circle, Lone Tree, CO 80124",,08:00 AM - 05:00 PM,,ho87490011,false,true,,,,poll543058
Park Meadows Center (lower level),9350 Heritage Hills Circle ,,,Lone Tree,CO,80124.0,,Douglas,VSPC,11/5/16,11/5/16,09:00:00-6:00,13:00:00-6:00,315,"9350 Heritage Hills Circle, Lone Tree, CO 80124",,09:00 AM - 01:00 PM,,ho87490011,false,true,,,,poll543058
Park Meadows Center (lower level),9350 Heritage Hills Circle ,,,Lone Tree,CO,80124.0,,Douglas,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,316,"9350 Heritage Hills Circle, Lone Tree, CO 80124",,08:00 AM - 05:00 PM,,ho87490011,false,true,,,,poll543058
Parker Recreation Center,17301 E Lincoln Avenue ,,,Parker,CO,80134.0,,Douglas,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,317,"17301 E Lincoln Avenue, Parker, CO 80134",,08:00 AM - 05:00 PM,,ho54680218,false,true,,,,poll27200274
Parker Recreation Center,17301 E Lincoln Avenue ,,,Parker,CO,80134.0,,Douglas,VSPC,10/29/16,10/29/16,09:00:00-6:00,13:00:00-6:00,318,"17301 E Lincoln Avenue, Parker, CO 80134",,09:00 AM - 01:00 PM,,ho54680218,false,true,,,,poll27200274
Parker Recreation Center,17301 E Lincoln Avenue ,,,Parker,CO,80134.0,,Douglas,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,319,"17301 E Lincoln Avenue, Parker, CO 80134",,08:00 AM - 05:00 PM,,ho54680218,false,true,,,,poll27200274
Parker Recreation Center,17301 E Lincoln Avenue ,,,Parker,CO,80134.0,,Douglas,VSPC,11/5/16,11/5/16,09:00:00-6:00,13:00:00-6:00,320,"17301 E Lincoln Avenue, Parker, CO 80134",,09:00 AM - 01:00 PM,,ho54680218,false,true,,,,poll27200274
Parker Recreation Center,17301 E Lincoln Avenue ,,,Parker,CO,80134.0,,Douglas,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,321,"17301 E Lincoln Avenue, Parker, CO 80134",,08:00 AM - 05:00 PM,,ho54680218,false,true,,,,poll27200274
Parker Town Hall,20120 E Mainstreet,,,Parker,CO,80138.0,,Douglas,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,322,"20120 E Mainstreet, Parker, CO 80138",,08:00 AM - 05:00 PM,,ho32876673,false,true,,,,poll66557983
Parker Town Hall,20120 E Mainstreet,,,Parker,CO,80138.0,,Douglas,VSPC,10/29/16,10/29/16,09:00:00-6:00,13:00:00-6:00,323,"20120 E Mainstreet, Parker, CO 80138",,09:00 AM - 01:00 PM,,ho32876673,false,true,,,,poll66557983
Parker Town Hall,20120 E Mainstreet,,,Parker,CO,80138.0,,Douglas,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,324,"20120 E Mainstreet, Parker, CO 80138",,08:00 AM - 05:00 PM,,ho32876673,false,true,,,,poll66557983
Parker Town Hall,20120 E Mainstreet,,,Parker,CO,80138.0,,Douglas,VSPC,11/5/16,11/5/16,09:00:00-6:00,13:00:00-6:00,325,"20120 E Mainstreet, Parker, CO 80138",,09:00 AM - 01:00 PM,,ho32876673,false,true,,,,poll66557983
Parker Town Hall,20120 E Mainstreet,,,Parker,CO,80138.0,,Douglas,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,326,"20120 E Mainstreet, Parker, CO 80138",,08:00 AM - 05:00 PM,,ho32876673,false,true,,,,poll66557983
Eagle County Building,500 Broadway,,,Eagle,CO,81631.0,,Eagle,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,327,"500 Broadway, Eagle, CO 81631",,08:00 AM - 05:00 PM,,ho85341422,false,true,,,,poll28361863
Eagle County Building,500 Broadway,,,Eagle,CO,81631.0,,Eagle,VSPC,10/29/16,10/29/16,09:00:00-6:00,13:00:00-6:00,328,"500 Broadway, Eagle, CO 81631",,09:00 AM - 01:00 PM,,ho85341422,false,true,,,,poll28361863
Eagle County Building,500 Broadway,,,Eagle,CO,81631.0,,Eagle,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,329,"500 Broadway, Eagle, CO 81631",,08:00 AM - 05:00 PM,,ho85341422,false,true,,,,poll28361863
Eagle County Building,500 Broadway,,,Eagle,CO,81631.0,,Eagle,VSPC,11/5/16,11/5/16,09:00:00-6:00,16:00:00-6:00,330,"500 Broadway, Eagle, CO 81631",,09:00 AM - 04:00 PM,,ho85341422,false,true,,,,poll28361863
Eagle County Building,500 Broadway,,,Eagle,CO,81631.0,,Eagle,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,331,"500 Broadway, Eagle, CO 81631",,08:00 AM - 05:00 PM,,ho85341422,false,true,,,,poll28361863
Avon Center,100 W Beaver Creek Blvd ,,,Avon,CO,81620.0,,Eagle,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,332,"100 W Beaver Creek Blvd, Avon, CO 81620",,08:00 AM - 05:00 PM,,ho87157843,false,true,,,,poll97883875
Avon Center,100 W Beaver Creek Blvd ,,,Avon,CO,81620.0,,Eagle,VSPC,10/29/16,10/29/16,09:00:00-6:00,13:00:00-6:00,333,"100 W Beaver Creek Blvd, Avon, CO 81620",,09:00 AM - 01:00 PM,,ho87157843,false,true,,,,poll97883875
Avon Center,100 W Beaver Creek Blvd ,,,Avon,CO,81620.0,,Eagle,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,334,"100 W Beaver Creek Blvd, Avon, CO 81620",,08:00 AM - 05:00 PM,,ho87157843,false,true,,,,poll97883875
Avon Center,100 W Beaver Creek Blvd ,,,Avon,CO,81620.0,,Eagle,VSPC,11/5/16,11/5/16,09:00:00-6:00,16:00:00-6:00,335,"100 W Beaver Creek Blvd, Avon, CO 81620",,09:00 AM - 04:00 PM,,ho87157843,false,true,,,,poll97883875
Avon Center,100 W Beaver Creek Blvd ,,,Avon,CO,81620.0,,Eagle,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,336,"100 W Beaver Creek Blvd, Avon, CO 81620",,08:00 AM - 05:00 PM,,ho87157843,false,true,,,,poll97883875
Eagle County Building,20 Eagle County Rd,,,El Jebel,CO,81623.0,,Eagle,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,337,"20 Eagle County Rd, El Jebel, CO 81623",,08:00 AM - 05:00 PM,,ho93508264,false,true,,,,poll48083763
Eagle County Building,20 Eagle County Rd,,,El Jebel,CO,81623.0,,Eagle,VSPC,10/29/16,10/29/16,09:00:00-6:00,13:00:00-6:00,338,"20 Eagle County Rd, El Jebel, CO 81623",,09:00 AM - 01:00 PM,,ho93508264,false,true,,,,poll48083763
Eagle County Building,20 Eagle County Rd,,,El Jebel,CO,81623.0,,Eagle,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,339,"20 Eagle County Rd, El Jebel, CO 81623",,08:00 AM - 05:00 PM,,ho93508264,false,true,,,,poll48083763
Eagle County Building,20 Eagle County Rd,,,El Jebel,CO,81623.0,,Eagle,VSPC,11/5/16,11/5/16,09:00:00-6:00,16:00:00-6:00,340,"20 Eagle County Rd, El Jebel, CO 81623",,09:00 AM - 04:00 PM,,ho93508264,false,true,,,,poll48083763
Eagle County Building,20 Eagle County Rd,,,El Jebel,CO,81623.0,,Eagle,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,341,"20 Eagle County Rd, El Jebel, CO 81623",,08:00 AM - 05:00 PM,,ho93508264,false,true,,,,poll48083763
Grand View Room,Lionshead Parking Structure,,,Vail,CO,81657.0,,Eagle,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,342,"Lionshead Parking Structure, Vail, CO 81657",,08:00 AM - 05:00 PM,,ho50113790,false,true,,,,poll49016915
Grand View Room,Lionshead Parking Structure,,,Vail,CO,81657.0,,Eagle,VSPC,10/29/16,10/29/16,09:00:00-6:00,13:00:00-6:00,343,"Lionshead Parking Structure, Vail, CO 81657",,09:00 AM - 01:00 PM,,ho50113790,false,true,,,,poll49016915
Grand View Room,Lionshead Parking Structure,,,Vail,CO,81657.0,,Eagle,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,344,"Lionshead Parking Structure, Vail, CO 81657",,08:00 AM - 05:00 PM,,ho50113790,false,true,,,,poll49016915
Grand View Room,Lionshead Parking Structure,,,Vail,CO,81657.0,,Eagle,VSPC,11/5/16,11/5/16,09:00:00-6:00,16:00:00-6:00,345,"Lionshead Parking Structure, Vail, CO 81657",,09:00 AM - 04:00 PM,,ho50113790,false,true,,,,poll49016915
Grand View Room,Lionshead Parking Structure,,,Vail,CO,81657.0,,Eagle,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,346,"Lionshead Parking Structure, Vail, CO 81657",,08:00 AM - 05:00 PM,,ho50113790,false,true,,,,poll49016915
EPC Clerk's Office,1675 W Garden of the Gods Rd,,,Colorado Springs,CO,80907.0,Suite 2202,El Paso,VSPC,10/17/16,10/21/16,08:00:00-6:00,17:00:00-6:00,347,"1675 W Garden of the Gods Rd, Colorado Springs, CO 80907",Suite 2202,08:00 AM - 05:00 PM,,ho64523730,false,true,,,,poll36528695
EPC Clerk's Office,1675 W Garden of the Gods Rd,,,Colorado Springs,CO,80907.0,Suite 2202,El Paso,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,348,"1675 W Garden of the Gods Rd, Colorado Springs, CO 80907",Suite 2202,08:00 AM - 05:00 PM,,ho64523730,false,true,,,,poll36528695
EPC Clerk's Office,1675 W Garden of the Gods Rd,,,Colorado Springs,CO,80907.0,Suite 2202,El Paso,VSPC,10/29/16,10/29/16,08:00:00-6:00,13:00:00-6:00,349,"1675 W Garden of the Gods Rd, Colorado Springs, CO 80907",Suite 2202,08:00 AM - 01:00 PM,,ho64523730,false,true,,,,poll36528695
EPC Clerk's Office,1675 W Garden of the Gods Rd,,,Colorado Springs,CO,80907.0,Suite 2202,El Paso,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,350,"1675 W Garden of the Gods Rd, Colorado Springs, CO 80907",Suite 2202,08:00 AM - 05:00 PM,,ho64523730,false,true,,,,poll36528695
EPC Clerk's Office,1675 W Garden of the Gods Rd,,,Colorado Springs,CO,80907.0,Suite 2202,El Paso,VSPC,11/5/16,11/5/16,08:00:00-6:00,13:00:00-6:00,351,"1675 W Garden of the Gods Rd, Colorado Springs, CO 80907",Suite 2202,08:00 AM - 01:00 PM,,ho64523730,false,true,,,,poll36528695
EPC Clerk's Office,1675 W Garden of the Gods Rd,,,Colorado Springs,CO,80907.0,Suite 2202,El Paso,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,352,"1675 W Garden of the Gods Rd, Colorado Springs, CO 80907",Suite 2202,08:00 AM - 05:00 PM,,ho64523730,false,true,,,,poll36528695
EPC Clerk's Office,200 S Cascade Ave,,,Colorado Springs,CO,80903.0,,El Paso,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,353,"200 S Cascade Ave, Colorado Springs, CO 80903",,08:00 AM - 05:00 PM,,ho33366337,false,true,,,,poll28007797
EPC Clerk's Office,200 S Cascade Ave,,,Colorado Springs,CO,80903.0,,El Paso,VSPC,10/29/16,10/29/16,08:00:00-6:00,13:00:00-6:00,354,"200 S Cascade Ave, Colorado Springs, CO 80903",,08:00 AM - 01:00 PM,,ho33366337,false,true,,,,poll28007797
EPC Clerk's Office,200 S Cascade Ave,,,Colorado Springs,CO,80903.0,,El Paso,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,355,"200 S Cascade Ave, Colorado Springs, CO 80903",,08:00 AM - 05:00 PM,,ho33366337,false,true,,,,poll28007797
EPC Clerk's Office,200 S Cascade Ave,,,Colorado Springs,CO,80903.0,,El Paso,VSPC,11/5/16,11/5/16,08:00:00-6:00,16:00:00-6:00,356,"200 S Cascade Ave, Colorado Springs, CO 80903",,08:00 AM - 04:00 PM,,ho33366337,false,true,,,,poll28007797
EPC Clerk's Office,200 S Cascade Ave,,,Colorado Springs,CO,80903.0,,El Paso,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,357,"200 S Cascade Ave, Colorado Springs, CO 80903",,08:00 AM - 05:00 PM,,ho33366337,false,true,,,,poll28007797
EPC Clerk's Office,8830 N Union Blvd,,,Colorado Springs,CO,80920.0,,El Paso,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,358,"8830 N Union Blvd, Colorado Springs, CO 80920",,08:00 AM - 05:00 PM,,ho82583113,false,true,,,,poll88461509
EPC Clerk's Office,8830 N Union Blvd,,,Colorado Springs,CO,80920.0,,El Paso,VSPC,10/29/16,10/29/16,08:00:00-6:00,13:00:00-6:00,359,"8830 N Union Blvd, Colorado Springs, CO 80920",,08:00 AM - 01:00 PM,,ho82583113,false,true,,,,poll88461509
EPC Clerk's Office,8830 N Union Blvd,,,Colorado Springs,CO,80920.0,,El Paso,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,360,"8830 N Union Blvd, Colorado Springs, CO 80920",,08:00 AM - 05:00 PM,,ho82583113,false,true,,,,poll88461509
EPC Clerk's Office,8830 N Union Blvd,,,Colorado Springs,CO,80920.0,,El Paso,VSPC,11/5/16,11/5/16,08:00:00-6:00,16:00:00-6:00,361,"8830 N Union Blvd, Colorado Springs, CO 80920",,08:00 AM - 04:00 PM,,ho82583113,false,true,,,,poll88461509
EPC Clerk's Office,8830 N Union Blvd,,,Colorado Springs,CO,80920.0,,El Paso,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,362,"8830 N Union Blvd, Colorado Springs, CO 80920",,08:00 AM - 05:00 PM,,ho82583113,false,true,,,,poll88461509
EPC Clerk's Office,5650 Industrial Pl ,,,Colorado Springs,CO,80903.0,,El Paso,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,363,"5650 Industrial Pl, Colorado Springs, CO 80903",,08:00 AM - 05:00 PM,,ho2913300,false,true,,,,poll9689482
EPC Clerk's Office,5650 Industrial Pl ,,,Colorado Springs,CO,80903.0,,El Paso,VSPC,10/29/16,10/29/16,08:00:00-6:00,13:00:00-6:00,364,"5650 Industrial Pl, Colorado Springs, CO 80903",,08:00 AM - 01:00 PM,,ho2913300,false,true,,,,poll9689482
EPC Clerk's Office,5650 Industrial Pl ,,,Colorado Springs,CO,80903.0,,El Paso,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,365,"5650 Industrial Pl, Colorado Springs, CO 80903",,08:00 AM - 05:00 PM,,ho2913300,false,true,,,,poll9689482
EPC Clerk's Office,5650 Industrial Pl ,,,Colorado Springs,CO,80903.0,,El Paso,VSPC,11/5/16,11/5/16,08:00:00-6:00,16:00:00-6:00,366,"5650 Industrial Pl, Colorado Springs, CO 80903",,08:00 AM - 04:00 PM,,ho2913300,false,true,,,,poll9689482
EPC Clerk's Office,5650 Industrial Pl ,,,Colorado Springs,CO,80903.0,,El Paso,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,367,"5650 Industrial Pl, Colorado Springs, CO 80903",,08:00 AM - 05:00 PM,,ho2913300,false,true,,,,poll9689482
EPC Clerk's Office,6351 Wetzel Ave ,,,Colorado Springs,CO,80913.0,,El Paso,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,368,"6351 Wetzel Ave, Colorado Springs, CO 80913",,08:00 AM - 05:00 PM,,ho73644792,false,true,,,,poll27975571
EPC Clerk's Office,6351 Wetzel Ave ,,,Colorado Springs,CO,80913.0,,El Paso,VSPC,10/29/16,10/29/16,08:00:00-6:00,13:00:00-6:00,369,"6351 Wetzel Ave, Colorado Springs, CO 80913",,08:00 AM - 01:00 PM,,ho73644792,false,true,,,,poll27975571
EPC Clerk's Office,6351 Wetzel Ave ,,,Colorado Springs,CO,80913.0,,El Paso,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,370,"6351 Wetzel Ave, Colorado Springs, CO 80913",,08:00 AM - 05:00 PM,,ho73644792,false,true,,,,poll27975571
EPC Clerk's Office,6351 Wetzel Ave ,,,Colorado Springs,CO,80913.0,,El Paso,VSPC,11/5/16,11/5/16,08:00:00-6:00,16:00:00-6:00,371,"6351 Wetzel Ave, Colorado Springs, CO 80913",,08:00 AM - 04:00 PM,,ho73644792,false,true,,,,poll27975571
EPC Clerk's Office,6351 Wetzel Ave ,,,Colorado Springs,CO,80913.0,,El Paso,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,372,"6351 Wetzel Ave, Colorado Springs, CO 80913",,08:00 AM - 05:00 PM,,ho73644792,false,true,,,,poll27975571
Monument Town Hall,645 Beacon Lite Rd,,,Monument,CO,80918.0,,El Paso,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,373,"645 Beacon Lite Rd, Monument, CO 80918",,08:00 AM - 05:00 PM,,ho53552804,false,true,,,,poll86680022
Monument Town Hall,645 Beacon Lite Rd,,,Monument,CO,80918.0,,El Paso,VSPC,10/29/16,10/29/16,08:00:00-6:00,13:00:00-6:00,374,"645 Beacon Lite Rd, Monument, CO 80918",,08:00 AM - 01:00 PM,,ho53552804,false,true,,,,poll86680022
Monument Town Hall,645 Beacon Lite Rd,,,Monument,CO,80918.0,,El Paso,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,375,"645 Beacon Lite Rd, Monument, CO 80918",,08:00 AM - 05:00 PM,,ho53552804,false,true,,,,poll86680022
Monument Town Hall,645 Beacon Lite Rd,,,Monument,CO,80918.0,,El Paso,VSPC,11/5/16,11/5/16,08:00:00-6:00,16:00:00-6:00,376,"645 Beacon Lite Rd, Monument, CO 80918",,08:00 AM - 04:00 PM,,ho53552804,false,true,,,,poll86680022
Monument Town Hall,645 Beacon Lite Rd,,,Monument,CO,80918.0,,El Paso,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,377,"645 Beacon Lite Rd, Monument, CO 80918",,08:00 AM - 05:00 PM,,ho53552804,false,true,,,,poll86680022
East Library,5550 N Union Blvd,,,Colorado Springs,CO,80918.0,,El Paso,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,378,"5550 N Union Blvd, Colorado Springs, CO 80918",,08:00 AM - 05:00 PM,,ho57030893,false,true,,,,poll40147855
East Library,5550 N Union Blvd,,,Colorado Springs,CO,80918.0,,El Paso,VSPC,10/29/16,10/29/16,08:00:00-6:00,13:00:00-6:00,379,"5550 N Union Blvd, Colorado Springs, CO 80918",,08:00 AM - 01:00 PM,,ho57030893,false,true,,,,poll40147855
East Library,5550 N Union Blvd,,,Colorado Springs,CO,80918.0,,El Paso,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,380,"5550 N Union Blvd, Colorado Springs, CO 80918",,08:00 AM - 05:00 PM,,ho57030893,false,true,,,,poll40147855
East Library,5550 N Union Blvd,,,Colorado Springs,CO,80918.0,,El Paso,VSPC,11/5/16,11/5/16,08:00:00-6:00,16:00:00-6:00,381,"5550 N Union Blvd, Colorado Springs, CO 80918",,08:00 AM - 04:00 PM,,ho57030893,false,true,,,,poll40147855
East Library,5550 N Union Blvd,,,Colorado Springs,CO,80918.0,,El Paso,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,382,"5550 N Union Blvd, Colorado Springs, CO 80918",,08:00 AM - 05:00 PM,,ho57030893,false,true,,,,poll40147855
Falcon Fire Dept,7030 Old Meridian Ranch ,,,Falcon,CO,80831.0,,El Paso,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,383,"7030 Old Meridian Ranch, Falcon, CO 80831",,08:00 AM - 05:00 PM,,ho43080257,false,true,,,,poll9956005
Falcon Fire Dept,7030 Old Meridian Ranch ,,,Falcon,CO,80831.0,,El Paso,VSPC,10/29/16,10/29/16,08:00:00-6:00,13:00:00-6:00,384,"7030 Old Meridian Ranch, Falcon, CO 80831",,08:00 AM - 01:00 PM,,ho43080257,false,true,,,,poll9956005
Falcon Fire Dept,7030 Old Meridian Ranch ,,,Falcon,CO,80831.0,,El Paso,VSPC,10/31/16,11/4/16,08:00:00-6:00,17:00:00-6:00,385,"7030 Old Meridian Ranch, Falcon, CO 80831",,08:00 AM - 05:00 PM,,ho43080257,false,true,,,,poll9956005
Falcon Fire Dept,7030 Old Meridian Ranch ,,,Falcon,CO,80831.0,,El Paso,VSPC,11/5/16,11/5/16,08:00:00-6:00,16:00:00-6:00,386,"7030 Old Meridian Ranch, Falcon, CO 80831",,08:00 AM - 04:00 PM,,ho43080257,false,true,,,,poll9956005
Falcon Fire Dept,7030 Old Meridian Ranch ,,,Falcon,CO,80831.0,,El Paso,VSPC,11/7/16,11/7/16,08:00:00-7:00,17:00:00-7:00,387,"7030 Old Meridian Ranch, Falcon, CO 80831",,08:00 AM - 05:00 PM,,ho43080257,false,true,,,,poll9956005
Zalman Center,2755 Janitell Rd ,,,Colorado Springs,CO,80906.0,,El Paso,VSPC,10/24/16,10/28/16,08:00:00-6:00,17:00:00-6:00,388,"2755 Janitell Rd, Colorado Springs, CO 80906",,08:00 AM - 05:00 PM,,ho397867,false,true,,,,poll23094922
Zalman Center,2755 Janitell Rd ,,,Colorado Springs,CO,80906.0,,El Paso,VSPC,10/29/16,10/29/16,08:00:00-6:00,13:00:00-6:00,389,"2755 Janitell Rd, Colorado Springs, CO 80906",,08:00 AM - 01:00 PM,,ho397867,false,true,,,,poll23094922
