name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Spring Park City Hall,"4349 Warren Ave, Spring Park, MN 55384", ,08:00 AM-04:30 PM,,ho65140231,false,true,,,,poll15303953
St. Anthony City Hall,"3301 Silver Lake Rd, St. Anthony, MN 55418", ,08:00 AM-04:30 PM,,ho6453931,false,true,,,,poll45837687
St. Louis Park City Hall,"5005 Minnetonka Boulevard, St. Louis Park, MN 55416", ,07:30 AM-04:30 PM,,ho1704490,false,true,,,,poll47514799
Tonka Bay City Hall,"4901 Manitou Rd, Tonka Bay, MN 55331", ,07:30 AM-05:30 PM,,ho67177025,false,true,,,,poll46801390
Water Treatment Facility,"5100 Edinbrook Terrace, Brooklyn Park, MN 55443", ,08:00 AM-05:00 PM,,ho79543933,false,true,,,,poll48180052
Wayzata City Hall,"600 Rice St E, Wayzata, MN 55391", ,07:00 AM-11:30 AM,,ho56735498,false,true,,,,poll86239436
,"4801 West 50th St, Edina, MN 55424", ,08:00 AM-04:30 PM,,ho28148600,false,true,,,,poll93081070
,"8535 Kennedy Memorial Dr, St. Bonifacius, MN 55375", ,08:00 AM-04:30 PM,,ho62673608,false,true,,,,poll99948642
Houston County Courthouse,"304 S Marshall St, Caledonia, MN 55921",Rm 116 ,08:00 AM-04:30 PM,,ho25471639,false,true,,,,poll46190138
Hubbard County Courthouse,"301 Court Ave, Park Rapids, MN 56470", ,08:00 AM-04:30 PM,,ho98231957,false,true,,,,poll82394927
Isanti County Government Center,"555 18th Avenue SW, Cambridge, MN 55008", ,08:00 AM-04:30 PM,,ho51613188,false,true,,,,poll1978105
Itsaca County County Offices,"123 NE 4th St, Grand Rapids, MN 55744", ,08:00 AM-04:30 PM,,ho64754968,false,true,,,,poll66156846
Jackson County Courthouse,"405 4th St, Jackson, MN 56143", ,08:00 AM-04:30 PM,,ho46978199,false,true,,,,poll5849899
,"18 N Vine St, Mora, MN 55051",Ste 261-A ,08:00 AM-04:30 PM,,ho92458626,false,true,,,,poll46165323
Kandiyohi County Office Building,"400 Benson Ave Sw, Willmar, MN 56201", ,08:00 AM-04:30 PM,,ho62660065,false,true,,,,poll39239877
Kittson County Courthouse,"410 5th St SE, Hallock, MN 56728",Ste 212 ,08:30 AM-04:30 PM,,ho1876760,false,true,,,,poll29167292
Koochiching County Courthouse,"715 4th St, International Falls, MN 56649", ,08:00 AM-04:30 PM,,ho82112660,false,true,,,,poll89729815
