office,name,adr_1,adr_2,dirs,city,state,zip,start_time,end_time,start_date,end_date,appt,ocd-id,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Anchorage Municipality,ANCHORAGE CITY HALL, 632 W 6TH AVE,,,Anchorage,AK,99501,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak,84,"632 W 6Th Ave, Anchorage, AK 99501",,08:00 AM - 05:00 PM,,ho29882637,false,true,,,,poll29882637
Deering City,MOTO-KARL RESIDENCE, 64 W ABBIE RD,,,Deering,AK,99736,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:40,85,"64 W Abbie Rd, Deering, AK 99736",,08:00 AM - 05:00 PM,,ho18730000,false,true,,,,poll18730000
Deering City,MOTO-KARL RESIDENCE, 64 W ABBIE RD,,,Deering,AK,99736,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:40,86,"64 W Abbie Rd, Deering, AK 99736",,08:00 AM - 05:00 PM,,ho18730000,false,true,,,,poll18730000
Deering City,MOTO-KARL RESIDENCE, 64 W ABBIE RD,,,Deering,AK,99736,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:40,87,"64 W Abbie Rd, Deering, AK 99736",,08:00 AM - 05:00 PM,,ho18730000,false,true,,,,poll18730000
Angoon City,ANGOON CITY CLERK'S OFFICE, 700 Aandeinaatt St.,,,Angoon,AK,99820,09:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:35,88,"700 Aandeinaatt St., Angoon, AK 99820",,09:00 AM - 04:00 PM,,ho57465671,false,true,,,,poll57465671
Angoon City,ANGOON CITY CLERK'S OFFICE, 700 Aandeinaatt St.,,,Angoon,AK,99820,09:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:35,89,"700 Aandeinaatt St., Angoon, AK 99820",,09:00 AM - 04:00 PM,,ho57465671,false,true,,,,poll57465671
Angoon City,ANGOON CITY CLERK'S OFFICE, 700 Aandeinaatt St.,,,Angoon,AK,99820,09:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:35,90,"700 Aandeinaatt St., Angoon, AK 99820",,09:00 AM - 04:00 PM,,ho57465671,false,true,,,,poll57465671
Akiak City,AKIAK NATIVE COMMUNITY BUILDING, 81 AIRPORT RD,,,Akiak,AK,99552,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:38,91,"81 Airport Rd, Akiak, AK 99552",,08:00 AM - 05:00 PM,,ho58849905,false,true,,,,poll58849905
Akiak City,AKIAK NATIVE COMMUNITY BUILDING, 81 AIRPORT RD,,,Akiak,AK,99552,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:38,92,"81 Airport Rd, Akiak, AK 99552",,08:00 AM - 05:00 PM,,ho58849905,false,true,,,,poll58849905
Akiak City,AKIAK NATIVE COMMUNITY BUILDING, 81 AIRPORT RD,,,Akiak,AK,99552,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:38,93,"81 Airport Rd, Akiak, AK 99552",,08:00 AM - 05:00 PM,,ho58849905,false,true,,,,poll58849905
Emmonak City,EMMONAK CITY CLERK'S OFFICE, 9 KWIGUK STREET,,,Emmonak City,AK,99581,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:39,94,"9 Kwiguk Street, Emmonak City, AK 99581",,08:00 AM - 05:00 PM,,ho15588880,false,true,,,,poll15588880
Emmonak City,EMMONAK CITY CLERK'S OFFICE, 9 KWIGUK STREET,,,Emmonak City,AK,99581,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:39,95,"9 Kwiguk Street, Emmonak City, AK 99581",,08:00 AM - 05:00 PM,,ho15588880,false,true,,,,poll15588880
Emmonak City,EMMONAK CITY CLERK'S OFFICE, 9 KWIGUK STREET,,,Emmonak City,AK,99581,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:39,96,"9 Kwiguk Street, Emmonak City, AK 99581",,08:00 AM - 05:00 PM,,ho15588880,false,true,,,,poll15588880
Birch Creek City,BIRCH CREEK TRIBAL COUNCIL OFFICE, 909 Cushman Street, Suite 207,,Fairbanks,AK,99701,09:00:00 - 08:00,15:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak,97,"909 Cushman Street, Fairbanks, AK 99701",Suite 207,09:00 AM - 03:00 PM,,ho17999367,false,true,,,,poll17999367
Birch Creek City,BIRCH CREEK TRIBAL COUNCIL OFFICE, 909 Cushman Street, Suite 207,,Fairbanks,AK,99701,09:00:00 - 08:00,15:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak,98,"909 Cushman Street, Fairbanks, AK 99701",Suite 207,09:00 AM - 03:00 PM,,ho17999367,false,true,,,,poll17999367
Birch Creek City,BIRCH CREEK TRIBAL COUNCIL OFFICE, 909 Cushman Street, Suite 207,,Fairbanks,AK,99701,09:00:00 - 08:00,15:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak,99,"909 Cushman Street, Fairbanks, AK 99701",Suite 207,09:00 AM - 03:00 PM,,ho17999367,false,true,,,,poll17999367
CIRCLE City,CIRCLE TRIBAL COUNCIL COUNCIL OFFICE, Box 16,,,Circle,AK,99733,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:6,100,"Box 16, Circle, AK 99733",,08:00 AM - 05:00 PM,,ho92860781,false,true,,,,poll92860781
CIRCLE City,CIRCLE TRIBAL COUNCIL COUNCIL OFFICE, Box 16,,,Circle,AK,99733,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:6,101,"Box 16, Circle, AK 99733",,08:00 AM - 05:00 PM,,ho92860781,false,true,,,,poll92860781
CIRCLE City,CIRCLE TRIBAL COUNCIL COUNCIL OFFICE, Box 16,,,Circle,AK,99733,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:6,102,"Box 16, Circle, AK 99733",,08:00 AM - 05:00 PM,,ho92860781,false,true,,,,poll92860781
Fort Yukon City,CITY OF FORT YUKON CITY OFFICE, E 7th Ave,,,Fort Yukon City,AK,99740,09:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:6,103,"E 7Th Ave, Fort Yukon City, AK 99740",,09:00 AM - 04:00 PM,,ho74684550,false,true,,,,poll74684550
Fort Yukon City,CITY OF FORT YUKON CITY OFFICE, E 7th Ave,,,Fort Yukon City,AK,99740,09:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:6,104,"E 7Th Ave, Fort Yukon City, AK 99740",,09:00 AM - 04:00 PM,,ho74684550,false,true,,,,poll74684550
Fort Yukon City,CITY OF FORT YUKON CITY OFFICE, E 7th Ave,,,Fort Yukon City,AK,99740,09:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:6,105,"E 7Th Ave, Fort Yukon City, AK 99740",,09:00 AM - 04:00 PM,,ho74684550,false,true,,,,poll74684550
Aleknagik City,ALEKNAGIK TRADITIONAL COUNCIL BUILDING, LAKE STREET,,,Aleknagik,AK,99555,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,106,"Lake Street, Aleknagik, AK 99555",,08:00 AM - 05:00 PM,,ho59118448,false,true,,,,poll59118448
Aleknagik City,ALEKNAGIK TRADITIONAL COUNCIL BUILDING, LAKE STREET,,,Aleknagik,AK,99555,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,107,"Lake Street, Aleknagik, AK 99555",,08:00 AM - 05:00 PM,,ho59118448,false,true,,,,poll59118448
Aleknagik City,ALEKNAGIK TRADITIONAL COUNCIL BUILDING, LAKE STREET,,,Aleknagik,AK,99555,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,108,"Lake Street, Aleknagik, AK 99555",,08:00 AM - 05:00 PM,,ho59118448,false,true,,,,poll59118448
Copper Center City ,Native Village of Kluti Kaah, Mile 104 Old Richardson HWY,,,Copper Center,AK,99573,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:6,109,"Mile 104 Old Richardson Hwy, Copper Center, AK 99573",,08:00 AM - 05:00 PM,,ho43789896,false,true,,,,poll43789896
Copper Center City ,Native Village of Kluti Kaah, Mile 104 Old Richardson HWY,,,Copper Center,AK,99573,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:6,110,"Mile 104 Old Richardson Hwy, Copper Center, AK 99573",,08:00 AM - 05:00 PM,,ho43789896,false,true,,,,poll43789896
Copper Center City ,Native Village of Kluti Kaah, Mile 104 Old Richardson HWY,,,Copper Center,AK,99573,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:6,111,"Mile 104 Old Richardson Hwy, Copper Center, AK 99573",,08:00 AM - 05:00 PM,,ho43789896,false,true,,,,poll43789896
CHISTOCHINA City,Cheesh'na Tribal Council, Mile 34 Tok Cutoff,,,Gakona,AK,99586,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:6,112,"Mile 34 Tok Cutoff, Gakona, AK 99586",,08:00 AM - 05:00 PM,,ho68005799,false,true,,,,poll68005799
CHISTOCHINA City,Cheesh'na Tribal Council, Mile 34 Tok Cutoff,,,Gakona,AK,99586,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:6,113,"Mile 34 Tok Cutoff, Gakona, AK 99586",,08:00 AM - 05:00 PM,,ho68005799,false,true,,,,poll68005799
CHISTOCHINA City,Cheesh'na Tribal Council, Mile 34 Tok Cutoff,,,Gakona,AK,99586,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:6,114,"Mile 34 Tok Cutoff, Gakona, AK 99586",,08:00 AM - 05:00 PM,,ho68005799,false,true,,,,poll68005799
New Stuyahok,NEW STUYAHOK CITY CLERK'S OFFICE,1 3RD ST,,,New Stuyahok,AK,99636,09:00:00 - 08:00,15:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,115,"1 3Rd St, New Stuyahok, AK 99636",,09:00 AM - 03:00 PM,,ho63085985,false,true,,,,poll63085985
New Stuyahok,NEW STUYAHOK CITY CLERK'S OFFICE,1 3RD ST,,,New Stuyahok,AK,99636,09:00:00 - 08:00,15:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,116,"1 3Rd St, New Stuyahok, AK 99636",,09:00 AM - 03:00 PM,,ho63085985,false,true,,,,poll63085985
New Stuyahok,NEW STUYAHOK CITY CLERK'S OFFICE,1 3RD ST,,,New Stuyahok,AK,99636,09:00:00 - 08:00,15:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,117,"1 3Rd St, New Stuyahok, AK 99636",,09:00 AM - 03:00 PM,,ho63085985,false,true,,,,poll63085985
NIKOLAI,NIKOLAI CITY HALL,1 Airport Rd,,,NIKOLAI,AK,99691,9:00:00 - 08:00,15:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,118,"1 Airport Rd, Nikolai, AK 99691",,09:00 AM - 03:00 PM,,ho87668128,false,true,,,,poll87668128
NIKOLAI,NIKOLAI CITY HALL,1 Airport Rd,,,NIKOLAI,AK,99691,9:00:00 - 08:00,15:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,119,"1 Airport Rd, Nikolai, AK 99691",,09:00 AM - 03:00 PM,,ho87668128,false,true,,,,poll87668128
NIKOLAI,NIKOLAI CITY HALL,1 Airport Rd,,,NIKOLAI,AK,99691,9:00:00 - 08:00,15:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,120,"1 Airport Rd, Nikolai, AK 99691",,09:00 AM - 03:00 PM,,ho87668128,false,true,,,,poll87668128
Ambler City,City of Ambler,1 Airport Road,,,Ambler,AK,99786,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:40,121,"1 Airport Road, Ambler, AK 99786",,08:00 AM - 05:00 PM,,ho47034602,false,true,,,,poll47034602
Ambler City,City of Ambler,1 Airport Road,,,Ambler,AK,99786,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:40,122,"1 Airport Road, Ambler, AK 99786",,08:00 AM - 05:00 PM,,ho47034602,false,true,,,,poll47034602
Ambler City,City of Ambler,1 Airport Road,,,Ambler,AK,99786,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:40,123,"1 Airport Road, Ambler, AK 99786",,08:00 AM - 05:00 PM,,ho47034602,false,true,,,,poll47034602
Shungnak,SHUNGNAK CITY CLERK'S OFFICE,1 ANDY STREET,,,Shungnak,AK,99773,09:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:40,124,"1 Andy Street, Shungnak, AK 99773",,09:00 AM - 04:00 PM,,ho35697575,false,true,,,,poll35697575
Shungnak,SHUNGNAK CITY CLERK'S OFFICE,1 ANDY STREET,,,Shungnak,AK,99773,09:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:40,125,"1 Andy Street, Shungnak, AK 99773",,09:00 AM - 04:00 PM,,ho35697575,false,true,,,,poll35697575
Shungnak,SHUNGNAK CITY CLERK'S OFFICE,1 ANDY STREET,,,Shungnak,AK,99773,09:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:40,126,"1 Andy Street, Shungnak, AK 99773",,09:00 AM - 04:00 PM,,ho35697575,false,true,,,,poll35697575
Nightmute,NIGHTMUTE TRIBAL COUNCIL BUILDING,1 Changtak St,,,Nightmute,AK,99690,08:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:38,127,"1 Changtak St, Nightmute, AK 99690",,08:00 AM - 04:00 PM,,ho70893645,false,true,,,,poll70893645
Nightmute,NIGHTMUTE TRIBAL COUNCIL BUILDING,1 Changtak St,,,Nightmute,AK,99690,08:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:38,128,"1 Changtak St, Nightmute, AK 99690",,08:00 AM - 04:00 PM,,ho70893645,false,true,,,,poll70893645
Nightmute,NIGHTMUTE TRIBAL COUNCIL BUILDING,1 Changtak St,,,Nightmute,AK,99690,08:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:38,129,"1 Changtak St, Nightmute, AK 99690",,08:00 AM - 04:00 PM,,ho70893645,false,true,,,,poll70893645
Port Alsworth,CORRINE OLSEN RESIDENCE,1 CHURCH RD,,,Port Alsworth,AK,99653,09:00:00 - 08:00,15:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,130,"1 Church Rd, Port Alsworth, AK 99653",,09:00 AM - 03:00 PM,,ho67562753,false,true,,,,poll67562753
Port Alsworth,CORRINE OLSEN RESIDENCE,1 CHURCH RD,,,Port Alsworth,AK,99653,09:00:00 - 08:00,15:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,131,"1 Church Rd, Port Alsworth, AK 99653",,09:00 AM - 03:00 PM,,ho67562753,false,true,,,,poll67562753
Port Alsworth,CORRINE OLSEN RESIDENCE,1 CHURCH RD,,,Port Alsworth,AK,99653,09:00:00 - 08:00,15:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,132,"1 Church Rd, Port Alsworth, AK 99653",,09:00 AM - 03:00 PM,,ho67562753,false,true,,,,poll67562753
NORTHWAY,NORTHWAY VILLAGE COUNCIL,1 Circle Drive,,,Northway,AK,99764,08:00:00 - 08:00,12:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:6,133,"1 Circle Drive, Northway, AK 99764",,08:00 AM - 12:00 PM,,ho91201946,false,true,,,,poll91201946
NORTHWAY,NORTHWAY VILLAGE COUNCIL,1 Circle Drive,,,Northway,AK,99764,08:00:00 - 08:00,12:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:6,134,"1 Circle Drive, Northway, AK 99764",,08:00 AM - 12:00 PM,,ho91201946,false,true,,,,poll91201946
NORTHWAY,NORTHWAY VILLAGE COUNCIL,1 Circle Drive,,,Northway,AK,99764,08:00:00 - 08:00,12:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:6,135,"1 Circle Drive, Northway, AK 99764",,08:00 AM - 12:00 PM,,ho91201946,false,true,,,,poll91201946
Selawik,SELAWIK CITY CLERK'S OFFICE,1 Community St,,,Selawik,AK,99770,09:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:40,136,"1 Community St, Selawik, AK 99770",,09:00 AM - 04:00 PM,,ho11436742,false,true,,,,poll11436742
Selawik,SELAWIK CITY CLERK'S OFFICE,1 Community St,,,Selawik,AK,99770,09:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:40,137,"1 Community St, Selawik, AK 99770",,09:00 AM - 04:00 PM,,ho11436742,false,true,,,,poll11436742
Selawik,SELAWIK CITY CLERK'S OFFICE,1 Community St,,,Selawik,AK,99770,09:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:40,138,"1 Community St, Selawik, AK 99770",,09:00 AM - 04:00 PM,,ho11436742,false,true,,,,poll11436742
Igiugig City ,IGIUGIG VILLAGE COUNCIL BUILDING,1 MAIN ST,,,Igiugig,AK,99613,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,139,"1 Main St, Igiugig, AK 99613",,08:00 AM - 05:00 PM,,ho98349957,false,true,,,,poll98349957
Igiugig City ,IGIUGIG VILLAGE COUNCIL BUILDING,1 MAIN ST,,,Igiugig,AK,99613,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,140,"1 Main St, Igiugig, AK 99613",,08:00 AM - 05:00 PM,,ho98349957,false,true,,,,poll98349957
Igiugig City ,IGIUGIG VILLAGE COUNCIL BUILDING,1 MAIN ST,,,Igiugig,AK,99613,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,141,"1 Main St, Igiugig, AK 99613",,08:00 AM - 05:00 PM,,ho98349957,false,true,,,,poll98349957
Naknek,BRISTOL BAY BOROUGH CLERK'S OFFICE,1 MAIN STREET,,,Naknek,AK,99633-0229,09:00:00 - 08:00,15:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,142,"1 Main Street, Naknek, AK 99633",,09:00 AM - 03:00 PM,,ho11144174,false,true,,,,poll11144174
Naknek,BRISTOL BAY BOROUGH CLERK'S OFFICE,1 MAIN STREET,,,Naknek,AK,99633-0229,09:00:00 - 08:00,15:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,143,"1 Main Street, Naknek, AK 99633",,09:00 AM - 03:00 PM,,ho11144174,false,true,,,,poll11144174
Naknek,BRISTOL BAY BOROUGH CLERK'S OFFICE,1 MAIN STREET,,,Naknek,AK,99633-0229,09:00:00 - 08:00,15:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,144,"1 Main Street, Naknek, AK 99633",,09:00 AM - 03:00 PM,,ho11144174,false,true,,,,poll11144174
Mountain Village,ASA' CARSARMIUT TRIBAL COUNCIL BUILDING,1 New Airport Rd,,,Mountain Village,AK,99632,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:39,145,"1 New Airport Rd, Mountain Village, AK 99632",,09:00 AM - 05:00 PM,,ho34885911,false,true,,,,poll34885911
Mountain Village,ASA' CARSARMIUT TRIBAL COUNCIL BUILDING,1 New Airport Rd,,,Mountain Village,AK,99632,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:39,146,"1 New Airport Rd, Mountain Village, AK 99632",,09:00 AM - 05:00 PM,,ho34885911,false,true,,,,poll34885911
Mountain Village,ASA' CARSARMIUT TRIBAL COUNCIL BUILDING,1 New Airport Rd,,,Mountain Village,AK,99632,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:39,147,"1 New Airport Rd, Mountain Village, AK 99632",,09:00 AM - 05:00 PM,,ho34885911,false,true,,,,poll34885911
Grayling City ,City of Grayling City Office,1 Postal Way,,,Grayling,AK,99590-9800,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,148,"1 Postal Way, Grayling, AK 99590",,08:00 AM - 05:00 PM,,ho60655326,false,true,,,,poll60655326
Grayling City ,City of Grayling City Office,1 Postal Way,,,Grayling,AK,99590-9800,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,149,"1 Postal Way, Grayling, AK 99590",,08:00 AM - 05:00 PM,,ho60655326,false,true,,,,poll60655326
Grayling City ,City of Grayling City Office,1 Postal Way,,,Grayling,AK,99590-9800,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,150,"1 Postal Way, Grayling, AK 99590",,08:00 AM - 05:00 PM,,ho60655326,false,true,,,,poll60655326
TAKOTNA,TAKOTNA TRADITIONAL COUNCIL,1 Riverside Drive,,,TAKOTNA,AK,99675,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,11/7/16,True,ocd-division/country:us/state:ak/sldl:37,151,"1 Riverside Drive, Takotna, AK 99675",,09:00 AM - 05:00 PM,,ho61014808,false,true,,,,poll61014808
Shishmaref,SHISHMAREF CITY CLERK'S OFFICE,1 SEAVIEW LN,,,Shishmaref,AK,99772,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:39,152,"1 Seaview Ln, Shishmaref, AK 99772",,09:00 AM - 05:00 PM,,ho24555714,false,true,,,,poll24555714
Shishmaref,SHISHMAREF CITY CLERK'S OFFICE,1 SEAVIEW LN,,,Shishmaref,AK,99772,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:39,153,"1 Seaview Ln, Shishmaref, AK 99772",,09:00 AM - 05:00 PM,,ho24555714,false,true,,,,poll24555714
Shishmaref,SHISHMAREF CITY CLERK'S OFFICE,1 SEAVIEW LN,,,Shishmaref,AK,99772,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:39,154,"1 Seaview Ln, Shishmaref, AK 99772",,09:00 AM - 05:00 PM,,ho24555714,false,true,,,,poll24555714
Cold Bay City,COLD BAY CITY CLERK'S OFFICE,10 Baranov Road,,Cold Bay is 634 miles south of_Anchorage.,Cold Bay,AK,99571,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,155,"10 Baranov Road, Cold Bay, AK 99571",Cold Bay is 634 miles south of_Anchorage.,08:00 AM - 05:00 PM,,ho74622651,false,true,,,,poll74622651
Cold Bay City,COLD BAY CITY CLERK'S OFFICE,10 Baranov Road,,Cold Bay is 634 miles south of_Anchorage.,Cold Bay,AK,99571,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,156,"10 Baranov Road, Cold Bay, AK 99571",Cold Bay is 634 miles south of_Anchorage.,08:00 AM - 05:00 PM,,ho74622651,false,true,,,,poll74622651
Cold Bay City,COLD BAY CITY CLERK'S OFFICE,10 Baranov Road,,Cold Bay is 634 miles south of_Anchorage.,Cold Bay,AK,99571,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,157,"10 Baranov Road, Cold Bay, AK 99571",Cold Bay is 634 miles south of_Anchorage.,08:00 AM - 05:00 PM,,ho74622651,false,true,,,,poll74622651
Shaktoolik,SHAKTOOLIK CITY CLERK'S OFFICE,10 MAIN STREET,,,Shaktoolik,AK,99771,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:39,158,"10 Main Street, Shaktoolik, AK 99771",,09:00 AM - 05:00 PM,,ho63303553,false,true,,,,poll63303553
Shaktoolik,SHAKTOOLIK CITY CLERK'S OFFICE,10 MAIN STREET,,,Shaktoolik,AK,99771,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:39,159,"10 Main Street, Shaktoolik, AK 99771",,09:00 AM - 05:00 PM,,ho63303553,false,true,,,,poll63303553
Shaktoolik,SHAKTOOLIK CITY CLERK'S OFFICE,10 MAIN STREET,,,Shaktoolik,AK,99771,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:39,160,"10 Main Street, Shaktoolik, AK 99771",,09:00 AM - 05:00 PM,,ho63303553,false,true,,,,poll63303553
TYONEK,TYONEK COMMUNITY HALL,100 A STREET,,,Tyonek,AK,99682,09:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:32,161,"100 A Street, Tyonek, AK 99682",,09:00 AM - 04:00 PM,,ho44662447,false,true,,,,poll44662447
TYONEK,TYONEK COMMUNITY HALL,100 A STREET,,,Tyonek,AK,99682,09:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:32,162,"100 A Street, Tyonek, AK 99682",,09:00 AM - 04:00 PM,,ho44662447,false,true,,,,poll44662447
TYONEK,TYONEK COMMUNITY HALL,100 A STREET,,,Tyonek,AK,99682,09:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:32,163,"100 A Street, Tyonek, AK 99682",,09:00 AM - 04:00 PM,,ho44662447,false,true,,,,poll44662447
