office-name,official-title,types,ocd-division,description,homepage,phone,email,street,city,state,zip,start_time,end_time,start_date,end_date,appt,notes,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Skowhegan Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:skowhegan,Skowhegan Town ME,,(207) 365-4260,,36 School St Suite 1,Sherman,ME,4776,08:00:00 - 04:00,16:00:00 - 04:00,11/1/16,11/1/16,,"Oct 11 - nov 3, 8-5 M/W, 8-4 T/TH/F",63,"36 School St Suite 1, Sherman, ME 04776",,08:00 AM-04:00 PM,,ho33601273,false,true,,,,poll51483806
Skowhegan Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:skowhegan,Skowhegan Town ME,,(207) 365-4260,,36 School St Suite 1,Sherman,ME,4776,08:00:00 - 04:00,17:00:00 - 04:00,11/2/16,11/2/16,,"Oct 11 - nov 3, 8-5 M/W, 8-4 T/TH/F",64,"36 School St Suite 1, Sherman, ME 04776",,08:00 AM-05:00 PM,,ho33601273,false,true,,,,poll51483806
Skowhegan Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:skowhegan,Skowhegan Town ME,,(207) 365-4260,,36 School St Suite 1,Sherman,ME,4776,08:00:00 - 04:00,16:00:00 - 04:00,11/3/16,11/3/16,,"Oct 11 - nov 3, 8-5 M/W, 8-4 T/TH/F",65,"36 School St Suite 1, Sherman, ME 04776",,08:00 AM-04:00 PM,,ho33601273,false,true,,,,poll51483806
Southport Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:southport,Southport Town ME,,(207) 633-3318,,361 Hendricks Hill Road,Southport,ME,4576,09:00:00 - 04:00,13:00:00 - 04:00,10/3/16,10/3/16,,"Oct 3 - Nov 3, 9-1 M-TH, Monday evening 6-8pm",66,"361 Hendricks Hill Road, Southport, ME 04576",,09:00 AM-01:00 PM,,ho17682868,false,true,,,,poll60162200
Southport Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:southport,Southport Town ME,,(207) 633-3318,,361 Hendricks Hill Road,Southport,ME,4576,18:00:00 - 04:00,20:00:00 - 04:00,10/3/16,10/3/16,,,67,"361 Hendricks Hill Road, Southport, ME 04576",,06:00 PM-08:00 PM,,ho17682868,false,true,,,,poll60162200
Southport Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:southport,Southport Town ME,,(207) 633-3318,,361 Hendricks Hill Road,Southport,ME,4576,09:00:00 - 04:00,13:00:00 - 04:00,10/4/16,10/6/16,,,68,"361 Hendricks Hill Road, Southport, ME 04576",,09:00 AM-01:00 PM,,ho17682868,false,true,,,,poll60162200
Southport Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:southport,Southport Town ME,,(207) 633-3318,,361 Hendricks Hill Road,Southport,ME,4576,09:00:00 - 04:00,13:00:00 - 04:00,10/11/16,10/13/16,,,69,"361 Hendricks Hill Road, Southport, ME 04576",,09:00 AM-01:00 PM,,ho17682868,false,true,,,,poll60162200
Southport Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:southport,Southport Town ME,,(207) 633-3318,,361 Hendricks Hill Road,Southport,ME,4576,09:00:00 - 04:00,13:00:00 - 04:00,10/17/16,10/17/16,,,70,"361 Hendricks Hill Road, Southport, ME 04576",,09:00 AM-01:00 PM,,ho17682868,false,true,,,,poll60162200
Southport Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:southport,Southport Town ME,,(207) 633-3318,,361 Hendricks Hill Road,Southport,ME,4576,18:00:00 - 04:00,20:00:00 - 04:00,10/17/16,10/17/16,,,71,"361 Hendricks Hill Road, Southport, ME 04576",,06:00 PM-08:00 PM,,ho17682868,false,true,,,,poll60162200
Southport Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:southport,Southport Town ME,,(207) 633-3318,,361 Hendricks Hill Road,Southport,ME,4576,09:00:00 - 04:00,13:00:00 - 04:00,10/18/16,10/20/16,,,72,"361 Hendricks Hill Road, Southport, ME 04576",,09:00 AM-01:00 PM,,ho17682868,false,true,,,,poll60162200
Southport Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:southport,Southport Town ME,,(207) 633-3318,,361 Hendricks Hill Road,Southport,ME,4576,09:00:00 - 04:00,13:00:00 - 04:00,10/24/16,10/24/16,,,73,"361 Hendricks Hill Road, Southport, ME 04576",,09:00 AM-01:00 PM,,ho17682868,false,true,,,,poll60162200
Southport Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:southport,Southport Town ME,,(207) 633-3318,,361 Hendricks Hill Road,Southport,ME,4576,18:00:00 - 04:00,20:00:00 - 04:00,10/24/16,10/24/16,,,74,"361 Hendricks Hill Road, Southport, ME 04576",,06:00 PM-08:00 PM,,ho17682868,false,true,,,,poll60162200
Southport Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:southport,Southport Town ME,,(207) 633-3318,,361 Hendricks Hill Road,Southport,ME,4576,09:00:00 - 04:00,13:00:00 - 04:00,10/25/16,10/27/16,,,75,"361 Hendricks Hill Road, Southport, ME 04576",,09:00 AM-01:00 PM,,ho17682868,false,true,,,,poll60162200
Southport Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:southport,Southport Town ME,,(207) 633-3318,,361 Hendricks Hill Road,Southport,ME,4576,09:00:00 - 04:00,13:00:00 - 04:00,10/31/16,10/31/16,,,76,"361 Hendricks Hill Road, Southport, ME 04576",,09:00 AM-01:00 PM,,ho17682868,false,true,,,,poll60162200
Southport Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:southport,Southport Town ME,,(207) 633-3318,,361 Hendricks Hill Road,Southport,ME,4576,18:00:00 - 04:00,20:00:00 - 04:00,10/31/16,10/31/16,,,77,"361 Hendricks Hill Road, Southport, ME 04576",,06:00 PM-08:00 PM,,ho17682868,false,true,,,,poll60162200
Southport Town,Municipal Clerk,:election,ocd-division/country:us/state:me/place:southport,Southport Town ME,,(207) 633-3318,,361 Hendricks Hill Road,Southport,ME,4576,09:00:00 - 04:00,13:00:00 - 04:00,11/1/16,11/3/16,,,78,"361 Hendricks Hill Road, Southport, ME 04576",,09:00 AM-01:00 PM,,ho17682868,false,true,,,,poll60162200
Anson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:anson,Anson Town ME,,(207) 696-3979,,5 Kennebec Street,Anson,ME,4911,08:00:00 - 04:00,16:00:00 - 04:00,10/11/16,10/14/16,,"Oct 11 - Nov 3, M-F 8-4.",79,"5 Kennebec Street, Anson, ME 04911",,08:00 AM-04:00 PM,,ho60393231,false,true,,,,poll42474932
Anson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:anson,Anson Town ME,,(207) 696-3979,,5 Kennebec Street,Anson,ME,4911,08:00:00 - 04:00,16:00:00 - 04:00,10/17/16,10/21/16,,"Oct 11 - Nov 3, M-F 8-4.",80,"5 Kennebec Street, Anson, ME 04911",,08:00 AM-04:00 PM,,ho60393231,false,true,,,,poll42474932
Anson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:anson,Anson Town ME,,(207) 696-3979,,5 Kennebec Street,Anson,ME,4911,08:00:00 - 04:00,16:00:00 - 04:00,10/24/16,10/28/16,,"Oct 11 - Nov 3, M-F 8-4.",81,"5 Kennebec Street, Anson, ME 04911",,08:00 AM-04:00 PM,,ho60393231,false,true,,,,poll42474932
Anson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:anson,Anson Town ME,,(207) 696-3979,,5 Kennebec Street,Anson,ME,4911,08:00:00 - 04:00,16:00:00 - 04:00,10/31/16,11/3/16,,"Oct 11 - Nov 3, M-F 8-4.",82,"5 Kennebec Street, Anson, ME 04911",,08:00 AM-04:00 PM,,ho60393231,false,true,,,,poll42474932
Benton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:benton,Benton Town ME,,(207) 453-7191,,1279 Clinton Ave,Benton,ME,4901,09:00:00 - 04:00,16:00:00 - 04:00,10/11/16,10/12/16,,"Oct 11 - Nov 3, M/T/W/F 9-4, TH 11-6",83,"1279 Clinton Ave, Benton, ME 04901",,09:00 AM-04:00 PM,,ho79803686,false,true,,,,poll92433214
Benton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:benton,Benton Town ME,,(207) 453-7191,,1279 Clinton Ave,Benton,ME,4901,11:00:00 - 04:00,18:00:00 - 04:00,10/13/16,10/13/16,,,84,"1279 Clinton Ave, Benton, ME 04901",,11:00 AM-06:00 PM,,ho79803686,false,true,,,,poll92433214
Benton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:benton,Benton Town ME,,(207) 453-7191,,1279 Clinton Ave,Benton,ME,4901,09:00:00 - 04:00,16:00:00 - 04:00,10/14/16,10/14/16,,,85,"1279 Clinton Ave, Benton, ME 04901",,09:00 AM-04:00 PM,,ho79803686,false,true,,,,poll92433214
Benton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:benton,Benton Town ME,,(207) 453-7191,,1279 Clinton Ave,Benton,ME,4901,09:00:00 - 04:00,16:00:00 - 04:00,10/17/16,10/19/16,,,86,"1279 Clinton Ave, Benton, ME 04901",,09:00 AM-04:00 PM,,ho79803686,false,true,,,,poll92433214
Benton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:benton,Benton Town ME,,(207) 453-7191,,1279 Clinton Ave,Benton,ME,4901,11:00:00 - 04:00,18:00:00 - 04:00,10/20/16,10/20/16,,,87,"1279 Clinton Ave, Benton, ME 04901",,11:00 AM-06:00 PM,,ho79803686,false,true,,,,poll92433214
Benton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:benton,Benton Town ME,,(207) 453-7191,,1279 Clinton Ave,Benton,ME,4901,09:00:00 - 04:00,16:00:00 - 04:00,10/21/16,10/21/16,,,88,"1279 Clinton Ave, Benton, ME 04901",,09:00 AM-04:00 PM,,ho79803686,false,true,,,,poll92433214
Benton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:benton,Benton Town ME,,(207) 453-7191,,1279 Clinton Ave,Benton,ME,4901,09:00:00 - 04:00,16:00:00 - 04:00,10/24/16,10/26/16,,,89,"1279 Clinton Ave, Benton, ME 04901",,09:00 AM-04:00 PM,,ho79803686,false,true,,,,poll92433214
Benton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:benton,Benton Town ME,,(207) 453-7191,,1279 Clinton Ave,Benton,ME,4901,11:00:00 - 04:00,18:00:00 - 04:00,10/27/16,10/27/16,,,90,"1279 Clinton Ave, Benton, ME 04901",,11:00 AM-06:00 PM,,ho79803686,false,true,,,,poll92433214
Benton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:benton,Benton Town ME,,(207) 453-7191,,1279 Clinton Ave,Benton,ME,4901,09:00:00 - 04:00,16:00:00 - 04:00,10/28/16,10/28/16,,,91,"1279 Clinton Ave, Benton, ME 04901",,09:00 AM-04:00 PM,,ho79803686,false,true,,,,poll92433214
Benton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:benton,Benton Town ME,,(207) 453-7191,,1279 Clinton Ave,Benton,ME,4901,09:00:00 - 04:00,16:00:00 - 04:00,10/31/16,11/2/16,,,92,"1279 Clinton Ave, Benton, ME 04901",,09:00 AM-04:00 PM,,ho79803686,false,true,,,,poll92433214
Benton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:benton,Benton Town ME,,(207) 453-7191,,1279 Clinton Ave,Benton,ME,4901,11:00:00 - 04:00,18:00:00 - 04:00,11/3/16,11/3/16,,,93,"1279 Clinton Ave, Benton, ME 04901",,11:00 AM-06:00 PM,,ho79803686,false,true,,,,poll92433214
Bremen Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:bremen,Bremen Town ME,,(207) 529-5945,,208 Waldoboro Rd,Bremen,ME,4551,08:00:00 - 04:00,14:00:00 - 04:00,10/11/16,10/12/16,,"Oct 11 - Nov 3, T/W/F open at 8, closed at 2 on T/WF, Th there until 6",94,"208 Waldoboro Rd, Bremen, ME 04551",,08:00 AM-02:00 PM,,ho56241807,false,true,,,,poll25838179
Bremen Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:bremen,Bremen Town ME,,(207) 529-5945,,208 Waldoboro Rd,Bremen,ME,4551,08:00:00 - 04:00,18:00:00 - 04:00,10/13/16,10/13/16,,,95,"208 Waldoboro Rd, Bremen, ME 04551",,08:00 AM-06:00 PM,,ho56241807,false,true,,,,poll25838179
Bremen Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:bremen,Bremen Town ME,,(207) 529-5945,,208 Waldoboro Rd,Bremen,ME,4551,08:00:00 - 04:00,14:00:00 - 04:00,10/14/16,10/14/16,,,96,"208 Waldoboro Rd, Bremen, ME 04551",,08:00 AM-02:00 PM,,ho56241807,false,true,,,,poll25838179
Bremen Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:bremen,Bremen Town ME,,(207) 529-5945,,208 Waldoboro Rd,Bremen,ME,4551,08:00:00 - 04:00,14:00:00 - 04:00,10/18/16,10/19/16,,,97,"208 Waldoboro Rd, Bremen, ME 04551",,08:00 AM-02:00 PM,,ho56241807,false,true,,,,poll25838179
Bremen Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:bremen,Bremen Town ME,,(207) 529-5945,,208 Waldoboro Rd,Bremen,ME,4551,08:00:00 - 04:00,18:00:00 - 04:00,10/20/16,10/20/16,,,98,"208 Waldoboro Rd, Bremen, ME 04551",,08:00 AM-06:00 PM,,ho56241807,false,true,,,,poll25838179
Bremen Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:bremen,Bremen Town ME,,(207) 529-5945,,208 Waldoboro Rd,Bremen,ME,4551,08:00:00 - 04:00,14:00:00 - 04:00,10/21/16,10/21/16,,,99,"208 Waldoboro Rd, Bremen, ME 04551",,08:00 AM-02:00 PM,,ho56241807,false,true,,,,poll25838179
Bremen Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:bremen,Bremen Town ME,,(207) 529-5945,,208 Waldoboro Rd,Bremen,ME,4551,08:00:00 - 04:00,14:00:00 - 04:00,10/25/16,10/26/16,,,100,"208 Waldoboro Rd, Bremen, ME 04551",,08:00 AM-02:00 PM,,ho56241807,false,true,,,,poll25838179
Bremen Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:bremen,Bremen Town ME,,(207) 529-5945,,208 Waldoboro Rd,Bremen,ME,4551,08:00:00 - 04:00,18:00:00 - 04:00,10/27/16,10/27/16,,,101,"208 Waldoboro Rd, Bremen, ME 04551",,08:00 AM-06:00 PM,,ho56241807,false,true,,,,poll25838179
Bremen Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:bremen,Bremen Town ME,,(207) 529-5945,,208 Waldoboro Rd,Bremen,ME,4551,08:00:00 - 04:00,14:00:00 - 04:00,10/28/16,10/28/16,,,102,"208 Waldoboro Rd, Bremen, ME 04551",,08:00 AM-02:00 PM,,ho56241807,false,true,,,,poll25838179
Bremen Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:bremen,Bremen Town ME,,(207) 529-5945,,208 Waldoboro Rd,Bremen,ME,4551,08:00:00 - 04:00,14:00:00 - 04:00,11/1/16,11/2/16,,,103,"208 Waldoboro Rd, Bremen, ME 04551",,08:00 AM-02:00 PM,,ho56241807,false,true,,,,poll25838179
Bremen Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:bremen,Bremen Town ME,,(207) 529-5945,,208 Waldoboro Rd,Bremen,ME,4551,08:00:00 - 04:00,18:00:00 - 04:00,11/3/16,11/3/16,,,104,"208 Waldoboro Rd, Bremen, ME 04551",,08:00 AM-06:00 PM,,ho56241807,false,true,,,,poll25838179
Brooksville Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:brooksville,Brooksville Town ME,,(207) 326-4518,,1 Town House Road,Brooksville,ME,4617,09:00:00 - 04:00,14:00:00 - 04:00,10/11/16,10/12/16,,"Oct 11 - Nov 3; M-W 9-2, TH 6-8pm",105,"1 Town House Road, Brooksville, ME 04617",,09:00 AM-02:00 PM,,ho60805318,false,true,,,,poll85549272
Brooksville Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:brooksville,Brooksville Town ME,,(207) 326-4518,,1 Town House Road,Brooksville,ME,4617,18:00:00 - 04:00,20:00:00 - 04:00,10/13/16,10/13/16,,"Oct 11 - Nov 3; M-W 9-2, TH 6-8pm",106,"1 Town House Road, Brooksville, ME 04617",,06:00 PM-08:00 PM,,ho60805318,false,true,,,,poll85549272
Brooksville Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:brooksville,Brooksville Town ME,,(207) 326-4518,,1 Town House Road,Brooksville,ME,4617,09:00:00 - 04:00,14:00:00 - 04:00,10/17/16,10/19/16,,"Oct 11 - Nov 3; M-W 9-2, TH 6-8pm",107,"1 Town House Road, Brooksville, ME 04617",,09:00 AM-02:00 PM,,ho60805318,false,true,,,,poll85549272
Brooksville Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:brooksville,Brooksville Town ME,,(207) 326-4518,,1 Town House Road,Brooksville,ME,4617,18:00:00 - 04:00,20:00:00 - 04:00,10/20/16,10/20/16,,"Oct 11 - Nov 3; M-W 9-2, TH 6-8pm",108,"1 Town House Road, Brooksville, ME 04617",,06:00 PM-08:00 PM,,ho60805318,false,true,,,,poll85549272
Brooksville Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:brooksville,Brooksville Town ME,,(207) 326-4518,,1 Town House Road,Brooksville,ME,4617,09:00:00 - 04:00,14:00:00 - 04:00,10/24/16,10/26/16,,"Oct 11 - Nov 3; M-W 9-2, TH 6-8pm",109,"1 Town House Road, Brooksville, ME 04617",,09:00 AM-02:00 PM,,ho60805318,false,true,,,,poll85549272
Brooksville Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:brooksville,Brooksville Town ME,,(207) 326-4518,,1 Town House Road,Brooksville,ME,4617,18:00:00 - 04:00,20:00:00 - 04:00,10/27/16,10/27/16,,"Oct 11 - Nov 3; M-W 9-2, TH 6-8pm",110,"1 Town House Road, Brooksville, ME 04617",,06:00 PM-08:00 PM,,ho60805318,false,true,,,,poll85549272
Brooksville Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:brooksville,Brooksville Town ME,,(207) 326-4518,,1 Town House Road,Brooksville,ME,4617,09:00:00 - 04:00,14:00:00 - 04:00,10/31/16,11/2/16,,"Oct 11 - Nov 3; M-W 9-2, TH 6-8pm",111,"1 Town House Road, Brooksville, ME 04617",,09:00 AM-02:00 PM,,ho60805318,false,true,,,,poll85549272
Brooksville Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:brooksville,Brooksville Town ME,,(207) 326-4518,,1 Town House Road,Brooksville,ME,4617,18:00:00 - 04:00,20:00:00 - 04:00,11/3/16,11/3/16,,"Oct 11 - Nov 3; M-W 9-2, TH 6-8pm",112,"1 Town House Road, Brooksville, ME 04617",,06:00 PM-08:00 PM,,ho60805318,false,true,,,,poll85549272
Burnham Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:burnham,Burnham Town ME,,(207) 948-2369,,247 South Horseback Road,Burnham,ME,4922,08:00:00 - 04:00,16:00:00 - 04:00,10/11/16,10/13/16,,"Oct 11 - Nov 3, M-TH 8-4, F 8-2, monday at 7 pm",113,"247 South Horseback Road, Burnham, ME 04922",,08:00 AM-04:00 PM,,ho87267674,false,true,,,,poll91516973
Burnham Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:burnham,Burnham Town ME,,(207) 948-2369,,247 South Horseback Road,Burnham,ME,4922,08:00:00 - 04:00,14:00:00 - 04:00,10/14/16,10/14/16,,,114,"247 South Horseback Road, Burnham, ME 04922",,08:00 AM-02:00 PM,,ho87267674,false,true,,,,poll91516973
Burnham Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:burnham,Burnham Town ME,,(207) 948-2369,,247 South Horseback Road,Burnham,ME,4922,08:00:00 - 04:00,19:00:00 - 04:00,10/17/16,10/17/16,,,115,"247 South Horseback Road, Burnham, ME 04922",,08:00 AM-07:00 PM,,ho87267674,false,true,,,,poll91516973
Burnham Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:burnham,Burnham Town ME,,(207) 948-2369,,247 South Horseback Road,Burnham,ME,4922,08:00:00 - 04:00,16:00:00 - 04:00,10/18/16,10/20/16,,,116,"247 South Horseback Road, Burnham, ME 04922",,08:00 AM-04:00 PM,,ho87267674,false,true,,,,poll91516973
Burnham Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:burnham,Burnham Town ME,,(207) 948-2369,,247 South Horseback Road,Burnham,ME,4922,08:00:00 - 04:00,14:00:00 - 04:00,10/21/16,10/21/16,,,117,"247 South Horseback Road, Burnham, ME 04922",,08:00 AM-02:00 PM,,ho87267674,false,true,,,,poll91516973
Burnham Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:burnham,Burnham Town ME,,(207) 948-2369,,247 South Horseback Road,Burnham,ME,4922,08:00:00 - 04:00,19:00:00 - 04:00,10/24/16,10/24/16,,,118,"247 South Horseback Road, Burnham, ME 04922",,08:00 AM-07:00 PM,,ho87267674,false,true,,,,poll91516973
Burnham Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:burnham,Burnham Town ME,,(207) 948-2369,,247 South Horseback Road,Burnham,ME,4922,08:00:00 - 04:00,16:00:00 - 04:00,10/25/16,10/27/16,,,119,"247 South Horseback Road, Burnham, ME 04922",,08:00 AM-04:00 PM,,ho87267674,false,true,,,,poll91516973
Burnham Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:burnham,Burnham Town ME,,(207) 948-2369,,247 South Horseback Road,Burnham,ME,4922,08:00:00 - 04:00,14:00:00 - 04:00,10/28/16,10/28/16,,,120,"247 South Horseback Road, Burnham, ME 04922",,08:00 AM-02:00 PM,,ho87267674,false,true,,,,poll91516973
Burnham Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:burnham,Burnham Town ME,,(207) 948-2369,,247 South Horseback Road,Burnham,ME,4922,08:00:00 - 04:00,19:00:00 - 04:00,10/31/16,10/31/16,,,121,"247 South Horseback Road, Burnham, ME 04922",,08:00 AM-07:00 PM,,ho87267674,false,true,,,,poll91516973
Burnham Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:burnham,Burnham Town ME,,(207) 948-2369,,247 South Horseback Road,Burnham,ME,4922,08:00:00 - 04:00,16:00:00 - 04:00,11/1/16,11/3/16,,,122,"247 South Horseback Road, Burnham, ME 04922",,08:00 AM-04:00 PM,,ho87267674,false,true,,,,poll91516973
Carrabassett Valley Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:carrabassett_valley,Carrabassett Valley Town ME,,(207) 235-2645,,1001 Carriage Rd,Carrabassett Valley,ME,4947,08:00:00 - 04:00,16:00:00 - 04:00,10/3/16,10/7/16,,"Oct 3 - Nov 3, M-F 8-4",123,"1001 Carriage Rd, Carrabassett Valley, ME 04947",,08:00 AM-04:00 PM,,ho32722201,false,true,,,,poll61213605
Carrabassett Valley Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:carrabassett_valley,Carrabassett Valley Town ME,,(207) 235-2645,,1001 Carriage Rd,Carrabassett Valley,ME,4947,08:00:00 - 04:00,16:00:00 - 04:00,10/11/16,10/14/16,,,124,"1001 Carriage Rd, Carrabassett Valley, ME 04947",,08:00 AM-04:00 PM,,ho32722201,false,true,,,,poll61213605
Carrabassett Valley Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:carrabassett_valley,Carrabassett Valley Town ME,,(207) 235-2645,,1001 Carriage Rd,Carrabassett Valley,ME,4947,08:00:00 - 04:00,16:00:00 - 04:00,10/17/16,10/21/16,,,125,"1001 Carriage Rd, Carrabassett Valley, ME 04947",,08:00 AM-04:00 PM,,ho32722201,false,true,,,,poll61213605
Carrabassett Valley Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:carrabassett_valley,Carrabassett Valley Town ME,,(207) 235-2645,,1001 Carriage Rd,Carrabassett Valley,ME,4947,08:00:00 - 04:00,16:00:00 - 04:00,10/24/16,10/28/16,,,126,"1001 Carriage Rd, Carrabassett Valley, ME 04947",,08:00 AM-04:00 PM,,ho32722201,false,true,,,,poll61213605
Carrabassett Valley Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:carrabassett_valley,Carrabassett Valley Town ME,,(207) 235-2645,,1001 Carriage Rd,Carrabassett Valley,ME,4947,08:00:00 - 04:00,16:00:00 - 04:00,10/31/16,11/3/16,,,127,"1001 Carriage Rd, Carrabassett Valley, ME 04947",,08:00 AM-04:00 PM,,ho32722201,false,true,,,,poll61213605
Charleston Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:charleston,Charleston Town ME,,(207) 285-3637,,125 School Road,Charleston,ME,4422,09:00:00 - 04:00,13:30:00 - 04:00,10/4/16,10/5/16,,"Oct 3 - Nov 3, T-F 9:00-1:30, W 4-7pm",128,"125 School Road, Charleston, ME 04422",,09:00 AM-01:30 PM,,ho98176693,false,true,,,,poll34524238
Charleston Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:charleston,Charleston Town ME,,(207) 285-3637,,125 School Road,Charleston,ME,4422,16:00:00 - 04:00,19:00:00 - 04:00,10/5/16,10/5/16,,"Oct 3 - Nov 3, T-F 9:00-1:30, W 4-7pm",129,"125 School Road, Charleston, ME 04422",,04:00 PM-07:00 PM,,ho98176693,false,true,,,,poll34524238
