ocd_division,homepage_url,county,location_name,address_1,address_2,city,state,zip_code,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,appointment_phone,is_subject_to_change,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
ocd-division/country:us/state:oh/county:fayette,http://www.electionsonthe.net/oh/fayette/,Fayette County,Courthouse,135 S. Main St.,,Washington Courthouse,OH,43160,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,False,False,False,False,214,"Courthouse, 135 S. Main St., Washington Courthouse, OH 43160",,08:00 AM-04:00 PM,,ho37788453,false,false,,,,poll39988858
ocd-division/country:us/state:oh/county:fayette,http://www.electionsonthe.net/oh/fayette/,Fayette County,Courthouse,135 S. Main St.,,Washington Courthouse,OH,43160,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,False,False,False,False,215,"Courthouse, 135 S. Main St., Washington Courthouse, OH 43160",,01:00 PM-05:00 PM,,ho37788453,false,false,,,,poll39988858
ocd-division/country:us/state:oh/county:fayette,http://www.electionsonthe.net/oh/fayette/,Fayette County,Courthouse,135 S. Main St.,,Washington Courthouse,OH,43160,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,False,False,False,False,216,"Courthouse, 135 S. Main St., Washington Courthouse, OH 43160",,08:00 AM-02:00 PM,,ho37788453,false,false,,,,poll39988858
ocd-division/country:us/state:oh/county:franklin,http://vote.franklincountyohio.gov/,Franklin County,Board of Elections Building,1700 Morse Road,,Columbus,OH,43229,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,False,False,False,False,217,"Board of Elections Building, 1700 Morse Road, Columbus, OH 43229",,08:00 AM-05:00 PM,,ho22091132,false,false,,,,poll28081105
ocd-division/country:us/state:oh/county:franklin,http://vote.franklincountyohio.gov/,Franklin County,Board of Elections Building,1700 Morse Road,,Columbus,OH,43229,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,False,False,False,False,218,"Board of Elections Building, 1700 Morse Road, Columbus, OH 43229",,08:00 AM-05:00 PM,,ho22091132,false,false,,,,poll28081105
ocd-division/country:us/state:oh/county:franklin,http://vote.franklincountyohio.gov/,Franklin County,Board of Elections Building,1700 Morse Road,,Columbus,OH,43229,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,False,False,False,False,219,"Board of Elections Building, 1700 Morse Road, Columbus, OH 43229",,08:00 AM-06:00 PM,,ho22091132,false,false,,,,poll28081105
ocd-division/country:us/state:oh/county:franklin,http://vote.franklincountyohio.gov/,Franklin County,Board of Elections Building,1700 Morse Road,,Columbus,OH,43229,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,False,False,False,False,220,"Board of Elections Building, 1700 Morse Road, Columbus, OH 43229",,08:00 AM-04:00 PM,,ho22091132,false,false,,,,poll28081105
ocd-division/country:us/state:oh/county:franklin,http://vote.franklincountyohio.gov/,Franklin County,Board of Elections Building,1700 Morse Road,,Columbus,OH,43229,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,False,False,False,False,221,"Board of Elections Building, 1700 Morse Road, Columbus, OH 43229",,01:00 PM-05:00 PM,,ho22091132,false,false,,,,poll28081105
ocd-division/country:us/state:oh/county:franklin,http://vote.franklincountyohio.gov/,Franklin County,Board of Elections Building,1700 Morse Road,,Columbus,OH,43229,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,False,False,False,False,222,"Board of Elections Building, 1700 Morse Road, Columbus, OH 43229",,08:00 AM-07:00 PM,,ho22091132,false,false,,,,poll28081105
ocd-division/country:us/state:oh/county:franklin,http://vote.franklincountyohio.gov/,Franklin County,Board of Elections Building,1700 Morse Road,,Columbus,OH,43229,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,False,False,False,False,223,"Board of Elections Building, 1700 Morse Road, Columbus, OH 43229",,08:00 AM-04:00 PM,,ho22091132,false,false,,,,poll28081105
ocd-division/country:us/state:oh/county:franklin,http://vote.franklincountyohio.gov/,Franklin County,Board of Elections Building,1700 Morse Road,,Columbus,OH,43229,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,False,False,False,False,224,"Board of Elections Building, 1700 Morse Road, Columbus, OH 43229",,01:00 PM-05:00 PM,,ho22091132,false,false,,,,poll28081105
ocd-division/country:us/state:oh/county:franklin,http://vote.franklincountyohio.gov/,Franklin County,Board of Elections Building,1700 Morse Road,,Columbus,OH,43229,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,False,False,False,False,225,"Board of Elections Building, 1700 Morse Road, Columbus, OH 43229",,08:00 AM-02:00 PM,,ho22091132,false,false,,,,poll28081105
ocd-division/country:us/state:oh/county:fulton,http://www.fultoncountyoh.com/boardofelections,Fulton County,Courthouse,135 Courthouse Plaza,,Wauseon,OH,43567,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,False,False,False,False,226,"Courthouse, 135 Courthouse Plaza, Wauseon, OH 43567",,08:00 AM-05:00 PM,,ho66139331,false,false,,,,poll54274048
ocd-division/country:us/state:oh/county:fulton,http://www.fultoncountyoh.com/boardofelections,Fulton County,Courthouse,135 Courthouse Plaza,,Wauseon,OH,43567,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,False,False,False,False,227,"Courthouse, 135 Courthouse Plaza, Wauseon, OH 43567",,08:00 AM-05:00 PM,,ho66139331,false,false,,,,poll54274048
ocd-division/country:us/state:oh/county:fulton,http://www.fultoncountyoh.com/boardofelections,Fulton County,Courthouse,135 Courthouse Plaza,,Wauseon,OH,43567,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,False,False,False,False,228,"Courthouse, 135 Courthouse Plaza, Wauseon, OH 43567",,08:00 AM-06:00 PM,,ho66139331,false,false,,,,poll54274048
ocd-division/country:us/state:oh/county:fulton,http://www.fultoncountyoh.com/boardofelections,Fulton County,Courthouse,135 Courthouse Plaza,,Wauseon,OH,43567,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,False,False,False,False,229,"Courthouse, 135 Courthouse Plaza, Wauseon, OH 43567",,08:00 AM-04:00 PM,,ho66139331,false,false,,,,poll54274048
ocd-division/country:us/state:oh/county:fulton,http://www.fultoncountyoh.com/boardofelections,Fulton County,Courthouse,135 Courthouse Plaza,,Wauseon,OH,43567,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,False,False,False,False,230,"Courthouse, 135 Courthouse Plaza, Wauseon, OH 43567",,01:00 PM-05:00 PM,,ho66139331,false,false,,,,poll54274048
ocd-division/country:us/state:oh/county:fulton,http://www.fultoncountyoh.com/boardofelections,Fulton County,Courthouse,135 Courthouse Plaza,,Wauseon,OH,43567,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,False,False,False,False,231,"Courthouse, 135 Courthouse Plaza, Wauseon, OH 43567",,08:00 AM-07:00 PM,,ho66139331,false,false,,,,poll54274048
ocd-division/country:us/state:oh/county:fulton,http://www.fultoncountyoh.com/boardofelections,Fulton County,Courthouse,135 Courthouse Plaza,,Wauseon,OH,43567,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,False,False,False,False,232,"Courthouse, 135 Courthouse Plaza, Wauseon, OH 43567",,08:00 AM-04:00 PM,,ho66139331,false,false,,,,poll54274048
ocd-division/country:us/state:oh/county:fulton,http://www.fultoncountyoh.com/boardofelections,Fulton County,Courthouse,135 Courthouse Plaza,,Wauseon,OH,43567,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,False,False,False,False,233,"Courthouse, 135 Courthouse Plaza, Wauseon, OH 43567",,01:00 PM-05:00 PM,,ho66139331,false,false,,,,poll54274048
ocd-division/country:us/state:oh/county:fulton,http://www.fultoncountyoh.com/boardofelections,Fulton County,Courthouse,135 Courthouse Plaza,,Wauseon,OH,43567,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,False,False,False,False,234,"Courthouse, 135 Courthouse Plaza, Wauseon, OH 43567",,08:00 AM-02:00 PM,,ho66139331,false,false,,,,poll54274048
ocd-division/country:us/state:oh/county:gallia,http://gallianet.net/index.php/gallia-county/board-of-elections/general-information,Gallia County,Courthouse,"Courthouse, 18 Locust St.",Room 1266,Gallipolis,OH,45631,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,False,False,False,False,235,"Courthouse, Courthouse, 18 Locust St. Room 1266, Gallipolis, OH 45631",,08:00 AM-05:00 PM,,ho95366045,false,false,,,,poll67230167
ocd-division/country:us/state:oh/county:gallia,http://gallianet.net/index.php/gallia-county/board-of-elections/general-information,Gallia County,Courthouse,"Courthouse, 18 Locust St.",Room 1266,Gallipolis,OH,45631,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,False,False,False,False,236,"Courthouse, Courthouse, 18 Locust St. Room 1266, Gallipolis, OH 45631",,08:00 AM-05:00 PM,,ho95366045,false,false,,,,poll67230167
ocd-division/country:us/state:oh/county:gallia,http://gallianet.net/index.php/gallia-county/board-of-elections/general-information,Gallia County,Courthouse,"Courthouse, 18 Locust St.",Room 1266,Gallipolis,OH,45631,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,False,False,False,False,237,"Courthouse, Courthouse, 18 Locust St. Room 1266, Gallipolis, OH 45631",,08:00 AM-06:00 PM,,ho95366045,false,false,,,,poll67230167
ocd-division/country:us/state:oh/county:gallia,http://gallianet.net/index.php/gallia-county/board-of-elections/general-information,Gallia County,Courthouse,"Courthouse, 18 Locust St.",Room 1266,Gallipolis,OH,45631,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,False,False,False,False,238,"Courthouse, Courthouse, 18 Locust St. Room 1266, Gallipolis, OH 45631",,08:00 AM-04:00 PM,,ho95366045,false,false,,,,poll67230167
ocd-division/country:us/state:oh/county:gallia,http://gallianet.net/index.php/gallia-county/board-of-elections/general-information,Gallia County,Courthouse,"Courthouse, 18 Locust St.",Room 1266,Gallipolis,OH,45631,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,False,False,False,False,239,"Courthouse, Courthouse, 18 Locust St. Room 1266, Gallipolis, OH 45631",,01:00 PM-05:00 PM,,ho95366045,false,false,,,,poll67230167
ocd-division/country:us/state:oh/county:gallia,http://gallianet.net/index.php/gallia-county/board-of-elections/general-information,Gallia County,Courthouse,"Courthouse, 18 Locust St.",Room 1266,Gallipolis,OH,45631,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,False,False,False,False,240,"Courthouse, Courthouse, 18 Locust St. Room 1266, Gallipolis, OH 45631",,08:00 AM-07:00 PM,,ho95366045,false,false,,,,poll67230167
ocd-division/country:us/state:oh/county:gallia,http://gallianet.net/index.php/gallia-county/board-of-elections/general-information,Gallia County,Courthouse,"Courthouse, 18 Locust St.",Room 1266,Gallipolis,OH,45631,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,False,False,False,False,241,"Courthouse, Courthouse, 18 Locust St. Room 1266, Gallipolis, OH 45631",,08:00 AM-04:00 PM,,ho95366045,false,false,,,,poll67230167
ocd-division/country:us/state:oh/county:gallia,http://gallianet.net/index.php/gallia-county/board-of-elections/general-information,Gallia County,Courthouse,"Courthouse, 18 Locust St.",Room 1266,Gallipolis,OH,45631,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,False,False,False,False,242,"Courthouse, Courthouse, 18 Locust St. Room 1266, Gallipolis, OH 45631",,01:00 PM-05:00 PM,,ho95366045,false,false,,,,poll67230167
ocd-division/country:us/state:oh/county:gallia,http://gallianet.net/index.php/gallia-county/board-of-elections/general-information,Gallia County,Courthouse,"Courthouse, 18 Locust St.",Room 1266,Gallipolis,OH,45631,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,False,False,False,False,243,"Courthouse, Courthouse, 18 Locust St. Room 1266, Gallipolis, OH 45631",,08:00 AM-02:00 PM,,ho95366045,false,false,,,,poll67230167
ocd-division/country:us/state:oh/county:geauga,http://www.co.geauga.oh.us/Departments/BOE/main.aspx,Geauga County,County Administration Building,470 Center St.,Building 6A,Chardon,OH,44024,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,False,False,False,False,244,"County Administration Building, 470 Center St. Building 6A, Chardon, OH 44024",,08:00 AM-05:00 PM,,ho26237588,false,false,,,,poll71912260
ocd-division/country:us/state:oh/county:geauga,http://www.co.geauga.oh.us/Departments/BOE/main.aspx,Geauga County,County Administration Building,470 Center St.,Building 6A,Chardon,OH,44024,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,False,False,False,False,245,"County Administration Building, 470 Center St. Building 6A, Chardon, OH 44024",,08:00 AM-05:00 PM,,ho26237588,false,false,,,,poll71912260
ocd-division/country:us/state:oh/county:geauga,http://www.co.geauga.oh.us/Departments/BOE/main.aspx,Geauga County,County Administration Building,470 Center St.,Building 6A,Chardon,OH,44024,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,False,False,False,False,246,"County Administration Building, 470 Center St. Building 6A, Chardon, OH 44024",,08:00 AM-06:00 PM,,ho26237588,false,false,,,,poll71912260
ocd-division/country:us/state:oh/county:geauga,http://www.co.geauga.oh.us/Departments/BOE/main.aspx,Geauga County,County Administration Building,470 Center St.,Building 6A,Chardon,OH,44024,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,False,False,False,False,247,"County Administration Building, 470 Center St. Building 6A, Chardon, OH 44024",,08:00 AM-04:00 PM,,ho26237588,false,false,,,,poll71912260
ocd-division/country:us/state:oh/county:geauga,http://www.co.geauga.oh.us/Departments/BOE/main.aspx,Geauga County,County Administration Building,470 Center St.,Building 6A,Chardon,OH,44024,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,False,False,False,False,248,"County Administration Building, 470 Center St. Building 6A, Chardon, OH 44024",,01:00 PM-05:00 PM,,ho26237588,false,false,,,,poll71912260
ocd-division/country:us/state:oh/county:geauga,http://www.co.geauga.oh.us/Departments/BOE/main.aspx,Geauga County,County Administration Building,470 Center St.,Building 6A,Chardon,OH,44024,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,False,False,False,False,249,"County Administration Building, 470 Center St. Building 6A, Chardon, OH 44024",,08:00 AM-07:00 PM,,ho26237588,false,false,,,,poll71912260
ocd-division/country:us/state:oh/county:geauga,http://www.co.geauga.oh.us/Departments/BOE/main.aspx,Geauga County,County Administration Building,470 Center St.,Building 6A,Chardon,OH,44024,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,False,False,False,False,250,"County Administration Building, 470 Center St. Building 6A, Chardon, OH 44024",,08:00 AM-04:00 PM,,ho26237588,false,false,,,,poll71912260
ocd-division/country:us/state:oh/county:geauga,http://www.co.geauga.oh.us/Departments/BOE/main.aspx,Geauga County,County Administration Building,470 Center St.,Building 6A,Chardon,OH,44024,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,False,False,False,False,251,"County Administration Building, 470 Center St. Building 6A, Chardon, OH 44024",,01:00 PM-05:00 PM,,ho26237588,false,false,,,,poll71912260
ocd-division/country:us/state:oh/county:geauga,http://www.co.geauga.oh.us/Departments/BOE/main.aspx,Geauga County,County Administration Building,470 Center St.,Building 6A,Chardon,OH,44024,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,False,False,False,False,252,"County Administration Building, 470 Center St. Building 6A, Chardon, OH 44024",,08:00 AM-02:00 PM,,ho26237588,false,false,,,,poll71912260
ocd-division/country:us/state:oh/county:greene,http://www.co.greene.oh.us/index.aspx?nid=128,Greene County,Board of Elections Building,551 Ledbetter Rd.,,Xenia,OH,45385,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,False,False,False,False,253,"Board of Elections Building, 551 Ledbetter Rd., Xenia, OH 45385",,08:00 AM-05:00 PM,,ho42514736,false,false,,,,poll19852416
ocd-division/country:us/state:oh/county:greene,http://www.co.greene.oh.us/index.aspx?nid=128,Greene County,Board of Elections Building,551 Ledbetter Rd.,,Xenia,OH,45385,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,False,False,False,False,254,"Board of Elections Building, 551 Ledbetter Rd., Xenia, OH 45385",,08:00 AM-05:00 PM,,ho42514736,false,false,,,,poll19852416
ocd-division/country:us/state:oh/county:greene,http://www.co.greene.oh.us/index.aspx?nid=128,Greene County,Board of Elections Building,551 Ledbetter Rd.,,Xenia,OH,45385,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,False,False,False,False,255,"Board of Elections Building, 551 Ledbetter Rd., Xenia, OH 45385",,08:00 AM-06:00 PM,,ho42514736,false,false,,,,poll19852416
ocd-division/country:us/state:oh/county:greene,http://www.co.greene.oh.us/index.aspx?nid=128,Greene County,Board of Elections Building,551 Ledbetter Rd.,,Xenia,OH,45385,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,False,False,False,False,256,"Board of Elections Building, 551 Ledbetter Rd., Xenia, OH 45385",,08:00 AM-04:00 PM,,ho42514736,false,false,,,,poll19852416
ocd-division/country:us/state:oh/county:greene,http://www.co.greene.oh.us/index.aspx?nid=128,Greene County,Board of Elections Building,551 Ledbetter Rd.,,Xenia,OH,45385,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,False,False,False,False,257,"Board of Elections Building, 551 Ledbetter Rd., Xenia, OH 45385",,01:00 PM-05:00 PM,,ho42514736,false,false,,,,poll19852416
ocd-division/country:us/state:oh/county:greene,http://www.co.greene.oh.us/index.aspx?nid=128,Greene County,Board of Elections Building,551 Ledbetter Rd.,,Xenia,OH,45385,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,False,False,False,False,258,"Board of Elections Building, 551 Ledbetter Rd., Xenia, OH 45385",,08:00 AM-07:00 PM,,ho42514736,false,false,,,,poll19852416
ocd-division/country:us/state:oh/county:greene,http://www.co.greene.oh.us/index.aspx?nid=128,Greene County,Board of Elections Building,551 Ledbetter Rd.,,Xenia,OH,45385,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,False,False,False,False,259,"Board of Elections Building, 551 Ledbetter Rd., Xenia, OH 45385",,08:00 AM-04:00 PM,,ho42514736,false,false,,,,poll19852416
ocd-division/country:us/state:oh/county:greene,http://www.co.greene.oh.us/index.aspx?nid=128,Greene County,Board of Elections Building,551 Ledbetter Rd.,,Xenia,OH,45385,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,False,False,False,False,260,"Board of Elections Building, 551 Ledbetter Rd., Xenia, OH 45385",,01:00 PM-05:00 PM,,ho42514736,false,false,,,,poll19852416
ocd-division/country:us/state:oh/county:greene,http://www.co.greene.oh.us/index.aspx?nid=128,Greene County,Board of Elections Building,551 Ledbetter Rd.,,Xenia,OH,45385,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,False,False,False,False,261,"Board of Elections Building, 551 Ledbetter Rd., Xenia, OH 45385",,08:00 AM-02:00 PM,,ho42514736,false,false,,,,poll19852416
