id,date,name,election_type,state_id,is_statewide,registration_info,absentee_ballot_info,results_uri,polling_hours,has_election_day_registration,registration_deadline,absentee_request_deadline,hours_open_id
e0166,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0167,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0168,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0169,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0170,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0171,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0172,2016-11-08,,federal,st16,true,,,,08:30 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0173,2016-11-08,,federal,st16,true,,,,08:30 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0174,2016-11-08,,federal,st16,true,,,,08:30 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0175,2016-11-08,,federal,st16,true,,,,08:30 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0176,2016-11-08,,federal,st16,true,,,,08:30 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0177,2016-11-08,,federal,st16,true,,,,08:30 AM - 04:30 PM,false,2016-10-14,2016-11-02,
e0178,2016-11-08,,federal,st16,true,,,,08:30 AM - 04:30 PM,false,2016-10-14,2016-11-02,
e0179,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0180,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0181,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0182,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0183,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0184,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0185,2016-11-08,,federal,st16,true,,,,08:30 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0186,2016-11-08,,federal,st16,true,,,,08:30 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0187,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0188,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
