ocd-division,homepage-url,County,Location Name,Address 1,Address 2,dirs,city,state,zip,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,is_subject_to_change,notes
ocd-division/country:us/state:il/county:madison,http://www.co.madison.il.us/departments/county_clerk/index.php,Madison County,Bethalto Village Hall,213 N. Prairie St.,,,Bethalto,IL,62010,12:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:madison,http://www.co.madison.il.us/departments/county_clerk/index.php,Madison County,Bethalto Village Hall,213 N. Prairie St.,,,Bethalto,IL,62010,09:00:00 - 05:00,15:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:madison,http://www.co.madison.il.us/departments/county_clerk/index.php,Madison County,Bethalto Village Hall,213 N. Prairie St.,,,Bethalto,IL,62010,12:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:madison,http://www.co.madison.il.us/departments/county_clerk/index.php,Madison County,Bethalto Village Hall,213 N. Prairie St.,,,Bethalto,IL,62010,09:00:00 - 05:00,15:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:madison,http://www.co.madison.il.us/departments/county_clerk/index.php,Madison County,Collinsville Senior Citizen Center,420 E. Main St.,,,Collinsville,IL,62234,12:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:madison,http://www.co.madison.il.us/departments/county_clerk/index.php,Madison County,Collinsville Senior Citizen Center,420 E. Main St.,,,Collinsville,IL,62234,09:00:00 - 05:00,15:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:madison,http://www.co.madison.il.us/departments/county_clerk/index.php,Madison County,Collinsville Senior Citizen Center,420 E. Main St.,,,Collinsville,IL,62234,12:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:madison,http://www.co.madison.il.us/departments/county_clerk/index.php,Madison County,Collinsville Senior Citizen Center,420 E. Main St.,,,Collinsville,IL,62234,09:00:00 - 05:00,15:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:madison,http://www.co.madison.il.us/departments/county_clerk/index.php,Madison County,"Lewis & Clark College, Trimpe Advanced Technology Center, Ahlemeyer Atrium",Godfrey Road,,,Godfrey,IL,62035,12:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:madison,http://www.co.madison.il.us/departments/county_clerk/index.php,Madison County,"Lewis & Clark College, Trimpe Advanced Technology Center, Ahlemeyer Atrium",Godfrey Road,,,Godfrey,IL,62035,09:00:00 - 05:00,15:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:madison,http://www.co.madison.il.us/departments/county_clerk/index.php,Madison County,"Lewis & Clark College, Trimpe Advanced Technology Center, Ahlemeyer Atrium",Godfrey Road,,,Godfrey,IL,62035,12:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:madison,http://www.co.madison.il.us/departments/county_clerk/index.php,Madison County,"Lewis & Clark College, Trimpe Advanced Technology Center, Ahlemeyer Atrium",Godfrey Road,,,Godfrey,IL,62035,09:00:00 - 05:00,15:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:madison,http://www.co.madison.il.us/departments/county_clerk/index.php,Madison County,Latzer Memorial Public Library,1001 9th Street,,,Highland,IL,62249,12:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:madison,http://www.co.madison.il.us/departments/county_clerk/index.php,Madison County,Latzer Memorial Public Library,1001 9th Street,,,Highland,IL,62249,09:00:00 - 05:00,15:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:madison,http://www.co.madison.il.us/departments/county_clerk/index.php,Madison County,Latzer Memorial Public Library,1001 9th Street,,,Highland,IL,62249,12:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:madison,http://www.co.madison.il.us/departments/county_clerk/index.php,Madison County,Latzer Memorial Public Library,1001 9th Street,,,Highland,IL,62249,09:00:00 - 05:00,15:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:madison,http://www.co.madison.il.us/departments/county_clerk/index.php,Madison County,Madison Fire Station,1800 3rd Street,,,Madison,IL,62060,12:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:madison,http://www.co.madison.il.us/departments/county_clerk/index.php,Madison County,Madison Fire Station,1800 3rd Street,,,Madison,IL,62060,09:00:00 - 05:00,15:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:madison,http://www.co.madison.il.us/departments/county_clerk/index.php,Madison County,Madison Fire Station,1800 3rd Street,,,Madison,IL,62060,12:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:madison,http://www.co.madison.il.us/departments/county_clerk/index.php,Madison County,Madison Fire Station,1800 3rd Street,,,Madison,IL,62060,09:00:00 - 05:00,15:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:madison,http://www.co.madison.il.us/departments/county_clerk/index.php,Madison County,Troy City Hall,116 E. Market Street,,,Troy,IL,62294,12:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:madison,http://www.co.madison.il.us/departments/county_clerk/index.php,Madison County,Troy City Hall,116 E. Market Street,,,Troy,IL,62294,09:00:00 - 05:00,15:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:madison,http://www.co.madison.il.us/departments/county_clerk/index.php,Madison County,Troy City Hall,116 E. Market Street,,,Troy,IL,62294,12:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:madison,http://www.co.madison.il.us/departments/county_clerk/index.php,Madison County,Troy City Hall,116 E. Market Street,,,Troy,IL,62294,09:00:00 - 05:00,15:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:madison,http://www.co.madison.il.us/departments/county_clerk/index.php,Madison County,Wood River Township Office,33 S. 9th Street,,,East Alton,IL,62024,12:00:00 - 05:00,18:00:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:madison,http://www.co.madison.il.us/departments/county_clerk/index.php,Madison County,Wood River Township Office,33 S. 9th Street,,,East Alton,IL,62024,09:00:00 - 05:00,15:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:madison,http://www.co.madison.il.us/departments/county_clerk/index.php,Madison County,Wood River Township Office,33 S. 9th Street,,,East Alton,IL,62024,12:00:00 - 05:00,18:00:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:madison,http://www.co.madison.il.us/departments/county_clerk/index.php,Madison County,Wood River Township Office,33 S. 9th Street,,,East Alton,IL,62024,09:00:00 - 05:00,15:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:marion,,Marion County,"Marion County Court House, Room 202",100 East Main Street,,,Salem,IL,62881,08:00:00 - 05:00,16:00:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:marion,,Marion County,"Marion County Court House, Room 202",100 East Main Street,,,Salem,IL,62881,08:00:00 - 05:00,16:00:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:marion,,Marion County,"Marion County Court House, Room 202",100 East Main Street,,,Salem,IL,62881,08:00:00 - 05:00,16:00:00 - 05:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:marion,,Marion County,"Marion County Court House, Room 202",100 East Main Street,,,Salem,IL,62881,08:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:marion,,Marion County,"Marion County Court House, Room 202",100 East Main Street,,,Salem,IL,62881,08:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:marion,,Marion County,"Marion County Court House, Room 202",100 East Main Street,,,Salem,IL,62881,08:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:marion,,Marion County,"Marion County Court House, Room 202",100 East Main Street,,,Salem,IL,62881,08:00:00 - 05:00,12:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:marion,,Marion County,"Marion County Court House, Room 202",100 East Main Street,,,Salem,IL,62881,08:00:00 - 06:00,16:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:marshall,http://marshallcountyillinois.com/?page_id=332,Marshall County,Marshall County Clerk Office,122 North Prairie,,,Lacon,IL,61540-0328,08:30:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:marshall,http://marshallcountyillinois.com/?page_id=332,Marshall County,Marshall County Clerk Office,122 North Prairie,,,Lacon,IL,61540-0328,08:30:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:marshall,http://marshallcountyillinois.com/?page_id=332,Marshall County,Marshall County Clerk Office,122 North Prairie,,,Lacon,IL,61540-0328,08:30:00 - 05:00,12:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:marshall,http://marshallcountyillinois.com/?page_id=332,Marshall County,Marshall County Clerk Office,122 North Prairie,,,Lacon,IL,61540-0328,08:30:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:marshall,http://marshallcountyillinois.com/?page_id=332,Marshall County,Marshall County Clerk Office,122 North Prairie,,,Lacon,IL,61540-0328,08:30:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:marshall,http://marshallcountyillinois.com/?page_id=332,Marshall County,Marshall County Clerk Office,122 North Prairie,,,Lacon,IL,61540-0328,08:30:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:marshall,http://marshallcountyillinois.com/?page_id=332,Marshall County,Marshall County Clerk Office,122 North Prairie,,,Lacon,IL,61540-0328,08:30:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:marshall,http://marshallcountyillinois.com/?page_id=332,Marshall County,Marshall County Clerk Office,122 North Prairie,,,Lacon,IL,61540-0328,08:30:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:mason,http://www.masoncountyil.org/countyclerk.htm,Mason County,Mason County Clerk Office,100 N. Broadway Street,,,Havana,IL,62644-0077,08:00:00 - 05:00,16:00:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:mason,http://www.masoncountyil.org/countyclerk.htm,Mason County,Mason County Clerk Office,100 N. Broadway Street,,,Havana,IL,62644-0077,08:00:00 - 05:00,16:00:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:mason,http://www.masoncountyil.org/countyclerk.htm,Mason County,Mason County Clerk Office,100 N. Broadway Street,,,Havana,IL,62644-0077,08:00:00 - 05:00,16:00:00 - 05:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:mason,http://www.masoncountyil.org/countyclerk.htm,Mason County,Mason County Clerk Office,100 N. Broadway Street,,,Havana,IL,62644-0077,08:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:mason,http://www.masoncountyil.org/countyclerk.htm,Mason County,Mason County Clerk Office,100 N. Broadway Street,,,Havana,IL,62644-0077,08:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:mason,http://www.masoncountyil.org/countyclerk.htm,Mason County,Mason County Clerk Office,100 N. Broadway Street,,,Havana,IL,62644-0077,09:00:00 - 05:00,12:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:mason,http://www.masoncountyil.org/countyclerk.htm,Mason County,Mason County Clerk Office,100 N. Broadway Street,,,Havana,IL,62644-0077,08:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:mason,http://www.masoncountyil.org/countyclerk.htm,Mason County,Mason County Clerk Office,100 N. Broadway Street,,,Havana,IL,62644-0077,09:00:00 - 05:00,12:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:mason,http://www.masoncountyil.org/countyclerk.htm,Mason County,Mason County Clerk Office,100 N. Broadway Street,,,Havana,IL,62644-0077,08:00:00 - 06:00,16:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:massac,,Massac County,Massac County Clerk Office,1 Superman Square,,,Metropolis,IL,62960,08:00:00 - 05:00,12:00:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:massac,,Massac County,Massac County Clerk Office,1 Superman Square,,,Metropolis,IL,62960,13:00:00 - 05:00,16:00:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:massac,,Massac County,Massac County Clerk Office,1 Superman Square,,,Metropolis,IL,62960,08:00:00 - 05:00,12:00:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:massac,,Massac County,Massac County Clerk Office,1 Superman Square,,,Metropolis,IL,62960,13:00:00 - 05:00,16:00:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:massac,,Massac County,Massac County Clerk Office,1 Superman Square,,,Metropolis,IL,62960,08:00:00 - 05:00,12:00:00 - 05:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:massac,,Massac County,Massac County Clerk Office,1 Superman Square,,,Metropolis,IL,62960,13:00:00 - 05:00,16:00:00 - 05:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:massac,,Massac County,Massac County Clerk Office,1 Superman Square,,,Metropolis,IL,62960,08:00:00 - 05:00,12:00:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:massac,,Massac County,Massac County Clerk Office,1 Superman Square,,,Metropolis,IL,62960,13:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:massac,,Massac County,Massac County Clerk Office,1 Superman Square,,,Metropolis,IL,62960,08:00:00 - 05:00,12:00:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:massac,,Massac County,Massac County Clerk Office,1 Superman Square,,,Metropolis,IL,62960,13:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:massac,,Massac County,Massac County Clerk Office,1 Superman Square,,,Metropolis,IL,62960,08:00:00 - 05:00,12:00:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:massac,,Massac County,Massac County Clerk Office,1 Superman Square,,,Metropolis,IL,62960,13:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:massac,,Massac County,Massac County Clerk Office,1 Superman Square,,,Metropolis,IL,62960,08:00:00 - 05:00,12:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:massac,,Massac County,Massac County Clerk Office,1 Superman Square,,,Metropolis,IL,62960,08:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:massac,,Massac County,Massac County Clerk Office,1 Superman Square,,,Metropolis,IL,62960,13:00:00 - 06:00,16:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:mcdonough,http://mcg.mcdonough.il.us/countyclerk.html,McDonough County,McDonough County Registration Basement,1 Courthouse Square,,,Macomb,IL,61455,08:00:00 - 05:00,16:00:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:mcdonough,http://mcg.mcdonough.il.us/countyclerk.html,McDonough County,McDonough County Registration Basement,1 Courthouse Square,,,Macomb,IL,61455,08:00:00 - 05:00,16:00:00 - 05:00,10/3/16,10/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:mcdonough,http://mcg.mcdonough.il.us/countyclerk.html,McDonough County,McDonough County Registration Basement,1 Courthouse Square,,,Macomb,IL,61455,08:00:00 - 05:00,16:00:00 - 05:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:mcdonough,http://mcg.mcdonough.il.us/countyclerk.html,McDonough County,McDonough County Registration Basement,1 Courthouse Square,,,Macomb,IL,61455,08:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:mcdonough,http://mcg.mcdonough.il.us/countyclerk.html,McDonough County,McDonough County Registration Basement,1 Courthouse Square,,,Macomb,IL,61455,09:00:00 - 05:00,15:00:00 - 05:00,10/22/16,10/22/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:mcdonough,http://mcg.mcdonough.il.us/countyclerk.html,McDonough County,McDonough County Registration Basement,1 Courthouse Square,,,Macomb,IL,61455,08:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:mcdonough,http://mcg.mcdonough.il.us/countyclerk.html,McDonough County,McDonough County Registration Basement,1 Courthouse Square,,,Macomb,IL,61455,09:00:00 - 05:00,15:00:00 - 05:00,10/29/16,10/29/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:mcdonough,http://mcg.mcdonough.il.us/countyclerk.html,McDonough County,McDonough County Registration Basement,1 Courthouse Square,,,Macomb,IL,61455,08:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:mcdonough,http://mcg.mcdonough.il.us/countyclerk.html,McDonough County,McDonough County Registration Basement,1 Courthouse Square,,,Macomb,IL,61455,09:00:00 - 05:00,15:00:00 - 05:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:mcdonough,http://mcg.mcdonough.il.us/countyclerk.html,McDonough County,McDonough County Registration Basement,1 Courthouse Square,,,Macomb,IL,61455,08:00:00 - 06:00,16:00:00 - 06:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:mcdonough,http://mcg.mcdonough.il.us/countyclerk.html,McDonough County,Western Illinois University,1 University Cir,,,Macomb,IL,61455,10:00:00 - 05:00,17:00:00 - 05:00,11/1/16,11/4/16,FALSE,FALSE,FALSE,
ocd-division/country:us/state:il/county:mchenry,https://www.co.mchenry.il.us/county-government/departments-a-i/county-clerk,McHenry County,McHenry County Clerk's Office,667 Ware Rd.,,"Suite 107 from 9/29-10/21; 2nd Floor, Conference Room A from 10/24-11/7",Woodstock,IL,60098,08:30:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,FALSE,FALSE,FALSE,
