ocd_division,county,location_name,address_1,address_2,dirs,city,state,zip,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,is_subject_to_change,index,name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
ocd-division/country:us/state:mn/county:red_lake,Red Lake,Red Lake County Courthouse,124 Langevin Ave,,,Red Lake Falls,MN,56750,900,1700,9/26/16,9/30/16,False,False,False,1645,Red Lake County Courthouse,"124 Langevin Ave, Red Lake Falls, MN 56750", ,09:00 AM-05:00 PM,,ho8374793,false,true,,,,poll72073415
ocd-division/country:us/state:mn/county:red_lake,Red Lake,Red Lake County Courthouse,124 Langevin Ave,,,Red Lake Falls,MN,56750,900,1700,10/3/16,10/7/16,False,False,False,1646,Red Lake County Courthouse,"124 Langevin Ave, Red Lake Falls, MN 56750", ,09:00 AM-05:00 PM,,ho8374793,false,true,,,,poll72073415
ocd-division/country:us/state:mn/county:red_lake,Red Lake,Red Lake County Courthouse,124 Langevin Ave,,,Red Lake Falls,MN,56750,900,1700,10/10/16,10/14/16,False,False,False,1647,Red Lake County Courthouse,"124 Langevin Ave, Red Lake Falls, MN 56750", ,09:00 AM-05:00 PM,,ho8374793,false,true,,,,poll72073415
ocd-division/country:us/state:mn/county:red_lake,Red Lake,Red Lake County Courthouse,124 Langevin Ave,,,Red Lake Falls,MN,56750,900,1700,10/17/16,10/21/16,False,False,False,1648,Red Lake County Courthouse,"124 Langevin Ave, Red Lake Falls, MN 56750", ,09:00 AM-05:00 PM,,ho8374793,false,true,,,,poll72073415
ocd-division/country:us/state:mn/county:red_lake,Red Lake,Red Lake County Courthouse,124 Langevin Ave,,,Red Lake Falls,MN,56750,900,1700,10/24/16,10/28/16,False,False,False,1649,Red Lake County Courthouse,"124 Langevin Ave, Red Lake Falls, MN 56750", ,09:00 AM-05:00 PM,,ho8374793,false,true,,,,poll72073415
ocd-division/country:us/state:mn/county:red_lake,Red Lake,Red Lake County Courthouse,124 Langevin Ave,,,Red Lake Falls,MN,56750,900,1700,10/31/16,11/4/16,False,False,False,1650,Red Lake County Courthouse,"124 Langevin Ave, Red Lake Falls, MN 56750", ,09:00 AM-05:00 PM,,ho8374793,false,true,,,,poll72073415
ocd-division/country:us/state:mn/county:red_lake,Red Lake,Red Lake County Courthouse,124 Langevin Ave,,,Red Lake Falls,MN,56750,1000,1500,11/5/16,11/5/16,False,False,False,1651,Red Lake County Courthouse,"124 Langevin Ave, Red Lake Falls, MN 56750", ,10:00 AM-03:00 PM,,ho8374793,false,true,,,,poll72073415
ocd-division/country:us/state:mn/county:red_lake,Red Lake,Red Lake County Courthouse,124 Langevin Ave,,,Red Lake Falls,MN,56750,900,1700,11/7/16,11/7/16,False,False,False,1652,Red Lake County Courthouse,"124 Langevin Ave, Red Lake Falls, MN 56750", ,09:00 AM-05:00 PM,,ho8374793,false,true,,,,poll72073415
ocd-division/country:us/state:mn/county:redwood,Redwood,Redwood County Government Center,403 S Mill St,,,Redwood Falls,MN,56283,800,1630,9/23/16,9/23/16,False,False,False,1653,Redwood County Government Center,"403 S Mill St, Redwood Falls, MN 56283", ,08:00 AM-04:30 PM,,ho6976167,false,true,,,,poll7043609
ocd-division/country:us/state:mn/county:redwood,Redwood,Redwood County Government Center,403 S Mill St,,,Redwood Falls,MN,56283,800,1630,9/26/16,9/30/16,False,False,False,1654,Redwood County Government Center,"403 S Mill St, Redwood Falls, MN 56283", ,08:00 AM-04:30 PM,,ho6976167,false,true,,,,poll7043609
ocd-division/country:us/state:mn/county:redwood,Redwood,Redwood County Government Center,403 S Mill St,,,Redwood Falls,MN,56283,800,1630,10/3/16,10/7/16,False,False,False,1655,Redwood County Government Center,"403 S Mill St, Redwood Falls, MN 56283", ,08:00 AM-04:30 PM,,ho6976167,false,true,,,,poll7043609
ocd-division/country:us/state:mn/county:redwood,Redwood,Redwood County Government Center,403 S Mill St,,,Redwood Falls,MN,56283,800,1630,10/10/16,10/14/16,False,False,False,1656,Redwood County Government Center,"403 S Mill St, Redwood Falls, MN 56283", ,08:00 AM-04:30 PM,,ho6976167,false,true,,,,poll7043609
ocd-division/country:us/state:mn/county:redwood,Redwood,Redwood County Government Center,403 S Mill St,,,Redwood Falls,MN,56283,800,1630,10/17/16,10/21/16,False,False,False,1657,Redwood County Government Center,"403 S Mill St, Redwood Falls, MN 56283", ,08:00 AM-04:30 PM,,ho6976167,false,true,,,,poll7043609
ocd-division/country:us/state:mn/county:redwood,Redwood,Redwood County Government Center,403 S Mill St,,,Redwood Falls,MN,56283,800,1630,10/24/16,10/28/16,False,False,False,1658,Redwood County Government Center,"403 S Mill St, Redwood Falls, MN 56283", ,08:00 AM-04:30 PM,,ho6976167,false,true,,,,poll7043609
ocd-division/country:us/state:mn/county:redwood,Redwood,Redwood County Government Center,403 S Mill St,,,Redwood Falls,MN,56283,800,1630,10/31/16,11/4/16,False,False,False,1659,Redwood County Government Center,"403 S Mill St, Redwood Falls, MN 56283", ,08:00 AM-04:30 PM,,ho6976167,false,true,,,,poll7043609
ocd-division/country:us/state:mn/county:redwood,Redwood,Redwood County Government Center,403 S Mill St,,,Redwood Falls,MN,56283,1000,1500,11/5/16,11/5/16,False,False,False,1660,Redwood County Government Center,"403 S Mill St, Redwood Falls, MN 56283", ,10:00 AM-03:00 PM,,ho6976167,false,true,,,,poll7043609
ocd-division/country:us/state:mn/county:redwood,Redwood,Redwood County Government Center,403 S Mill St,,,Redwood Falls,MN,56283,800,1700,11/7/16,11/7/16,False,False,False,1661,Redwood County Government Center,"403 S Mill St, Redwood Falls, MN 56283", ,08:00 AM-05:00 PM,,ho6976167,false,true,,,,poll7043609
ocd-division/country:us/state:mn/county:renville,Renville,Renville County Courthouse,500 E Depue Ave,Ste 202,,Olivia,MN,56277,800,1630,9/23/16,9/23/16,False,False,False,1662,Renville County Courthouse,"500 E Depue Ave, Olivia, MN 56277",Ste 202 ,08:00 AM-04:30 PM,,ho42538004,false,true,,,,poll56880552
ocd-division/country:us/state:mn/county:renville,Renville,Renville County Courthouse,500 E Depue Ave,Ste 202,,Olivia,MN,56277,800,1630,9/26/16,9/30/16,False,False,False,1663,Renville County Courthouse,"500 E Depue Ave, Olivia, MN 56277",Ste 202 ,08:00 AM-04:30 PM,,ho42538004,false,true,,,,poll56880552
ocd-division/country:us/state:mn/county:renville,Renville,Renville County Courthouse,500 E Depue Ave,Ste 202,,Olivia,MN,56277,800,1630,10/3/16,10/7/16,False,False,False,1664,Renville County Courthouse,"500 E Depue Ave, Olivia, MN 56277",Ste 202 ,08:00 AM-04:30 PM,,ho42538004,false,true,,,,poll56880552
ocd-division/country:us/state:mn/county:renville,Renville,Renville County Courthouse,500 E Depue Ave,Ste 202,,Olivia,MN,56277,800,1630,10/10/16,10/14/16,False,False,False,1665,Renville County Courthouse,"500 E Depue Ave, Olivia, MN 56277",Ste 202 ,08:00 AM-04:30 PM,,ho42538004,false,true,,,,poll56880552
ocd-division/country:us/state:mn/county:renville,Renville,Renville County Courthouse,500 E Depue Ave,Ste 202,,Olivia,MN,56277,800,1630,10/17/16,10/21/16,False,False,False,1666,Renville County Courthouse,"500 E Depue Ave, Olivia, MN 56277",Ste 202 ,08:00 AM-04:30 PM,,ho42538004,false,true,,,,poll56880552
ocd-division/country:us/state:mn/county:renville,Renville,Renville County Courthouse,500 E Depue Ave,Ste 202,,Olivia,MN,56277,800,1630,10/24/16,10/28/16,False,False,False,1667,Renville County Courthouse,"500 E Depue Ave, Olivia, MN 56277",Ste 202 ,08:00 AM-04:30 PM,,ho42538004,false,true,,,,poll56880552
ocd-division/country:us/state:mn/county:renville,Renville,Renville County Courthouse,500 E Depue Ave,Ste 202,,Olivia,MN,56277,800,1630,10/31/16,11/4/16,False,False,False,1668,Renville County Courthouse,"500 E Depue Ave, Olivia, MN 56277",Ste 202 ,08:00 AM-04:30 PM,,ho42538004,false,true,,,,poll56880552
ocd-division/country:us/state:mn/county:renville,Renville,Renville County Courthouse,500 E Depue Ave,Ste 202,,Olivia,MN,56277,1000,1500,11/5/16,11/5/16,False,False,False,1669,Renville County Courthouse,"500 E Depue Ave, Olivia, MN 56277",Ste 202 ,10:00 AM-03:00 PM,,ho42538004,false,true,,,,poll56880552
ocd-division/country:us/state:mn/county:renville,Renville,Renville County Courthouse,500 E Depue Ave,Ste 202,,Olivia,MN,56277,800,1700,11/7/16,11/7/16,False,False,False,1670,Renville County Courthouse,"500 E Depue Ave, Olivia, MN 56277",Ste 202 ,08:00 AM-05:00 PM,,ho42538004,false,true,,,,poll56880552
ocd-division/country:us/state:mn/county:rice,Rice,Government Services Building,320 3rd St NW,,,Faribault,MN,55021,800,1630,9/23/16,9/23/16,False,False,False,1671,Government Services Building,"320 3rd St NW, Faribault, MN 55021", ,08:00 AM-04:30 PM,,ho10223337,false,true,,,,poll53864366
ocd-division/country:us/state:mn/county:rice,Rice,Government Services Building,320 3rd St NW,,,Faribault,MN,55021,800,1630,9/26/16,9/30/16,False,False,False,1672,Government Services Building,"320 3rd St NW, Faribault, MN 55021", ,08:00 AM-04:30 PM,,ho10223337,false,true,,,,poll53864366
ocd-division/country:us/state:mn/county:rice,Rice,Government Services Building,320 3rd St NW,,,Faribault,MN,55021,800,1630,10/3/16,10/7/16,False,False,False,1673,Government Services Building,"320 3rd St NW, Faribault, MN 55021", ,08:00 AM-04:30 PM,,ho10223337,false,true,,,,poll53864366
ocd-division/country:us/state:mn/county:rice,Rice,Government Services Building,320 3rd St NW,,,Faribault,MN,55021,800,1630,10/10/16,10/14/16,False,False,False,1674,Government Services Building,"320 3rd St NW, Faribault, MN 55021", ,08:00 AM-04:30 PM,,ho10223337,false,true,,,,poll53864366
ocd-division/country:us/state:mn/county:rice,Rice,Government Services Building,320 3rd St NW,,,Faribault,MN,55021,800,1630,10/17/16,10/21/16,False,False,False,1675,Government Services Building,"320 3rd St NW, Faribault, MN 55021", ,08:00 AM-04:30 PM,,ho10223337,false,true,,,,poll53864366
ocd-division/country:us/state:mn/county:rice,Rice,Government Services Building,320 3rd St NW,,,Faribault,MN,55021,800,1630,10/24/16,10/28/16,False,False,False,1676,Government Services Building,"320 3rd St NW, Faribault, MN 55021", ,08:00 AM-04:30 PM,,ho10223337,false,true,,,,poll53864366
ocd-division/country:us/state:mn/county:rice,Rice,Government Services Building,320 3rd St NW,,,Faribault,MN,55021,800,1630,10/31/16,11/4/16,False,False,False,1677,Government Services Building,"320 3rd St NW, Faribault, MN 55021", ,08:00 AM-04:30 PM,,ho10223337,false,true,,,,poll53864366
ocd-division/country:us/state:mn/county:rice,Rice,Government Services Building,320 3rd St NW,,,Faribault,MN,55021,1000,1500,11/5/16,11/5/16,False,False,False,1678,Government Services Building,"320 3rd St NW, Faribault, MN 55021", ,10:00 AM-03:00 PM,,ho10223337,false,true,,,,poll53864366
ocd-division/country:us/state:mn/county:rice,Rice,Government Services Building,320 3rd St NW,,,Faribault,MN,55021,800,1700,11/7/16,11/7/16,False,False,False,1679,Government Services Building,"320 3rd St NW, Faribault, MN 55021", ,08:00 AM-05:00 PM,,ho10223337,false,true,,,,poll53864366
ocd-division/country:us/state:mn/county:rock,Rock,Rock County Courthouse,204 Brown St E,,,Luverne,MN,56156,800,1700,9/23/16,9/23/16,False,False,False,1680,Rock County Courthouse,"204 Brown St E, Luverne, MN 56156", ,08:00 AM-05:00 PM,,ho65281329,false,true,,,,poll84564795
ocd-division/country:us/state:mn/county:rock,Rock,Rock County Courthouse,204 Brown St E,,,Luverne,MN,56156,800,1700,9/26/16,9/30/16,False,False,False,1681,Rock County Courthouse,"204 Brown St E, Luverne, MN 56156", ,08:00 AM-05:00 PM,,ho65281329,false,true,,,,poll84564795
ocd-division/country:us/state:mn/county:rock,Rock,Rock County Courthouse,204 Brown St E,,,Luverne,MN,56156,800,1700,10/3/16,10/7/16,False,False,False,1682,Rock County Courthouse,"204 Brown St E, Luverne, MN 56156", ,08:00 AM-05:00 PM,,ho65281329,false,true,,,,poll84564795
ocd-division/country:us/state:mn/county:rock,Rock,Rock County Courthouse,204 Brown St E,,,Luverne,MN,56156,800,1700,10/10/16,10/14/16,False,False,False,1683,Rock County Courthouse,"204 Brown St E, Luverne, MN 56156", ,08:00 AM-05:00 PM,,ho65281329,false,true,,,,poll84564795
ocd-division/country:us/state:mn/county:rock,Rock,Rock County Courthouse,204 Brown St E,,,Luverne,MN,56156,800,1700,10/17/16,10/21/16,False,False,False,1684,Rock County Courthouse,"204 Brown St E, Luverne, MN 56156", ,08:00 AM-05:00 PM,,ho65281329,false,true,,,,poll84564795
ocd-division/country:us/state:mn/county:rock,Rock,Rock County Courthouse,204 Brown St E,,,Luverne,MN,56156,800,1700,10/24/16,10/28/16,False,False,False,1685,Rock County Courthouse,"204 Brown St E, Luverne, MN 56156", ,08:00 AM-05:00 PM,,ho65281329,false,true,,,,poll84564795
ocd-division/country:us/state:mn/county:rock,Rock,Rock County Courthouse,204 Brown St E,,,Luverne,MN,56156,800,1700,10/31/16,11/4/16,False,False,False,1686,Rock County Courthouse,"204 Brown St E, Luverne, MN 56156", ,08:00 AM-05:00 PM,,ho65281329,false,true,,,,poll84564795
ocd-division/country:us/state:mn/county:rock,Rock,Rock County Courthouse,204 Brown St E,,,Luverne,MN,56156,1000,1500,11/5/16,11/5/16,False,False,False,1687,Rock County Courthouse,"204 Brown St E, Luverne, MN 56156", ,10:00 AM-03:00 PM,,ho65281329,false,true,,,,poll84564795
ocd-division/country:us/state:mn/county:rock,Rock,Rock County Courthouse,204 Brown St E,,,Luverne,MN,56156,800,1700,11/7/16,11/7/16,False,False,False,1688,Rock County Courthouse,"204 Brown St E, Luverne, MN 56156", ,08:00 AM-05:00 PM,,ho65281329,false,true,,,,poll84564795
ocd-division/country:us/state:mn/county:roseau,Roseau,,606 5th Ave Sw,Rm 160,,Roseau,MN,56751,800,1630,9/23/16,9/23/16,False,False,False,1689,,"606 5th Ave Sw, Roseau, MN 56751",Rm 160 ,08:00 AM-04:30 PM,,ho86870616,false,true,,,,poll74143848
ocd-division/country:us/state:mn/county:roseau,Roseau,,606 5th Ave Sw,Rm 160,,Roseau,MN,56751,830,1630,9/26/16,9/30/16,False,False,False,1690,,"606 5th Ave Sw, Roseau, MN 56751",Rm 160 ,08:30 AM-04:30 PM,,ho86870616,false,true,,,,poll74143848
ocd-division/country:us/state:mn/county:roseau,Roseau,,606 5th Ave Sw,Rm 160,,Roseau,MN,56751,830,1630,10/3/16,10/7/16,False,False,False,1691,,"606 5th Ave Sw, Roseau, MN 56751",Rm 160 ,08:30 AM-04:30 PM,,ho86870616,false,true,,,,poll74143848
ocd-division/country:us/state:mn/county:roseau,Roseau,,606 5th Ave Sw,Rm 160,,Roseau,MN,56751,830,1630,10/10/16,10/14/16,False,False,False,1692,,"606 5th Ave Sw, Roseau, MN 56751",Rm 160 ,08:30 AM-04:30 PM,,ho86870616,false,true,,,,poll74143848
ocd-division/country:us/state:mn/county:roseau,Roseau,,606 5th Ave Sw,Rm 160,,Roseau,MN,56751,830,1630,10/17/16,10/21/16,False,False,False,1693,,"606 5th Ave Sw, Roseau, MN 56751",Rm 160 ,08:30 AM-04:30 PM,,ho86870616,false,true,,,,poll74143848
ocd-division/country:us/state:mn/county:roseau,Roseau,,606 5th Ave Sw,Rm 160,,Roseau,MN,56751,830,1630,10/24/16,10/28/16,False,False,False,1694,,"606 5th Ave Sw, Roseau, MN 56751",Rm 160 ,08:30 AM-04:30 PM,,ho86870616,false,true,,,,poll74143848
ocd-division/country:us/state:mn/county:roseau,Roseau,,606 5th Ave Sw,Rm 160,,Roseau,MN,56751,830,1630,10/31/16,11/4/16,False,False,False,1695,,"606 5th Ave Sw, Roseau, MN 56751",Rm 160 ,08:30 AM-04:30 PM,,ho86870616,false,true,,,,poll74143848
ocd-division/country:us/state:mn/county:roseau,Roseau,,606 5th Ave Sw,Rm 160,,Roseau,MN,56751,1000,1500,11/5/16,11/5/16,False,False,False,1696,,"606 5th Ave Sw, Roseau, MN 56751",Rm 160 ,10:00 AM-03:00 PM,,ho86870616,false,true,,,,poll74143848
ocd-division/country:us/state:mn/county:roseau,Roseau,,606 5th Ave Sw,Rm 160,,Roseau,MN,56751,830,1700,11/7/16,11/7/16,False,False,False,1697,,"606 5th Ave Sw, Roseau, MN 56751",Rm 160 ,08:30 AM-05:00 PM,,ho86870616,false,true,,,,poll74143848
ocd-division/country:us/state:mn/county:scott,Scott,,200 Fourth Ave W,,,Shakopee,MN,55379,800,1630,9/23/16,9/23/16,False,False,False,1698,,"200 Fourth Ave W, Shakopee, MN 55379", ,08:00 AM-04:30 PM,,ho27790797,false,true,,,,poll71668442
ocd-division/country:us/state:mn/county:scott,Scott,,200 Fourth Ave W,,,Shakopee,MN,55379,800,1630,9/26/16,9/30/16,False,False,False,1699,,"200 Fourth Ave W, Shakopee, MN 55379", ,08:00 AM-04:30 PM,,ho27790797,false,true,,,,poll71668442
ocd-division/country:us/state:mn/county:scott,Scott,,200 Fourth Ave W,,,Shakopee,MN,55379,800,1630,10/3/16,10/7/16,False,False,False,1700,,"200 Fourth Ave W, Shakopee, MN 55379", ,08:00 AM-04:30 PM,,ho27790797,false,true,,,,poll71668442
ocd-division/country:us/state:mn/county:scott,Scott,,200 Fourth Ave W,,,Shakopee,MN,55379,800,1630,10/10/16,10/14/16,False,False,False,1701,,"200 Fourth Ave W, Shakopee, MN 55379", ,08:00 AM-04:30 PM,,ho27790797,false,true,,,,poll71668442
ocd-division/country:us/state:mn/county:scott,Scott,,200 Fourth Ave W,,,Shakopee,MN,55379,800,1630,10/17/16,10/21/16,False,False,False,1702,,"200 Fourth Ave W, Shakopee, MN 55379", ,08:00 AM-04:30 PM,,ho27790797,false,true,,,,poll71668442
ocd-division/country:us/state:mn/county:scott,Scott,,200 Fourth Ave W,,,Shakopee,MN,55379,800,1630,10/24/16,10/28/16,False,False,False,1703,,"200 Fourth Ave W, Shakopee, MN 55379", ,08:00 AM-04:30 PM,,ho27790797,false,true,,,,poll71668442
ocd-division/country:us/state:mn/county:scott,Scott,,200 Fourth Ave W,,,Shakopee,MN,55379,800,1630,10/31/16,11/4/16,False,False,False,1704,,"200 Fourth Ave W, Shakopee, MN 55379", ,08:00 AM-04:30 PM,,ho27790797,false,true,,,,poll71668442
ocd-division/country:us/state:mn/county:scott,Scott,,200 Fourth Ave W,,,Shakopee,MN,55379,1000,1500,11/5/16,11/5/16,False,False,False,1705,,"200 Fourth Ave W, Shakopee, MN 55379", ,10:00 AM-03:00 PM,,ho27790797,false,true,,,,poll71668442
ocd-division/country:us/state:mn/county:scott,Scott,,200 Fourth Ave W,,,Shakopee,MN,55379,800,1700,11/7/16,11/7/16,False,False,False,1706,,"200 Fourth Ave W, Shakopee, MN 55379", ,08:00 AM-05:00 PM,,ho27790797,false,true,,,,poll71668442
ocd-division/country:us/state:mn/county:sherburne,Sherburne,,13880 Business Center Drive NW,,,Elk River,MN,55330,800,1630,9/23/16,9/23/16,False,False,False,1707,,"13880 Business Center Drive NW, Elk River, MN 55330", ,08:00 AM-04:30 PM,,ho14339728,false,true,,,,poll18790540
ocd-division/country:us/state:mn/county:sherburne,Sherburne,,13880 Business Center Drive NW,,,Elk River,MN,55330,800,1630,9/26/16,9/30/16,False,False,False,1708,,"13880 Business Center Drive NW, Elk River, MN 55330", ,08:00 AM-04:30 PM,,ho14339728,false,true,,,,poll18790540
ocd-division/country:us/state:mn/county:sherburne,Sherburne,,13880 Business Center Drive NW,,,Elk River,MN,55330,800,1630,10/3/16,10/7/16,False,False,False,1709,,"13880 Business Center Drive NW, Elk River, MN 55330", ,08:00 AM-04:30 PM,,ho14339728,false,true,,,,poll18790540
ocd-division/country:us/state:mn/county:sherburne,Sherburne,,13880 Business Center Drive NW,,,Elk River,MN,55330,800,1630,10/10/16,10/14/16,False,False,False,1710,,"13880 Business Center Drive NW, Elk River, MN 55330", ,08:00 AM-04:30 PM,,ho14339728,false,true,,,,poll18790540
ocd-division/country:us/state:mn/county:sherburne,Sherburne,,13880 Business Center Drive NW,,,Elk River,MN,55330,800,1630,10/17/16,10/21/16,False,False,False,1711,,"13880 Business Center Drive NW, Elk River, MN 55330", ,08:00 AM-04:30 PM,,ho14339728,false,true,,,,poll18790540
ocd-division/country:us/state:mn/county:sherburne,Sherburne,,13880 Business Center Drive NW,,,Elk River,MN,55330,800,1630,10/24/16,10/28/16,False,False,False,1712,,"13880 Business Center Drive NW, Elk River, MN 55330", ,08:00 AM-04:30 PM,,ho14339728,false,true,,,,poll18790540
ocd-division/country:us/state:mn/county:sherburne,Sherburne,,13880 Business Center Drive NW,,,Elk River,MN,55330,800,1630,10/31/16,11/4/16,False,False,False,1713,,"13880 Business Center Drive NW, Elk River, MN 55330", ,08:00 AM-04:30 PM,,ho14339728,false,true,,,,poll18790540
ocd-division/country:us/state:mn/county:sherburne,Sherburne,,13880 Business Center Drive NW,,,Elk River,MN,55330,1000,1500,11/5/16,11/5/16,False,False,False,1714,,"13880 Business Center Drive NW, Elk River, MN 55330", ,10:00 AM-03:00 PM,,ho14339728,false,true,,,,poll18790540
ocd-division/country:us/state:mn/county:sherburne,Sherburne,,13880 Business Center Drive NW,,,Elk River,MN,55330,800,1700,11/7/16,11/7/16,False,False,False,1715,,"13880 Business Center Drive NW, Elk River, MN 55330", ,08:00 AM-05:00 PM,,ho14339728,false,true,,,,poll18790540
ocd-division/country:us/state:mn/county:sibley,Sibley,,400 Court Avenue,,,Gaylord,MN,55334,800,1630,9/23/16,9/23/16,False,False,False,1716,,"400 Court Avenue, Gaylord, MN 55334", ,08:00 AM-04:30 PM,,ho52016132,false,true,,,,poll14959838
