office,name,adr_1,adr_2,dirs,city,state,zip,start_time,end_time,start_date,end_date,appt,ocd-id,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Pilot Point,PILOT POINT CITY HALL,"600 Airplane Lake Rd, Box 430",,,Pilot Point,AK,99649,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,416,"600 Airplane Lake Rd, Box 430, Pilot Point, AK 99649",,09:00 AM - 05:00 PM,,ho41044809,false,true,,,,poll41044809
Pilot Point,PILOT POINT CITY HALL,"600 Airplane Lake Rd, Box 430",,,Pilot Point,AK,99649,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,417,"600 Airplane Lake Rd, Box 430, Pilot Point, AK 99649",,09:00 AM - 05:00 PM,,ho41044809,false,true,,,,poll41044809
Sand Point,SAND POINT CITY CLERK'S OFFICE,249 MAIN ST,,,Sand Point,AK,99661,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,418,"249 Main St, Sand Point, AK 99661",,09:00 AM - 05:00 PM,,ho61302083,false,true,,,,poll61302083
Sand Point,SAND POINT CITY CLERK'S OFFICE,249 MAIN ST,,,Sand Point,AK,99661,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,419,"249 Main St, Sand Point, AK 99661",,09:00 AM - 05:00 PM,,ho61302083,false,true,,,,poll61302083
Sand Point,SAND POINT CITY CLERK'S OFFICE,249 MAIN ST,,,Sand Point,AK,99661,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,420,"249 Main St, Sand Point, AK 99661",,09:00 AM - 05:00 PM,,ho61302083,false,true,,,,poll61302083
Sleetmute,SLEETMUTE COMMUNITY CENTER,1ST RD SOUTH,,,Sleetmute,AK,99668,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,421,"1St Rd South, Sleetmute, AK 99668",,09:00 AM - 05:00 PM,,ho42014891,false,true,,,,poll42014891
Sleetmute,SLEETMUTE COMMUNITY CENTER,1ST RD SOUTH,,,Sleetmute,AK,99668,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,422,"1St Rd South, Sleetmute, AK 99668",,09:00 AM - 05:00 PM,,ho42014891,false,true,,,,poll42014891
Sleetmute,SLEETMUTE COMMUNITY CENTER,1ST RD SOUTH,,,Sleetmute,AK,99668,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,423,"1St Rd South, Sleetmute, AK 99668",,09:00 AM - 05:00 PM,,ho42014891,false,true,,,,poll42014891
St. George Island,ST. GEORGE ISLAND CITY CLERK'S OFFICE,100 WATERFRONT ST,,,St. George Island,AK,99591,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,424,"100 Waterfront St, St. George Island, AK 99591",,09:00 AM - 05:00 PM,,ho96460549,false,true,,,,poll96460549
St. George Island,ST. GEORGE ISLAND CITY CLERK'S OFFICE,100 WATERFRONT ST,,,St. George Island,AK,99591,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,425,"100 Waterfront St, St. George Island, AK 99591",,09:00 AM - 05:00 PM,,ho96460549,false,true,,,,poll96460549
St. George Island,ST. GEORGE ISLAND CITY CLERK'S OFFICE,100 WATERFRONT ST,,,St. George Island,AK,99591,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,426,"100 Waterfront St, St. George Island, AK 99591",,09:00 AM - 05:00 PM,,ho96460549,false,true,,,,poll96460549
St. Paul Island,ST. PAUL ISLAND CITY CLERK'S OFFICE,100 MUNICIPAL PLAZA,,,St. Paul Island,AK,99660,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,427,"100 Municipal Plaza, St. Paul Island, AK 99660",,09:00 AM - 05:00 PM,,ho76396631,false,true,,,,poll76396631
St. Paul Island,ST. PAUL ISLAND CITY CLERK'S OFFICE,100 MUNICIPAL PLAZA,,,St. Paul Island,AK,99660,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,428,"100 Municipal Plaza, St. Paul Island, AK 99660",,09:00 AM - 05:00 PM,,ho76396631,false,true,,,,poll76396631
St. Paul Island,ST. PAUL ISLAND CITY CLERK'S OFFICE,100 MUNICIPAL PLAZA,,,St. Paul Island,AK,99660,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,429,"100 Municipal Plaza, St. Paul Island, AK 99660",,09:00 AM - 05:00 PM,,ho76396631,false,true,,,,poll76396631
Stony River,STONY RIVER TRADITIONAL COUNCIL BUILDING,BIRCH RD,BLDG 7,,Stony River,AK,99557,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,430,"Birch Rd, Stony River, AK 99557",,09:00 AM - 05:00 PM,,ho99563918,false,true,,,,poll99563918
Stony River,STONY RIVER TRADITIONAL COUNCIL BUILDING,BIRCH RD,BLDG 7,,Stony River,AK,99557,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,431,"Birch Rd, Stony River, AK 99557",,09:00 AM - 05:00 PM,,ho99563918,false,true,,,,poll99563918
Stony River,STONY RIVER TRADITIONAL COUNCIL BUILDING,BIRCH RD,BLDG 7,,Stony River,AK,99557,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,432,"Birch Rd, Stony River, AK 99557",,09:00 AM - 05:00 PM,,ho99563918,false,true,,,,poll99563918
TAKOTNA,TAKOTNA TRADITIONAL COUNCIL,1 Riverside Drive,,,TAKOTNA,AK,99675,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,11/7/16,True,ocd-division/country:us/state:ak/sldl:37,433,"1 Riverside Drive, Takotna, AK 99675",,09:00 AM - 05:00 PM,,ho61014808,false,true,,,,poll61014808
Togiak,TOGIAK CITY CLERK'S OFFICE,2ND AVENUE,,,TOGIAK,AK,99678,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,434,"2Nd Avenue, Togiak, AK 99678",,09:00 AM - 05:00 PM,,ho36941052,false,true,,,,poll36941052
Togiak,TOGIAK CITY CLERK'S OFFICE,2ND AVENUE,,,TOGIAK,AK,99678,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,435,"2Nd Avenue, Togiak, AK 99678",,09:00 AM - 05:00 PM,,ho36941052,false,true,,,,poll36941052
Togiak,TOGIAK CITY CLERK'S OFFICE,2ND AVENUE,,,TOGIAK,AK,99678,08:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,436,"2Nd Avenue, Togiak, AK 99678",,08:00 AM - 04:00 PM,,ho36941052,false,true,,,,poll36941052
Twin Hills,TWIN HILLS COUNCIL BUILDING,100 Twin Hills School Ln,,"meets at the Twin Hills School, giving that address",Twin Hills,AK,99576,08:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,437,"100 Twin Hills School Ln, Twin Hills, AK 99576","meets at the Twin Hills School, giving that address",08:00 AM - 04:00 PM,,ho38975496,false,true,,,,poll38975496
Twin Hills,TWIN HILLS COUNCIL BUILDING,100 Twin Hills School Ln,,"meets at the Twin Hills School, giving that address",Twin Hills,AK,99576,08:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,438,"100 Twin Hills School Ln, Twin Hills, AK 99576","meets at the Twin Hills School, giving that address",08:00 AM - 04:00 PM,,ho38975496,false,true,,,,poll38975496
Twin Hills,TWIN HILLS COUNCIL BUILDING,100 Twin Hills School Ln,,"meets at the Twin Hills School, giving that address",Twin Hills,AK,99576,08:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,439,"100 Twin Hills School Ln, Twin Hills, AK 99576","meets at the Twin Hills School, giving that address",08:00 AM - 04:00 PM,,ho38975496,false,true,,,,poll38975496
Unalaska,UNALASKA CITY CLERK'S OFFICE,43 RAVEN WAY,,,Unalaska,AK,99685,08:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,440,"43 Raven Way, Unalaska, AK 99685",,08:00 AM - 04:00 PM,,ho56534806,false,true,,,,poll56534806
Unalaska,UNALASKA CITY CLERK'S OFFICE,43 RAVEN WAY,,,Unalaska,AK,99685,08:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,441,"43 Raven Way, Unalaska, AK 99685",,08:00 AM - 04:00 PM,,ho56534806,false,true,,,,poll56534806
Unalaska,UNALASKA CITY CLERK'S OFFICE,43 RAVEN WAY,,,Unalaska,AK,99685,08:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,442,"43 Raven Way, Unalaska, AK 99685",,08:00 AM - 04:00 PM,,ho56534806,false,true,,,,poll56534806
Kasigluk,AKIUK MEMORIAL SCHOOL DISTRICT OFFICE,104 Village Rd,,,Kasigluk,AK,99609,08:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:38,443,"104 Village Rd, Kasigluk, AK 99609",,08:00 AM - 04:00 PM,,ho26775407,false,true,,,,poll26775407
Kasigluk,AKIUK MEMORIAL SCHOOL DISTRICT OFFICE,104 Village Rd,,,Kasigluk,AK,99609,08:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:38,444,"104 Village Rd, Kasigluk, AK 99609",,08:00 AM - 04:00 PM,,ho26775407,false,true,,,,poll26775407
Kasigluk,AKIUK MEMORIAL SCHOOL DISTRICT OFFICE,104 Village Rd,,,Kasigluk,AK,99609,08:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:38,445,"104 Village Rd, Kasigluk, AK 99609",,08:00 AM - 04:00 PM,,ho26775407,false,true,,,,poll26775407
Marshall,MARSHALL TRADITIONAL COUNCIL BUILDING,110 POLTES AVE,,,Marshall,AK,99585,08:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:38,446,"110 Poltes Ave, Marshall, AK 99585",,08:00 AM - 04:00 PM,,ho31204222,false,true,,,,poll31204222
Marshall,MARSHALL TRADITIONAL COUNCIL BUILDING,110 POLTES AVE,,,Marshall,AK,99585,08:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:38,447,"110 Poltes Ave, Marshall, AK 99585",,08:00 AM - 04:00 PM,,ho31204222,false,true,,,,poll31204222
Marshall,MARSHALL TRADITIONAL COUNCIL BUILDING,110 POLTES AVE,,,Marshall,AK,99585,08:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:38,448,"110 Poltes Ave, Marshall, AK 99585",,08:00 AM - 04:00 PM,,ho31204222,false,true,,,,poll31204222
Upper Kalskag,MULTI PURPOSE CENTER,8 Airport Rd,,"Not in City Hall, but close by",Kalskag,AK,99607,,,10/24/16,10/28/16,True,ocd-division/country:us/state:ak/sldl:38,449,"8 Airport Rd, Kalskag, AK 99607","Not in City Hall, but close by",appointment only,,ho96565633,false,true,,,,poll96565633
Upper Kalskag,MULTI PURPOSE CENTER,8 Airport Rd,,"Not in City Hall, but close by",Kalskag,AK,99607,,,10/31/16,11/4/16,True,ocd-division/country:us/state:ak/sldl:38,450,"8 Airport Rd, Kalskag, AK 99607","Not in City Hall, but close by",appointment only,,ho96565633,false,true,,,,poll96565633
Upper Kalskag,MULTI PURPOSE CENTER,8 Airport Rd,,"Not in City Hall, but close by",Kalskag,AK,99607,,,11/7/16,11/7/16,True,ocd-division/country:us/state:ak/sldl:38,451,"8 Airport Rd, Kalskag, AK 99607","Not in City Hall, but close by",appointment only,,ho96565633,false,true,,,,poll96565633
Napakiak,NAPAKIAK TRIBAL COUNCIL BUILDING,1083 MISSION RD,,,Napakiak,AK,99634,08:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:38,452,"1083 Mission Rd, Napakiak, AK 99634",,08:00 AM - 04:00 PM,,ho9318614,false,true,,,,poll9318614
Napakiak,NAPAKIAK TRIBAL COUNCIL BUILDING,1083 MISSION RD,,,Napakiak,AK,99634,08:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:38,453,"1083 Mission Rd, Napakiak, AK 99634",,08:00 AM - 04:00 PM,,ho9318614,false,true,,,,poll9318614
Napakiak,NAPAKIAK TRIBAL COUNCIL BUILDING,1083 MISSION RD,,,Napakiak,AK,99634,08:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:38,454,"1083 Mission Rd, Napakiak, AK 99634",,08:00 AM - 04:00 PM,,ho9318614,false,true,,,,poll9318614
Napakiak,NAPASKIAK TRIBAL COUNCIL BUILDING,NAPASKIAK,,No address found.,Bethel,AK,99559,,,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:38,455,"Napaskiak, Bethel, AK 99559",No address found.,appointment only,,ho28099174,false,true,,,,poll28099174
Napakiak,NAPASKIAK TRIBAL COUNCIL BUILDING,NAPASKIAK,,No address found.,Bethel,AK,99559,,,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:38,456,"Napaskiak, Bethel, AK 99559",No address found.,appointment only,,ho28099174,false,true,,,,poll28099174
Napakiak,NAPASKIAK TRIBAL COUNCIL BUILDING,NAPASKIAK,,No address found.,Bethel,AK,99559,,,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:38,457,"Napaskiak, Bethel, AK 99559",No address found.,appointment only,,ho28099174,false,true,,,,poll28099174
Newtok,NATIVE VILLAGE OF NEWTOK BUILDING,CHURCH ROAD,,"Newtok Native Village is represented by CALISTA CORPORATION: 601 West 5th Avenue. Ste 200, Anchorage, AK",,,99501-2225,08:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:38,458,"Church Road, , AK 99501","Newtok Native Village is represented by CALISTA CORPORATION: 601 West 5th Avenue. Ste 200, Anchorage, AK",08:00 AM - 04:00 PM,,ho56068672,false,true,,,,poll56068672
Newtok,NATIVE VILLAGE OF NEWTOK BUILDING,CHURCH ROAD,,"Newtok Native Village is represented by CALISTA CORPORATION: 601 West 5th Avenue. Ste 200, Anchorage, AK",,,99501-2225,08:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:38,459,"Church Road, , AK 99501","Newtok Native Village is represented by CALISTA CORPORATION: 601 West 5th Avenue. Ste 200, Anchorage, AK",08:00 AM - 04:00 PM,,ho56068672,false,true,,,,poll56068672
Newtok,NATIVE VILLAGE OF NEWTOK BUILDING,CHURCH ROAD,,"Newtok Native Village is represented by CALISTA CORPORATION: 601 West 5th Avenue. Ste 200, Anchorage, AK",,,99501-2225,08:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:38,460,"Church Road, , AK 99501","Newtok Native Village is represented by CALISTA CORPORATION: 601 West 5th Avenue. Ste 200, Anchorage, AK",08:00 AM - 04:00 PM,,ho56068672,false,true,,,,poll56068672
Nightmute,NIGHTMUTE TRIBAL COUNCIL BUILDING,1 Changtak St,,,Nightmute,AK,99690,08:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:38,461,"1 Changtak St, Nightmute, AK 99690",,08:00 AM - 04:00 PM,,ho70893645,false,true,,,,poll70893645
Nightmute,NIGHTMUTE TRIBAL COUNCIL BUILDING,1 Changtak St,,,Nightmute,AK,99690,08:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:38,462,"1 Changtak St, Nightmute, AK 99690",,08:00 AM - 04:00 PM,,ho70893645,false,true,,,,poll70893645
Nightmute,NIGHTMUTE TRIBAL COUNCIL BUILDING,1 Changtak St,,,Nightmute,AK,99690,08:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:38,463,"1 Changtak St, Nightmute, AK 99690",,08:00 AM - 04:00 PM,,ho70893645,false,true,,,,poll70893645
Quinhagak,QUINHAGAK CITY CLERK'S OFFICE,101 Qanirtuuq Rd,,,Quinhagak,AK,99655,08:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:38,464,"101 Qanirtuuq Rd, Quinhagak, AK 99655",,08:00 AM - 04:00 PM,,ho39359563,false,true,,,,poll39359563
Quinhagak,QUINHAGAK CITY CLERK'S OFFICE,101 Qanirtuuq Rd,,,Quinhagak,AK,99655,08:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:38,465,"101 Qanirtuuq Rd, Quinhagak, AK 99655",,08:00 AM - 04:00 PM,,ho39359563,false,true,,,,poll39359563
Quinhagak,QUINHAGAK CITY CLERK'S OFFICE,101 Qanirtuuq Rd,,,Quinhagak,AK,99655,08:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:38,466,"101 Qanirtuuq Rd, Quinhagak, AK 99655",,08:00 AM - 04:00 PM,,ho39359563,false,true,,,,poll39359563
Tuluksak,TULUKSAK NATIVE COMMUNITY CENTER,101 MAIN ST,,,Tuluksak,AK,99679,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:38,467,"101 Main St, Tuluksak, AK 99679",,09:00 AM - 05:00 PM,,ho61075005,false,true,,,,poll61075005
Tuluksak,TULUKSAK NATIVE COMMUNITY CENTER,101 MAIN ST,,,Tuluksak,AK,99679,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:38,468,"101 Main St, Tuluksak, AK 99679",,09:00 AM - 05:00 PM,,ho61075005,false,true,,,,poll61075005
Tuluksak,TULUKSAK NATIVE COMMUNITY CENTER,101 MAIN ST,,,Tuluksak,AK,99679,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:38,469,"101 Main St, Tuluksak, AK 99679",,09:00 AM - 05:00 PM,,ho61075005,false,true,,,,poll61075005
Mountain Village,ASA' CARSARMIUT TRIBAL COUNCIL BUILDING,1 New Airport Rd,,,Mountain Village,AK,99632,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:39,470,"1 New Airport Rd, Mountain Village, AK 99632",,09:00 AM - 05:00 PM,,ho34885911,false,true,,,,poll34885911
Mountain Village,ASA' CARSARMIUT TRIBAL COUNCIL BUILDING,1 New Airport Rd,,,Mountain Village,AK,99632,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:39,471,"1 New Airport Rd, Mountain Village, AK 99632",,09:00 AM - 05:00 PM,,ho34885911,false,true,,,,poll34885911
Mountain Village,ASA' CARSARMIUT TRIBAL COUNCIL BUILDING,1 New Airport Rd,,,Mountain Village,AK,99632,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:39,472,"1 New Airport Rd, Mountain Village, AK 99632",,09:00 AM - 05:00 PM,,ho34885911,false,true,,,,poll34885911
Kotlik,KOTLIK CITY CLERK'S OFFICE,4 Main St,,,Kotlik,AK,99620,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:39,473,"4 Main St, Kotlik, AK 99620",,09:00 AM - 05:00 PM,,ho23796633,false,true,,,,poll23796633
Kotlik,KOTLIK CITY CLERK'S OFFICE,4 Main St,,,Kotlik,AK,99620,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:39,474,"4 Main St, Kotlik, AK 99620",,09:00 AM - 05:00 PM,,ho23796633,false,true,,,,poll23796633
Kotlik,KOTLIK CITY CLERK'S OFFICE,4 Main St,,,Kotlik,AK,99620,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:39,475,"4 Main St, Kotlik, AK 99620",,09:00 AM - 05:00 PM,,ho23796633,false,true,,,,poll23796633
Koyuk,KOYUK CITY CLERK'S OFFICE,3RD AVE & BIRCH STREET,,,Koyuk,AK,99753,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:39,476,"3Rd Ave & Birch Street, Koyuk, AK 99753",,09:00 AM - 05:00 PM,,ho16030773,false,true,,,,poll16030773
Koyuk,KOYUK CITY CLERK'S OFFICE,3RD AVE & BIRCH STREET,,,Koyuk,AK,99753,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:39,477,"3Rd Ave & Birch Street, Koyuk, AK 99753",,09:00 AM - 05:00 PM,,ho16030773,false,true,,,,poll16030773
Koyuk,KOYUK CITY CLERK'S OFFICE,3RD AVE & BIRCH STREET,,,Koyuk,AK,99753,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:39,478,"3Rd Ave & Birch Street, Koyuk, AK 99753",,09:00 AM - 05:00 PM,,ho16030773,false,true,,,,poll16030773
Nunam Iqua,NATIVE VILLAGE OF NUNAM IQUA BUILDING,"Nunam Iqua City Hall, 101 Mudd St",,,Nunam Iqua,AK,99666,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:39,479,"Nunam Iqua City Hall, 101 Mudd St, Nunam Iqua, AK 99666",,09:00 AM - 05:00 PM,,ho22365663,false,true,,,,poll22365663
Nunam Iqua,NATIVE VILLAGE OF NUNAM IQUA BUILDING,"Nunam Iqua City Hall, 101 Mudd St",,,Nunam Iqua,AK,99666,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:39,480,"Nunam Iqua City Hall, 101 Mudd St, Nunam Iqua, AK 99666",,09:00 AM - 05:00 PM,,ho22365663,false,true,,,,poll22365663
Nunam Iqua,NATIVE VILLAGE OF NUNAM IQUA BUILDING,"Nunam Iqua City Hall, 101 Mudd St",,,Nunam Iqua,AK,99666,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:39,481,"Nunam Iqua City Hall, 101 Mudd St, Nunam Iqua, AK 99666",,09:00 AM - 05:00 PM,,ho22365663,false,true,,,,poll22365663
Savoongaa,SAVOONGA CITY CLERK'S OFFICE,11 AIRPORT RD,,,Savoongaa,AK,99769,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:39,482,"11 Airport Rd, Savoongaa, AK 99769",,09:00 AM - 05:00 PM,,ho41656633,false,true,,,,poll41656633
Savoongaa,SAVOONGA CITY CLERK'S OFFICE,11 AIRPORT RD,,,Savoongaa,AK,99769,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:39,483,"11 Airport Rd, Savoongaa, AK 99769",,09:00 AM - 05:00 PM,,ho41656633,false,true,,,,poll41656633
Savoongaa,SAVOONGA CITY CLERK'S OFFICE,11 AIRPORT RD,,,Savoongaa,AK,99769,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:39,484,"11 Airport Rd, Savoongaa, AK 99769",,09:00 AM - 05:00 PM,,ho41656633,false,true,,,,poll41656633
Scammon Bay,SCAMMON BAY TRIBAL COUNCIL BUILDING,103 ASKUNUK ST,,,Scammon Bay,AK,99662,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:39,485,"103 Askunuk St, Scammon Bay, AK 99662",,09:00 AM - 05:00 PM,,ho58371033,false,true,,,,poll58371033
Scammon Bay,SCAMMON BAY TRIBAL COUNCIL BUILDING,103 ASKUNUK ST,,,Scammon Bay,AK,99662,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:39,486,"103 Askunuk St, Scammon Bay, AK 99662",,09:00 AM - 05:00 PM,,ho58371033,false,true,,,,poll58371033
Scammon Bay,SCAMMON BAY TRIBAL COUNCIL BUILDING,103 ASKUNUK ST,,,Scammon Bay,AK,99662,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:39,487,"103 Askunuk St, Scammon Bay, AK 99662",,09:00 AM - 05:00 PM,,ho58371033,false,true,,,,poll58371033
Shaktoolik,SHAKTOOLIK CITY CLERK'S OFFICE,10 MAIN STREET,,,Shaktoolik,AK,99771,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:39,488,"10 Main Street, Shaktoolik, AK 99771",,09:00 AM - 05:00 PM,,ho63303553,false,true,,,,poll63303553
Shaktoolik,SHAKTOOLIK CITY CLERK'S OFFICE,10 MAIN STREET,,,Shaktoolik,AK,99771,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:39,489,"10 Main Street, Shaktoolik, AK 99771",,09:00 AM - 05:00 PM,,ho63303553,false,true,,,,poll63303553
Shaktoolik,SHAKTOOLIK CITY CLERK'S OFFICE,10 MAIN STREET,,,Shaktoolik,AK,99771,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:39,490,"10 Main Street, Shaktoolik, AK 99771",,09:00 AM - 05:00 PM,,ho63303553,false,true,,,,poll63303553
Shishmaref,SHISHMAREF CITY CLERK'S OFFICE,1 SEAVIEW LN,,,Shishmaref,AK,99772,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:39,491,"1 Seaview Ln, Shishmaref, AK 99772",,09:00 AM - 05:00 PM,,ho24555714,false,true,,,,poll24555714
Shishmaref,SHISHMAREF CITY CLERK'S OFFICE,1 SEAVIEW LN,,,Shishmaref,AK,99772,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:39,492,"1 Seaview Ln, Shishmaref, AK 99772",,09:00 AM - 05:00 PM,,ho24555714,false,true,,,,poll24555714
