address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
"16 East 9th Street, Anderson, IN 46016",,08:00 AM - 04:00 PM,,ho65385456,false,true,,,,poll30479338
"200 E Washington Suite 122, Indianapolis, IN 46201",,08:00 AM - 05:00 PM,,ho21237137,false,true,,,,poll6358833
"211 West Madison Street, Plymouth, IN 46563",,08:00 AM - 04:00 PM,,ho11857864,false,true,,,,poll8152847
"104 W. Plymouth St, Bremen, IN 46506",,08:00 AM - 03:00 PM,,ho69653899,false,true,,,,poll89770584
"200 East Washington St., Culver, IN 46511",,08:00 AM - 03:00 PM,,ho52770077,false,true,,,,poll92671891
"129 Main Street, Shoals, IN 47581",,08:00 AM - 04:00 PM,,ho50676277,false,true,,,,poll70685079
"25 N. Broadway, Room 115, Peru, IN 46970",,08:00 AM - 04:00 PM,,ho34724042,false,true,,,,poll97300601
"111 N Yorick, Denver, IN 46926",,10:00 AM - 07:00 PM,,ho84876856,false,true,,,,poll85126380
"280 W Broadway, Bunker Hill, IN 46914",,10:00 AM - 07:00 PM,,ho67553492,false,true,,,,poll37433861
"269 Meadowview Dr, Peru, IN 46970",,10:00 AM - 07:00 PM,,ho57554871,false,true,,,,poll39353221
"210 N Jefferson St, Converse, IN 46919",,10:00 AM - 07:00 PM,,ho68570417,false,true,,,,poll51904811
"401 W. 7th Street, Suite 100, Bloomington, IN 47404",,08:00 AM - 06:00 PM,,ho55204152,false,true,,,,poll63136736
"501 North Morton, Rm 201, Bloomington, IN 47404",,08:00 AM - 06:00 PM,,ho58348679,false,true,,,,poll25289546
"100 E Main St, Room 203, Crawfordsville, IN 47933",,08:00 AM - 04:30 PM,,ho42897906,false,true,,,,poll95605150
"429 W 150 Street, Crawfordsville, IN 47933",,08:00 AM - 03:00 PM,,ho56730140,false,true,,,,poll6182312
"180 South Main Street, Suite 1, Martinsville, IN 46151",,08:00 AM - 06:00 PM,,ho51445607,false,true,,,,poll65703601
"4 E. Harrison St, Mooresville, IN 46158",,08:30 AM - 06:00 PM,,ho63934020,false,true,,,,poll61065411
"201 N 3rd St, Kentland, IN 47951",,08:00 AM - 04:00 PM,,ho68259933,false,true,,,,
"101 North Orange Street, Albion, IN 46701",,08:00 AM - 04:00 PM,,ho81882370,false,true,,,,poll27149968
"210 Brian's Place, Kendallville, IN 46755",,09:00 AM - 02:00 PM,,ho89330523,false,true,,,,poll1496089
"151 W Stones Hill Rd, Ligonier, IN 46767",,09:00 AM - 02:00 PM,,ho30188005,false,true,,,,poll82649725
"3985 S Us Highway 33, Albion, IN 46701",,02:00 PM - 07:00 PM,,ho65087382,false,true,,,,poll5118182
"101 Warrner Dr, Rome City, IN 46784",,10:00 AM - 01:00 PM,,ho2433232,false,true,,,,poll93195895
"500 S Main St, LaOtto, IN 46763",,10:00 AM - 01:00 PM,,ho32435280,false,true,,,,poll4750686
"413 Main St, Rising Sun, IN 47040",,08:30 AM - 12:30 PM,,ho8079323,false,true,,,,poll62238370
"1 Court Street, Orange County Courthouse, Paoli, IN 47454",,08:00 AM - 12:00 PM,,ho85185957,false,true,,,,poll11983958
"60 South Main Street, Spencer, IN 47460",,08:00 AM - 04:00 PM,,ho14478652,false,true,,,,poll55743670
"5530 State Hwy 42, Poland, IN 47868",,08:00 AM - 03:00 PM,,ho1323095,false,true,,,,poll92963944
"550 State Route 67, Freedom, IN 47431",,08:00 AM - 03:00 PM,,ho71215855,false,true,,,,poll1220354
"116 West High Street, Room 204, Rockville, IN 47872",,08:00 AM - 04:00 PM,,ho97174812,false,true,,,,poll15988866
"2219 Payne Street, Tell City, IN 47586",,08:00 AM - 12:00 PM,,ho90365233,false,true,,,,poll8347372
"801 Main Street, 2nd Floor, Petersburg, IN 47567",,08:00 AM - 04:00 PM,,ho48009206,false,true,,,,poll31612315
"155 Indiana Ave., Suite 105, Valparaiso, IN 46383",,08:30 AM - 03:30 PM,,ho50898797,false,true,,,,poll14047835
"790 Broadway, Chesterton, IN 46304",,08:30 AM - 03:30 PM,,ho82137622,false,true,,,,poll83123330
"3560 Willowcreek Rd., Portage, IN 46368",,08:30 AM - 03:30 PM,,ho23664409,false,true,,,,poll68450197
"300 Main Street, Mt. Vernon, IN 47620",,08:00 AM - 06:00 PM,,ho80349839,false,true,,,,poll2229862
"407 Tavern St, New Harmony, IN 47631",,09:00 AM - 06:00 PM,,ho55701550,false,true,,,,poll41739991
