address_line,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
"133 N Harrison St, North Prairie, WI 53153-9794",09:00 AM-05:00 PM,,ho87108155,false,true,,,,poll87108155
"134 N Harrison St, North Prairie, WI 53153-9795",09:00 AM-05:00 PM,,ho88288773,false,true,,,,poll88288773
"105 N Maple St, North Freedom, WI 53951-9667",08:00 AM-03:30 PM,,ho46583743,false,true,,,,poll46583743
"1029 Roosevelt Rd Box 24, Niagara, WI 54151-1205",08:30 AM-04:30 PM,,ho68641303,false,true,,,,poll68641303
"3805 S Casper Dr, New Berlin, WI 53151-5009",08:00 AM-04:30 PM,,ho54471894,false,true,,,,poll54471894
"118 W 5th St, Neillsville, WI 54456-1986",08:00 AM-04:00 PM,,ho35073020,false,true,,,,poll35073020
"225 Main St, Mosinee, WI 54455-1443",08:00 AM-04:00 PM,,ho17819161,false,true,,,,poll17819161
"7511 12th St Hwy. E., Kenosha, WI 53144-7220",08:00 AM-04:30 PM,,ho75176145,false,true,,,,poll75176145
"300 N 1st St Box 387, Cameron, WI 54822-9708",08:00 AM-04:00 PM,,ho19925398,false,true,,,,poll19925398
"109 Old Abe Rd Box 68, Lac Du Flambu, WI 54538-9386",09:00 AM-03:30 PM,,ho23472085,false,true,,,,poll23472085
"3146 Division Rd, Jackson, WI 53037-9711",09:30 AM-04:00 PM,,ho6009025,false,true,,,,poll6009025
"W302n1254 Maple Ave, Delafield, WI 53018-7000",08:30 AM-04:30 PM,,ho72672075,false,true,,,,poll72672075
"S43w3191 State Road 83, Genesee Depot, WI 53127-0242",08:00 AM-04:30 PM,,ho35488860,false,true,,,,poll35488860
"118 Madison St, Hillsboro, WI 54634-9021",09:00 AM-05:00 PM,,ho54729971,false,true,,,,poll54729971
"128 Smith St, Plymouth, WI 53073-1742",07:30 AM-04:00 PM,,ho81211700,false,true,,,,poll81211700
"201 Delafield St, Waukesha, WI 53188-3646",08:00 AM-04:30 PM,,ho63296789,false,true,,,,poll63296789
"830 N Market St, Milwaukee, WI 53202",10:00 AM-06:00 PM,,ho37684543,false,true,,,,poll37684543
"841 N Broadway, Milwaukee, WI 53202",10:00 AM-06:00 PM,,ho18946063,false,true,,,,poll18946063
"5700 W Capitol Pkwy, Milwaukee, WI 53216",10:00 AM-06:00 PM,,ho26728084,false,true,,,,poll26728084
"1432 W Forest Home Ave, Milwaukee, WI 53204",10:00 AM-06:00 PM,,ho69867883,false,true,,,,poll69867883
"210 Martin Luther King Jr BlvdRoom 103, Madison, WI 53703",08:00 AM-07:00 PM,,ho76337660,false,true,,,,poll76337660
"4602 Sycamore Ave, Madison, WI 53704",07:00 AM-04:00 PM,,ho16164315,false,true,,,,poll16164315
"201 W Mifflin St, Madison, WI 53703",09:00 AM-08:30 PM,,ho62911027,false,true,,,,poll62911027
"733 N High Point Rd, Madison, WI 53717",09:00 AM-08:30 PM,,ho51097863,false,true,,,,poll51097863
"2222 S Park St, Madison, WI 53713",10:00 AM-07:30 PM,,ho40943398,false,true,,,,poll40943398
"2707 E Washington Ave, Madison, WI 53704",10:00 AM-07:30 PM,,ho56447873,false,true,,,,poll56447873
"2845 N Sherman Ave, Madison, WI 53704",10:00 AM-07:30 PM,,ho56795785,false,true,,,,poll56795785
"5726 Raymond Rd, Madison, WI 53711",10:00 AM-07:30 PM,,ho86815716,false,true,,,,poll86815716
"1705 Monroe St, Madison, WI 53711",01:00 PM-08:30 PM,,ho89612532,false,true,,,,poll89612532
"204 Cottage Grove Rd, Madison, WI 53716",09:00 AM-08:30 PM,,ho35905013,false,true,,,,poll35905013
"4340 Tokay Blvd, Madison, WI 53711",09:00 AM-08:30 PM,,ho81940195,false,true,,,,poll81940195
"1000 Edgewood College Dr, Madison, WI 53711",10:00 AM-02:00 PM,,ho81356763,false,true,,,,poll81356763
"1308 W Dayton St, Madison, WI 53715",10:00 AM-06:00 PM,,ho92718062,false,true,,,,poll92718062
"333 E Campus Mall, Madison, WI 53715",10:00 AM-04:00 PM,,ho14695785,false,true,,,,poll14695785
"250 Williams St, Williams Bay, WI 53191-9510",10:00 AM-04:00 PM,,ho73527599,false,true,,,,poll73527599
"1703 E Zuchowski Rd, Foxboro, WI 54836-9567",08:00 AM-07:00 PM,,ho31336438,false,true,,,,poll31336438
"311 Walnut Street, Marathon, WI 54448",07:00 AM-04:00 PM,,ho8431967,false,true,,,,poll8431967
"W16097 N Bucks Lake Rd Box 95, Birchwood, WI 54817-9524",,,ho93436265,false,true,,,,poll93436265
"14802 State Hwy 124, Chippewa Falls, WI 54729",08:15 AM-01:00 PM,,ho68810865,false,true,,,,poll68810865
"18946 State Highway 131 Box 217, Gays Mills, WI 54631-7253",,,ho65760813,false,true,,,,poll65760813
"400 East St Ste 103, Wilton, WI 54670-7735",,,ho15454663,false,true,,,,poll15454663
"9814 Antioch Rd, Salem, WI 53168-9340",08:00 AM-04:00 PM,,ho73287124,false,true,,,,poll73287124
"1 North Main Street, Oshkosh, WI 54901",08:00 AM-04:30 PM,,ho87676857,false,true,,,,poll87676857
"215 E 4 Mile Rd, Racine, WI 53402-2625",08:30 AM-05:00 PM,,ho25854528,false,true,,,,poll25854528
"16773 S Main St, Galesville, WI 54630-7299",08:00 AM-04:00 PM,,ho44830114,false,true,,,,poll44830114
"14412 W County Hwy K, Hayward, WI 54843",08:30 AM-03:00 PM,,ho94078498,false,true,,,,poll94078498
"415 Main St, Onalaska, WI 54650-2953",08:00 AM-05:00 PM,,ho31548354,false,true,,,,poll31548354
